,x
11, 세월호 참사에 영국 가수 코니탤벗이 기부에 이어 노란리본달기 캠페인에 동참하는 등 따뜻한 마음씨를 보여 눈길을 끈다 지난 일 서울 용산구 한남동 블루스퀘어 삼성카드홀에서는 코니탤벗의 내한 공연이 있었다 이날 코니탤벗은 노란색 드레스를 입고 나왔으며 악기와 마이크에 노란리본을 달고 나와 노란리본달기 캠페인에 동참했다 앞서 코니탤벗은 지난 일 내한 공연에 앞서 자신의 트위터를 통해 세월호에 공연 수익금을 기부하겠다는 뜻을 밝혀 화제가 되기도 했다 이에 지난 일 열린 기자간담회에서 수익금 기부에 대한 질문을 받자 내가 무슨 일을 할 수 있을까 고민하다 조금이나마 돕고 싶어서 수익금을 기부하기로 했다 한국은 나를 항상 반갑게 환영을 해준다 조금이나마 힘이 되고 싶다고 기부 원인에 대해 밝혔다 세월호 코니탤벗 노란리본달기 캠페인과 수익금 기부 소식을 접한 누리꾼들은 세월호 노란리본달기 캠페인 코니탤벗이 진짜 고맙네 세월호 노란리본달기 캠페인 코니탤벗 노란색 드레스까지 입다니 세월호 노란리본달기 캠페인 감사합니다 코니탤벗 등의 반응을 보였다 
12, 세월호 노란리본달기 캠페인에 영국 가수 코니탤벗이 동참했다 지난 일 서울 용산구 한남동 블루스퀘어 삼성카드홀에서는 코니탤벗의 내한 공연이 있었다 이날 코니탤벗은 노란색 드레스를 입고 나왔으며 악기와 마이크에 노란리본을 달고 나와 노란리본달기 캠페인에 동참했다 또한 코니탤벗은 카운트 온 미 를 부르기로 했었으나 해당 노래의 가사가 가슴이 아파 부를 수 없다 판단하고 곡을 수정하는 등 진심으로 애도하는 모습을 보였다 앞서 코니탤벗은 지난 일 내한 공연에 앞서 자신의 트위터를 통해 세월호에 공연 수익금을 기부하겠다는 뜻을 밝혀 화제가 되기도 했다 세월호 노란리본달기 캠페인 코니탤벗 동참 모습을 본 누리꾼들은 세월호 노란리본달기 캠페인 코니탤벗은 진심이 느껴져서 고맙다 세월호 노란리본달기 캠페인 코니탤벗 노란색 드레스까지 입다니 세월호 노란리본달기 캠페인 감사합니다 코니탤벗 등의 반응을 보였다 
13, 윤종신이 세월호 희생자 아버지 인터뷰에 안타까운 심경을 드러냈다 지난 일 가수 윤종신은 자신의 트위터에 아직 줄 게 많은데 아빤 아직 줄 게 많은데 승현군 아빠 얘기에 울음이 터지네요 그 어떤 얘기도 조심스러웠던 요즘이라는 글을 남겼다 이는 앞서 방송된 뉴스에서 세월호 침몰 사고로 희생된 단원고등학교 실종자 이승현 군의 아버지 인터뷰 방송 내용에 대해 언급한 것으로 이승현 군의 아버지는 아빠는 아직도 승현이 너한테 줄 게 많은데 아직도 줄 게 많은데 승현아 꼭 좋은 세상 만나 그래서 꼭 다시 태어나라 미안해 아빠 용서할 수 있지 내 새끼 승현아 미안해라며 오열하는 모습을 보였다 윤종신 세월호 희생자 아버지 인터뷰 언급 소식을 접한 누리꾼들은 진짜 부정이 너무 안타까웠다 세월호 희생자 가족분들 모두 힘내세요 저도 울었어요 세월호 희생자 가족 분들은 얼마나 그리울까요 세월호 여파가 정말 너무나 크다 등의 반응을 보였다 
14, 세월호 참사에 방송인 이휘재가 억을 기부했다 일 사랑의 열매 사회복지공동모금회는 지난 일 이휘재 씨가 세월호 참사 피해자들을 위해 억 원을 기부했다고 밝혔다 이휘재는 사랑의 열매 측에 직접 전화를 걸어 어린 아이를 키우는 아빠로서 가족 중 혼자 구조된 살 여자 어린이 살 남자 어린이 등이 큰 충격을 받았을텐데 미래가 많이 걱정되고 안타깝다고 기부 의사를 밝힌 것으로 전해졌다 이휘재는 아내 문정원 씨와 함께 뜻을 모아 쌍둥이 형제 서언서준 등 가족 명의로 기부한 것으로 알려졌으며 기부금은 세월호 생존자들을 위한 구호 활동과 피해 가족들에 현장 생필품을 지급하는 등에 쓰일 예정이다 세월호 참사 이휘재 기부 소식을 접한 누리꾼들은 세월호 이휘재도 기부했구나 세월호 기부금 모두 투명하게 내역 공개해주세요 세월호 기부 정말 믿어도 되겠지 등의 반응을 보였다 한편 이휘재는  해피선데이슈퍼맨이 돌아왔다에 쌍둥이 형제 서언서준과 함께 출연한고 있다 
15, 세월호 참사 애도 기간에 이경규 골프 회동 논란에 대해 누리꾼 반응이 화제다 지난 일 측은 방송인 이경규가 이날 오전부터 전남 화순에 위치한 골프장에서 지인들과 골프를 치고 있다 세월호 참사로 연예계에서 애도와 기부 행렬이 이어지고 있는데 이경규의 골프는 논란이 일 것으로 보인다는 내용을 보도했다 이에 이경규 소속사 측은 이경규의 골프 약속은 몇 달 전부터 잡혔던 약속으로 어쩔 수 없이 참석했다 시기적으로 오해와 논란 소지가 있다고 판단해 이경규는 곧장 빠져나왔다 본의 아니게 심려를 끼친 점에 대해 죄송하다고 입장을 밝혔다 하지만 측의 보도에 대해 일각에서는 이경규의 골프 회동 논란 예측은 지나친 발언이라는 지적이다 진보논객인 진중권은 자신의 트위터를 통해 애도는 의무나 강요가 아니죠 그저 같은 사회 구성원으로서 좀 더 배려심이 있었으면 좋았을텐데 섭섭하다 이 정도가 적절할 듯이라는 글을 게재했으며 보수논객 변희재 역시 트위터를 통해 구조와 직접 관계없는 공인들 골프 갖고 시비 걸면 안 됩니다 그럼 등산 야구 사이클 여가 생활 다 중단해야 하나요라는 글을 남겼다 세월호 참사 이경규 골프 회동 논란에 누리꾼들은 세월호 참사 이경규 골프 치는 게 왜 잘못 정치인도 아니고 연예인인데 이 무리수 보도한 듯 그럼 야구장에서 야구하는 선수들도 다 잘못인가요 세월호 이경규 보도는 좀 심하다 등의 반응을 보였다 
16, 해경이 세월호 침몰 당시 최초 구조상황이 담긴 분 초짜리 동영상을 일 공개했다 이 동영상은 목포해경 소속 경비정 정 직원이 휴대전화 카메라로 촬영한 것으로 침몰 당일인 일 오전 시 분부터 오전 시 분까지 상황을 담고 있다 동영상에는 미리 탈출을 준비하고 있던 이준석 선장 등 세월호 선원들이 승객들을 내버려두고 가장 먼저 탈출하는 모습이 고스란히 담겨 있다 이 선장은 상의는 검정색 카디건을 하의는 사각팬티만 입은 채 해경 구조대원 명의 도움을 받아 필사적으로 세월호를 탈출했다 자신이 탈출할 때 바로 옆에 구조를 기다리는 여성이 있었으나 이 선장은 자신이 먼저 구조대원의 손을 잡았다 조타실 바로 옆에 있던 구명벌구명뗏목을 펴지도 않았던 세월호 선원들은 해경이 구명벌을 펴기도 전에 먼저 해경 경비정에 올라탔다 세월호 선박직 명은 일 오전 시 분부터 탈출을 시작한 것으로 드러났다 가장 먼저 탈출한 것은 세월호 기관실 선원 명이었다 이 선장과 선원들은 물에 거의 젖지 않은 상태로 구조된 반면 이후 구조된 여학생들은 대부분 물에 흠뻑 젖은 채였다 일부 학생들은 구명조끼를 입지도 않고 있었다 해경은 그동안 구조 당시 동영상을 일반에 공개하지 않아 그 배경을 놓고 논란을 불러일으킨 바 있다 
17, 정홍원 국무총리가 일 세월호 침몰 사고에 대한 책임을 지고 사퇴 의사를 밝히자 여권與圈에선 후임 총리 인선人選에 대한 물밑 논의가 시작됐다 새누리당 유기준 최고위원은 이날 본지 통화에서 세월호 사고 수습을 위해 후임 총리는 무엇보다 국민의 마음을 깊이 헤아리고 따뜻하게 다독일 수 있는 소통 능력이 있어야 한다고 말했다 여당 지도부는 이번 정부 출범 이후 청와대와 내각 요직에 중용돼 온 판검사 출신이나 관료 출신 인사들이 국민과 소통하는 능력에 심각한 문제가 있다고 보고 있다 세월호 사고 때 정 총리가 항의하는 피해자 가족들에게 둘러싸인 상태에서 몇 시간 동안 차 안에만 머물렀던 일 서남수 교육부 장관이 유족들 앞에서 컵라면을 먹은 일 등은 국민과의 소통에 한계를 보인 대표적 사례라는 것이다 새누리당 유일호 정책위의장은 후임 총리에 법조인관료 출신보다 정치인 출신이 적합할 것이라고 했다 정치인 중에서 국민과 소통하는 정무적 능력이 괜찮고 국정 경험도 있는 인사에게 후임 총리를 맡겨보자는 것이다 친박親朴 핵심 인사나 각료 경력이 있는 일부 여당 다선多選 의원들이 거론되고 있다 새누리당 김재원 전략기획본부장은 후임 총리는 그동안 대통령만 쳐다보며 사실상 복지부동 상태에 빠져 있던 정부 부처들을 채찍질하고 앞으로 나아가게 만드는 추진력이 있어야 한다고 했다 세월호 사고 발생과 수습 과정에서 총리가 정부 부처들을 적극적으로 이끌어 나가는 모습을 찾아보기 어려웠고 이 때문에 피해자 가족들과 국민을 진정시키기 위해 박근혜 대통령이 직접 나서야 했다는 것이다 여권 고위 관계자는 후임 총리는 여권뿐 아니라 야권도 아우를 수 있는 화합형 인사가 될 필요가 있다고 했다 세월호 사고 책임이 현 정권에 있는데 후임 총리가 여권 핵심에서 나온다면 국민이 수용하기 어렵다는 것이다 이에 따라 호남 출신 총리 비非정치인 총리 등이 발탁될 가능성도 점쳐지고 있다 
18, 수잰 숄티사진 미국자유연합 대표는 북한 인권을 외면하는 한국 정치권의 행태는 저 혼자만 살겠다고 도망치는 세월호 선장과 다를 바 없다고 비판했다 제회 북한자유주간 행사 진행을 위해 방한한 숄티 대표는 일 본지 인터뷰에서 세월호 침몰로 희생된 고인들의 명복을 빌며 가족친지들에겐 위로를 전한다며 이렇게 말했다 그는 국제사회가 북한 인권의 심각성을 인정하고 개선을 위해 노력하는 데 반해 한국은 북한인권법조차 통과시키지 못하고 있다고 지적했다 그는 년 국회에서 열린 북한 인권 사진전 당시 민주당 소속 국회의원들은 보기 싫어서 눈을 가리고 고개를 숙이고 들어가거나 다른 통로로 돌아갔다며 세월호의 선장처럼 눈을 돌린 채로 북한 주민의 인권을 피해 간 진보 세력은 역사의 심판을 받을 것이라고 했다 북한 인권에 대한 한국의 무관심을 일깨우기 위해 그동안 미국에서 진행해 왔던 북한자유주간 행사를 서울에서 열기로 했다는 숄티 대표는 일부터 열리는 제회 북한자유주간은 특별히 북한의 자유를 위한 탈북민들의 역할과 사명에 대해논의하게 될 것이라고 밝혔다 
19, 박근혜 대통령은 일 정홍원 국무총리가 세월호 참사에 대한 책임을 지고 전격 사의를 표명하자 이를 수용키로 했다 세월호 침몰 사고 발생 일 만이며 정 총리 취임 이후 년 개월 만이다 다만 실제 사표 수리는 세월호 사고 수습이 마무리 국면으로 들어가고 후임 총리 후보가 발표된 뒤에 하기로 했다 후임 총리 인선 후 중폭 이상의 내각 개편이 뒤따를 것으로 보인다 청와대와 여권 관계자는 박 대통령은 후임 총리를 월 중후반에 지명한 뒤 총리 후보자와 협의해 개각의 밑그림을 그릴 것으로 보인다며 개각 발표는  지방선거 직전 또는 직후 이뤄질 가능성이 높다고 했다 이들은 야당이 사고 수습을 이유로 정 총리의 즉각적인 사퇴를 반대해 인선 일정에 다소 여유가 생겼다고도 했다 새누리당 관계자는 개각의 폭과 관련해 현재는 유동적인 상황으로 재난 관련 부처 외에 경제 라인과 외교안보 라인이 포함되느냐에 따라 중폭 이상의 인사도 가능하다고 했다 청와대와 정부는 또 재난 대응 시스템을 전면적으로 바꿔 재난관리처 등을 신설하는 동시에 총리실과 안전행정부 등 정부조직 개편도 추진하는 것으로 전해졌다 박 대통령은 이번 사고의 원인과 대응 과정을 단계적으로 분석해 관련 시스템을 손보겠다고 했었다 정 총리는 이날 정부서울청사에서 가진 긴급 기자회견에서 진작 책임을 지고 물러나고자 했으나 우선은 하루빨리 사고 수습과 함께 대책을 마련하는 것이 책임 있는 자세라고 생각했다면서 그러나 이제 더 이상 제가 자리를 지킴으로써 국정 운영에 부담을 줄 수 없다는 생각에 사퇴를 결심했다고 말했다 정 총리는 기자회견에 앞서 박 대통령에게 사의를 전달한 것으로 전해졌다 청와대는 이와 관련 일단 각 부처 장관들에게 동요하지 말고 세월호 사고 수습 및 국정 현안에 매진하라는 지침을 전달했다고 한다 이에 대해 청와대 관계자는 내각 개편은 사고 수습 뒤에 하겠다는 의미일 것이라고 했다 
20, 세월호 참사로 인해 뷰티풀민트라이프이하 뷰민라 일방적 취소에 대해 가수 김가 불편한 심경을 드러냈다 지난 일 김는 자신의 트위터에 공연을 하고 안하고는 정치가들의 판단 대상이 아니다라는 글을 남긴 뒤 이어 살면서 단 한번이라도 음악으로 위로 받아본 적 없는 이들이었다면 인생을 되짚어 볼 필요가 있다 음악은 흥만을 위한 것이 아니다 심지어 작두타는 점쟁이에게 음악이 없다면 작두타기는 불가능하다는 얘기도 들었다 즐거움 뿐만 아니라 위로가 필요할때도 음악은이라는 글을 남겼다 이는 앞서 지난 일 개최 예정이던 뷰민라가 고양문화재단의 일방적인 취소 통보로 인해 무산된 것 김외에도 수많은 음악인들이 이에 대해 안타까운 심경을 드러내고 있다 세월호 참사로 인한 뷰민라 공연 취소 소식을 접한 누리꾼들은 세월호 참사 다 준비해놓은 공연을 시간 전에 취소하는 게 말인가 세월호 참사 안타깝지만 나라가 애도를 지나치게 강요하네요 세월호 참사 뷰민라 취소는 좀 어이없다 음악이 다 놀고 먹는건가 등의 반응을 보였다 
21, 세월호 침몰 사고 원인을 조사 중인 검경합동수사본부가 초기 대응 부실 논란을 빚은 해경에 수사의 칼날을 겨누기 시작했다 합수부는 지난 일 서해지방해양경찰청 관할 진도 해상교통관제센터에 수사관을 보내 압수수색하고 세월호 침몰 당시 교신 내역과 항적 자료 관제 관련 서류 내부 화면 등을 확보해 분석 중이라고 일 밝혔다 합수부는 진도가 지난 일 세월호가 관제구역에 진입한 사실을 레이더와 선박자동식별시스템을 통해 인지하고서도 이상 징후를 발견하지 못하는 등 부실 관제로 초동 대처에 문제가 있었던 것으로 보고 있다 합수부는 일 해운항만청이 관리하는 제주에 수사관을 보내 사고 당시 업무 준칙 준수 여부 등에 대한 조사를 진행했다 목포해경 상황실도 수사 대상인 것으로 알려졌다 목포해경 상황실은 최초 신고한 학생에게 위도와 경도 등을 물어보며 분을 지체했다 합수부는 승객 대부분을 남겨두고 탈출한 선박직 승무원 명 중 지난 일 가장 먼저 구속된 선장 이준석씨와 급항해사 박한결여씨 조타수 조준기씨 등 명을 검찰에 일 송치했다 광주지법 목포지원은 지난 일 조타수 박모오모씨 조기장 전모씨 조기수 김모씨 등 명에 대한 사전 구속영장을 발부했다 이로써 승객 구조 의무를 저버리고 세월호에서 탈출한 선박직 승무원 명 전원이 구속됐다 합수부는 또 세월호 화물 적재고정 선박 증설설계 업체 관계자 명을 참고인 신분으로 불러 조사했다 한국선급 비리를 수사 중인 부산지검 특별수사팀은 수사 대상에 오른 전현직 한국선급 임직원에 대해 계좌 추적을 벌인다고 일 밝혔다 특별수사팀은 한국선급에서 압수한 회계장부와 전산 자료 등을 분석해 자금 흐름을 추적하는 한편 일부터 비리 의혹이 있는 임직원들의 계좌를 조사할 계획이다 앞서 합수부는 지난 일 선박해양 관련 산학연 전문가들이 참여하는 전문가 자문단을 꾸려 운영에 들어갔다 자문단은 세월호와 똑같은 형태의 모형 배를 만들고 모의실험시뮬레이션을 해 세월호 침몰 원인을 과학적으로 규명하게 된다 
22, 세월호 참사에 영국 가수 코니탤벗이 노란리본달기 캠페인에 동참했다 지난 일 서울 용산구 한남동 블루스퀘어홀에서는 코니탤벗의 내한 공연 코니와 친구들의 행복한 콘서트가 열렸다 이날 코니탤벗은 노란드레스를 입고 마이크와 악기에 노란리본을 다는 모습으로 노란리본달기 캠페인에 동참하며 따뜻한 마음씨를 보였다 앞서 코니탤벗은 지난 일 내한 공연에 앞서 자신의 트위터를 통해 세월호에 공연 수익금을 기부하겠다는 뜻을 밝혀 화제가 됐으며 이에 지난 일 열린 콘서트 기자간담회에서 내가 무슨 일을 할 수 있을까 고민하다 조금이나마 돕고 싶어서 수익금을 기부하기로 했다 한국은 나를 항상 반갑게 환영을 해준다 조금이나마 힘이 되고 싶다고 수익금을 기부하기로 한 결정에 대해 밝히기도 했다 세월호 코니탤벗 노란리본달기 캠페인과 수익금 기부 소식을 접한 누리꾼들은 세월호 코니탤벗 노란리본달기 캠페인 진짜 고맙네 세월호 코니탤벗 노란리본달기 캠페인 노란색 드레스까지 입다니 세월호 코니탤벗 노란리본달기 캠페인 감사합니다 등의 반응을 보였다 
23, 그것이 알고 싶다 세월호가 많은 관심을 받고 있다 지난 일 방송된 그것이 알고싶다에서는 세월호 침몰 사고의 원인과 관련된 불편한 진실에 대해 다뤘다 이날 방송에서 제작진은 피해자 가족과의 인터뷰를 진행하던 도중 이를 몰래 녹취하던 사복 차림의 남성을 발견하고 소속을 밝히라 요청한다 알고보니 사복 차림의 남성은 자신이 경찰임을 고백하며 부정보도가 나올 것을 우려해 녹취를 했다 이번에 모 방송 홍 씨 때문에 많이 당한 거 아시죠 조심하세요라고 말을 한다 후에 제작진은 해당 경찰서에 신분 확인을 요청하자 관계자는 저희 소속 해양 경찰관이 맞다고 밝히며 녹취는 해당 경찰의 개인적인 돌발행동이라고 하는 모습을 보였다 그것이 알고 싶다 세월호 편을 본 누리꾼들은 그것이 알고 싶다 세월호 진짜 이상한 점이 한 둘이 아니네 그것이 알고 싶다 세월호 배 기우는 모습 나올때마다 소름 돋아서 못 보겠다 그것이 알고 싶다 세월호 경찰 녹취 정말 소름 돋았음 등의 반응을 보였다 
