,x
11, 침몰 신고 시점부터 세월호가 완전히 침몰하기까지는  시간 넘는 시간이 있었는데도 피해가 컸던 데에는 승무원 등의 잘못된 초동 대처가 주요 원인으로 지목된다 배가 왼쪽으로 심하게 기울고 물이 차오르는 상황에서도 승무원들은 안내방송을 통해 자리에 그대로 있으라 이동하지 마라고 반복적으로 알렸고 이 말을 곧이곧대로 믿고 따른 다수 승객들이 선실에 그대로 머물면서 피해가 더욱 커진 것으로 추정된다 설상가상으로 사고 신고 자체도 늦었던 것으로 드러나고 있다 구조된 뒤 진도체육관으로 이송된 경기도 안산 단원고 학생 박준혁 군은 아침을 먹고 복도에 나와 있었는데 갑자기 배가 기울었다 이동하지 말고 가만히 있어라라는 방송이 나왔고 점차 배가 왼쪽으로 기우는  시간 동안  차례 방송이 있었다  분이면 구조대가 도착한다는 방송도 나왔다고 말했다 승객들이 구명조끼를 착용하거나 구명보트를 찾아야 할 천금 같은 시간을 그냥 흘려보내게 만든 것이다 구조된 오아무개 양도 가만히 있으라는 방송대로 하는 게 좋을 것 같아서 선실 안에 그대로 있었는데 창문에 물이 찰랑거리다 갑자기 유리창이 깨지면서 물이 쏟아져 들어왔다 그제야 친구들과 함께 밖으로 나와 구조됐다고 했다 엉뚱한 안내방송이 승객들의 발목에 족쇄를 채운 것이 됐다 승무원들은 학생을 비롯한 승객들에게 구명조끼 착용과 비상탈출을 위한 안내도 제대로 하지 않은 것으로 드러났다 승객 김아무개 씨는 안내방송에선 움직이지 말라고 했지만 배가 심하게 기울길래 나는 구명조끼를 찾아 입고 선실 밖으로 나왔다 승무원이나 안내방송이 구명조끼의 위치도 알려주지 않았고 탈출 과정에서 승무원 모습은 보이지 않았다고 말했다 안내방송에서 지시하는 대로 자기 자리를 지킨 승객과 방송을 따르지 않고 자구책을 찾은 승객들의 운명은 그렇게 갈렸다 김씨는 좌초니 침몰 중이니 하는 안내가 없으니 많은 승객들이 파도가 쳐서 배가 기울어졌다고 생각한 것 같다 구조된 사람들은 대부분 안내방송을 믿지 않고 적극적으로 움직인 승객들이라고 말했다 전남소방본부가 최초 신고를 받은 오전  시 분에 앞서 이미  시간 전에 선체 이상이 감지됐다는 증언도 잇따르고 있다 승무원 송아무개 씨는 승객 배식이 한창 이뤄지고 있던 오전  시 전부터 배가 기울기 시작했다고 말했다 보일러실 근무자 전아무개 씨도 오전  시 분께 갑자기 배가 기울었다고 말했다 그런데도 점검이나 회항 등 적극적인 조치를 취하지 않은 채 운항을 계속하면서 허비한 시간이 애초 알려진 것보다 길 수도 있다는 뜻이다 사고 신고도 선장이나 기관사 등 승무원이 아니라 승객의 연락을 받은 가족이 나서서 했다 또 세월호에는 모두  명이 탈 수 있는 구명벌둥근 형태의 튜브 보트  대가 실려 있었지만 사고 이후 단  대만이 가동됐을 뿐 나머지  대는 본선에 그대로 매달린 채 바닷속으로 가라앉았다 서해지방해양경찰청은 세월호 선장 이아무개 씨와 구조된 다른 승무원들을 상대로 인명 피해를 키운 초동 대처가 선장 이씨의 지시에 따른 것이었는지 왜 사고 신고를 제때 하지 않았는지 여부 등을 조사하고 있다 목포박승헌 기자 송호균 기자  
12, 해경은 실종자 대부분이 선내에 남아 있을 것으로 판단하고  일 저녁과  일 새벽 공군 항공기의 조명탄 지원을 받아가며 대대적인 수색구조작전을 밤새 펼쳤다 시간이 지날수록 실종자의 생존 확률이 떨어지기 때문이다 하지만 사고 해역 유속이 빠르고 물속 시야가 흐려서 수중 수색에 큰 어려움을 겪고 있다 현재 선체가 가라앉은 바다 밑은 수심   지점이다 수압이 높기 때문에 전문적인 훈련을 받은 잠수사들도  분 정도밖에 잠수할 수밖에 없는 악조건이다 해경은 조류가 약해지는  일 저녁  시반과  일 새벽  시반에 해경특공대  명을 선체로 들여보내 생존자가 있는지 수색했다 하지만 조류가 거세고  ㎝ 앞이 안 보일 만큼 시야가 흐려 수색에 성과를 거두지 못했다 해경은  일에도 조류가 약해지는 시간을 택해 세차례 잠수사를 들여보내 선체를 수색할 방침이다 이를 사흘 정도 진행한 뒤 인양과 예인 등 여러 방법을 검토할 예정이다 해경은 침몰한 선체를 끌어올리는 데는 인양능력이  인 삼성 호와  인 설악호 등 민간 대형 크레인  대를 동원할 예정이다 선체 인양은 삼성중공업 거제조선소 소속인 삼성 호가 도착하는  일 오전에나 시도해 볼 수 있다 사고 이틀째인  일은 비가 오는 등 날씨가 나빠져 구조 활동에 어려움이 예상된다 기상청은  일 아침부터 비가 오고 초속  ｍ로 바람이 비교적 강하게 불 것으로 예보했고 특히 남해상에서는 돌풍과 함께 천둥번개가 치는 곳도 있을 것으로 내다봤다 파도도   높이로 일 것으로 예상했다 사고가 일어난  일에는 사고 해역 반경  ㎞ 해상에서 온종일 필사적인 구조활동이 펼쳐졌다 해경을 비롯해 해군 공군 육군 소방방재청 수협중앙회 민간의 선박과 헬기가 앞다퉈 달려왔다 사고 해역은 구조활동에 나선 함정  척으로 붐볐다 잠수요원만  명이 투입됐다 세월호가 조난신호를 보낸 시각은 이날 오전  시 분이었다 서해지방해경청은  분 뒤인  시 분 목포항공대에 구난헬기의 이륙을 지시했다 해경 헬기 한대가  시 분 현장에 가장 먼저 도착해 구조활동을 시작했고  여분 뒤 해경 헬기  대와 해군 링스헬기 등  대가 따라 합류해 기울어진 선체에 매달린 생존자들을 구조했다 해경은 또 오전  시 분  ㎞ 떨어진 해역에서 경비중이던  정을 사고 지점으로 급파했다  정은  시 분 현장에 도착해 왼쪽으로  도 기울어진 선체에 접안해 생존자  명을 구조했다 또 바다에 뛰어든 생존자들이 버틸 수 있도록 구명벌 등 부유물을 투하하는 등 수색과 구조를 지속했다 이후  급 경비함  함을 비롯해 해경 선박들이 속속 사고해역으로 집결했다 민간 선박도 조업을 중단한 채  척이 달려와 인명 구조에 나섰다 현장에 서둘러 도착한 진도군 조도면 급수선은 학생 등  명을 구조하기도 했다 구조된 사람들은 인근 서거차도를 거쳐 조도농협배와 행정선 해경선 등을 이용해 진도 팽목항으로 옮겨졌다 군은 해군 유도탄 고속함과 고속정 등 함정  척을 현장에 보내 수색 및 구조 작업에 나섰다 공군의       등  대와 해군의      등  대 육군   등 헬기와 항공기도 긴급 출동해 구조작업을 벌였다 군은 또 수중 수색 및 구조작업을 위해 해난구조대원  여명과 특전사 신속대응부대  여명을 현장에 급파했다 공군은 이날 저녁   수송기를 이용한 야간 플레어조명탄 지원을 실시했다 공군은 야간 수색작전 지원을 위해   수송기에 플레어  발을 탑재해  분에 두발씩 발사했으며 총  대의   수송기로  일 아침  시까지 수색작업을 지원할 방침이라고 설명했다 목포안관옥 기자 박병수 선임기자  
13,정윤창 씨는  일 아침 일찍 제주도 수학여행길에 오른 아들의 얼굴을 보지 못했다  월 가족여행을 약속했던 검도  단이면서도 딸같이 살갑게 굴던 둘째 아들 정차웅 군은 이튿날 차가운 주검이 돼 아버지 정씨에게 얼굴을 비쳤다 울어서 얼굴이 퉁퉁 부은 아버지는 옛날에 제대로 못 해준 것만 생각난다고 했다  일 세월호 침몰 사고로 숨진 정군의 주검이 안치된 전남 목포 한국병원에서 넋을 잃은 표정으로 있던 정씨는 뉴스에서 자꾸 아들이 숨졌다는 보도가 나왔지만 믿기지 않아서 아내와 함께 내려왔다고 했다 그는 어제 수학여행 떠나는 차웅이 얼굴을 보지 못했다 배가 출항하기 전 전화 통화도 집사람과만 했다며 눈시울을 붉혔다 아들 둘을 둔 정씨에게 정군은 딸 같은 아이였다고 한다 큰아들은 딱딱한 면이 있는데 둘째는 귀여운 짓을 많이 했다고 했다 검도 유단자인 정군은 앞으로 체육을 전공할 생각을 하고 있었다고 했다 대학생인 정군의 형도 목포로 내려왔다 정씨 가족은  월 경남 남해로  박 일 가족여행을 계획하고 있었다 정씨는 내가 부서를 옮기면서 바빠서 여행을 가지 못했는데 그래서 이번  월에는 꼭 가기로 했는데 결국 이렇게 됐다며 말을 잇지 못했다목포이재욱 기자  
14,침몰한 세월호를 타고 학생들이 제주도로 수학여행을 떠났던 경기도 안산 단원고에서는 온종일 학부모들의 절규가 이어졌다 애간장을 태우던 학부모들은 학생 전원이 구조됐다는 해경 쪽 통보를 받은 학교 쪽 설명에 한때 안도했으나  여명이 실종돼 수색 중이란 발표에 망연자실했다 특히 오후에 정차웅 군 등 학생들이 숨졌다는 소식까지 전해지자 학부모들은 발을 구르며 오열했다 학교  층 강당 상황실에 몰려든 학부모  여명은 자식들의 생사를 확인해달라며 학교 관계자를 붙들고 아우성을 쳤다 오전  시께 배가 뒤집힌 모습이 뉴스 속보 화면에 나오자 일부 학부모는 아들의 이름을 부르며 실신하기도 했다 한 학부모는 딸에게 수차례 전화통화를 시도하다 떨리는 손으로 제발 잘 견뎌라 엄마가 곧 갈게라는 문자메시지를 보내며 속을 태웠다 구조된 한 학생이 부모와 통화가 되자 근처 학부모들이 서로 전화기를 돌려받으며 우리 애 어딨니 못 봤어라며 발을 굴렀다 백발의 한 할머니는 우리 손자 바닷속에서 얼마나 추울껴 대통령님 구조대원님 제발 빨리 좀 구해주소라며 가슴을 쳤다 지역 특성상 노동자 자녀가 많은 이 학교에는 공장에서 일하다 기름때가 묻은 작업복 차림으로 학교로 달려온 학부모들도 상당수 있었다 우왕좌왕하는 정부의 고무줄 발표로 학부모들은 천당과 지옥을 오갔다 학교 쪽은 학생들이 전원 구조됐다고 학부모들에게 알렸으나 다시 해경이 구조 중이라는 통보를 해왔다고 번복했기 때문이다 이 바람에 잠시 환호했던 학부모들은 이게 도대체 뭐하는 짓이냐며 울부짖었다 수학여행이 무리하게 강행됐다는 주장도 나왔다 한 학부모는 어젯밤에 아들이 전화에서 안개가 심해 못 갈 것 같다고 했다가 다시 전화를 했더니 그냥 출발한다더라고 했다 위험한 상황에서 수학여행을 강행한 것 아니냐고 따졌다 늑장 통보도 문제가 됐다 단원고는 이날 오전  시 분께 제주해경으로부터 오전  시 분 항구에 도착하기로 한 세월호와 연락이 안 된다는 통보를 받았다 그러나 학교 쪽은  시간 분여 만인  시 분께 문자메시지를 보냈다 당국의 오락가락 발표에 가슴을 졸이던 학부모  여명은 이젠 아무도 못 믿겠다며 버스  대를 이용해 낮  시 분께 전남 진도로 출발했다 단원고 학생들은  일 오후  시 분께 인천항을 출발해  박 일 일정으로 제주도 수학여행 길에 올라  일 낮  시께 제주도 여객터미널에 도착할 예정이었다 한편 단원고는 이날 오전 임시휴교 조처를 하고  학년과  학년 학생들을 모두 집으로 돌려보냈다 안산김기성 기자   
15,  일 발생한 세월호  침몰 참사는  년 서해훼리호 침몰 사고 이후  여년 만에 일어난 대형 해난 사고다  년  월 일 전북 부안군 위도면 격포 앞바다에서 침몰해  명이 숨진 서해훼리호  사고는 안전 수칙을 소홀히 한 대표적 인재로 꼽힌다 탑승 정원이  명이었지만 무려  명을 태웠고 악천후 속에 무리한 운항을 강행했다 갑판장이 휴가중인 항해사의 업무를 대신 한 것으로 밝혀졌다  년  월 일 전남 여수시 소라도 근처에서 발생한 여객선 남영호  침몰 사고는 사망자가 무려  명에 달했다 정원 명보다 많은  명을 태웠고  명만 살아남았다 갑판에 무리하게 쌓아놓은 감귤상자 등이 강풍에 무너지면서 선체가 기울어 침몰했다  클릭하면 확대됩니다 년  월 일 경남 통영시 장좌섬 앞바다에서는 해군 예인정수송정이 침몰해 훈련병  명이 목숨을 잃었다 이순신 장군 위패가 있는 충렬사를 참배하고 돌아가던 중이었다 정원의 갑절인  여명을 태웠고 모함   앞에서 속력을 줄이지 못하고 방향을 틀다가 가라앉았다 이지은 기자  
16, 일 침몰한 세월호는 인천제주를 오가는  급 정기 여객선으로  년  월 일본 하야시카네 조선소에서 건조된 뒤 일본 연해에서 여객선으로 운항되다  년 말  월 국내에 도입됐다 길이   폭   규모로 여객 정원이  명이며 차량  대  피트짜리 컨테이너  개를 동시에 적재할 수 있는 국내 최대 규모의 여객선에 속한다  층 규모인 이 여객선의  층은 화물과 차량을 싣는 공간이고  층엔 주방식당오락실 등이 있다  층은 객실이 들어서 있다 수백명에 이르는 단체 여행객을 동시에 수용할 수 있다는 점 때문에 주로 중고교 수학여행단 등산 동호회 사이에 인기가 높다 선사인 청해진해운은 인천제주 항로에  년  월 대형 카페리 오하마나호 급를 도입한 데 이어 지난해  월 일부터 세월호를 추가로 투입했다 세월호는  년 도입 뒤 등록검사를 거쳐 지난해  월 일 운항을 시작해 주  회 인천과 제주를 오가고 있다 청해진해운은 선박 검사기관인 한국선급이 지난  월 일 전남 여수에서 세월호에 대해 제 종 중간검사를 실시했으나 별다른 이상이 없었다고 밝혔다김영환 기자  
17,해경은  일 발생한 세월호 침몰 사고 현장에서  명을 추가로 구조했다고 밝혔다서해지방해양경찰청은 이날 오후  시  명이 추가로 구조돼 전체 승객  명 가운데 구조자가 모두  명으로 늘어났다고 발표했다 해경은 또 이 시간 현재 사망자는  명 실종자는  명으로 파악됐다고 밝혔다온라인뉴스팀 
18, 일 저녁 전남 진도군 조도면 병풍도 북쪽  ㎞ 해상에서 침몰하고 있는 여객선 세월호 급 부근에서 해경과 해군 민간선박 등이 불을 밝힌 채 실종자 구조와 수색 작업을 벌이고 있다진도김봉규 선임기자   
19,정부는  일 오전 전남 진도 근처 바다에서 침몰한 여객선 세월호의 탑승자 구조인원 실종자 숫자 등 기초적 사실관계를 제대로 파악못해 온종일 허둥대는 등 국가 재난관리시스템의 헛점을 드러냈다 정부가 꾸린 중앙재난안전대책본부중대본는  시간 간격으로 연 브리핑에서 구조인원을  명  명  명으로 발표했다 오후  시 분  명으로 수정했다 이경옥 안전행정부 차관중대본 차장은 어선 등에서 구조된 인원이 중복 집계돼 오류가 생겼다고 설명했다 세월호에는 제주로 수학여학을 떠난 경기 안산 단원고 학생  명을 포함해  명이 탑승했다 구조인원 등을 두고 중대본과 해경 해양수산부 경기도교육청 등이 제각기 다른 수치를 내놓았다 사고 초기 상황을 정확히 파악해 구조계획을 세워야 하는데 정부는 구조인원과 실종인원을 파악못하고 갈팡질팡했다 이에따라 군과 해경 해양수산부 등 유관기관들이 유기적 협력속에 사고 초기 필요한 구조인력장비 투입 등을 제때 투입하는데 차질을 빚었다는 지적이 나온다 특히 경기도교육청과 단원고 쪽은 오전 한 때 학생들 전원이 구조됐다고 설명해 학부모들이 안도했지만 사실과 다르다는 점이 확인되면서 학부모들은 초대형 참사로 이어질 것을 걱정했다 도교육청은 오전  시  분께 출입기자들에게 휴대전화 문자메시지로 단원고 학생 전원 구조라고 통보하고 오전  시 분께에는 단원고 학생 전원 구조 해경 공식 발표라고  차 공지까지 했다 또 안산 단원고 수학여행 긴급대책반이라는 제목으로 시간 별 내용을 정리한 도교육청의 자료에도 이런 내용이 그대로 담겨 있었다 단원고 역시 학교로 몰려온 학부모들에게 구두로 오전  시 분께 모두 구조됐으니 안심하라고 알리기도 했다 하지만 이 시점에 중대본은 완전히 다른 브리핑을 했다 중대본은 오전  시 분 긴급 브리핑에서  명이 구조됐다오전  시 분 기준고 밝혔고 낮  시 분에도  명이 구조됐다낮  시 분 기준고 공개하며 도교육청 쪽 집계는 사실과 다르다고 밝혔다 오후에도 혼선이 벌어졌다 중대본은 이날 오후  시 긴급 기자회견에서  명이 구조되고  명이 사망했다  명은 구조 중이다오후  시 기준고 설명했지만 이 숫자마저 집계 과정에서의 오류였던 것으로 확인돼 재집계하는 일이 벌어졌다 중대본은 곧바로 브리핑을 열어 약  명이 구조됐고  명이 사망했다오후  시 기준고 밝혔다  여명의 생사는 확인되지 않은 상태다 음성원 기자  
20,세월호 침몰 사고에서 구조된 생존자들은 선체가 기울자 순식간에 물이 차올랐다며 당시의 급박한 상황을 전했다 여객선 안 편의점에서 일하는 송지철 씨는 배가 기울다가  초 만에 순식간에 물이 차올랐다고 말했다 강인환 씨도 파도도 잔잔한 편이었고 순항하다가 갑자기 급속하게 배가 왼쪽 측면으로 기울었다 사람들이 한쪽으로 다 몰려버리고 문을 열지 못해 가지고 방에서 빠져나가기 어려웠다고 말했다 안산 단원고  학년 한아무개 양은 우리는 대피할 때까지 이렇게 큰 배가 설마 침몰할 줄 몰랐고 곧 정상화할 줄 알았다며 여기저기서 터져 나오는 비명에 정신이 없었다고 말했다 생존자들은 갑자기 차오른 물로 문이 열리지 않아 빠져나오지 못한 사람이 많았다고 전했다 특히 배가 쓰러진 방향인 좌현과 화물이 많이 실려 있던 후미 쪽 승객들이 대거 실종된 것으로 보인다 생존자들은 필사적인 노력과 구원의 손길로 목숨을 건질 수 있었다 신영자 씨는 물이 자꾸 차서 높은 곳으로 헤엄쳐 올라가  명 정도 사람들과 함께 매달려 있었다 구명조끼 수납장을 열어서 그곳을 딛고 올라갔고 젊은 사람 한 명이 창을 통해 살려달라고 구명조끼를 흔드니까 배가 왔다 일반 어선으로 기억하는데 그들이 쇠망치로 창문을 깨서 나갈 수 있었다고 말했다 송지철씨는  층 식당칸에 있다가 순식간에 물이 차서 밖으로 뚫린 구멍을 통해 빠져나왔다 나가 보니 운좋게도 구조보트가 있었고 바로 보트를 탔다고 말했다 생존자로 확인된 이중재 씨의 부인 인천 부평구은 남편이 구조를 기다리다가 거의 마지막에 바다로 뛰어내렸다고 했다며 뛰어내리면서 선체 안에서 함께 여행 간 동창생들이 못 나오고 있는 것을 봤다고 했다고 전했다 간신히 구명보트에 오른 학생들은 빠져나오지 못한 친구 이름을 애타게 불렀다 아비규환의 순간에 자신의 안전을 뒤로한 채 학생들을 구조한 이도 있었다 제주도에 있는 회사에 취업해 첫 출근을 하려고 세월호에 승선한 김홍경 씨는 주변 승객들과 함께 학생  여명을 구조했다 김씨는  층에 탑승했는데 배가 심하게 흔들리더니 불과 몇 분 만에 직각으로 기울어졌다고 했다 그는  층의 학생들을 구하려고 커튼  가량을 잇고 모자란 부분은 소방호스를 연결해 구명줄을 만들었다 구명줄을 내려보낸 뒤 여럿이 잡아당겨 학생  여명을 구했다 구조 작업이  여분 진행되는 동안  층 선실이 물로 가득 찼고 뱃머리만 겨우 물 위로 떠오른 상황이 됐다 김씨는 물에 휩쓸리면서도 물속에 있던 학생 한 명을 더 구하고 어선에 의해 구조됐다 김씨는 더 많은 사람을 구하지 못해 가슴이 미어진다고 했다 일부 학생은 이미 기울어진 배 안에 갇혀 자신의 안전이 염려되는 상황에서도 여기 아이 있어요라며 구조대원들에게 어린이를 먼저 구해달라고 소리치기도 했다 진도박승헌 기자 박수지 기자 연합뉴스  
21,승객  명을 태우고 제주도로 향하던 여객선 세월호는  일 오후  시 현재 전남 진도군 조도면 병풍도 북쪽  ㎞ 해상에 뱃머리 일부만 드러낸 채 침몰한 상태다 중앙재난안전대책본부가 밝힌 사고 지점의 수심은  다 오후  시 현재 실종자가  명에 이르는 점을 고려하면 세월호 내부에 남아 있는 승객은  여명이 넘을 것으로 추정된다 해군과 해경은 투입 가능한 구조요원들을 모두 동원해 선체 내부 수색에 총력을 기울이고 있다 근처 목포와 제주 등에서 해경 선박  척 해군 군함  척이 동원됐다 민간 어선까지 합하면  척의 선박이 인명구조 작업에 투입됐다 링스 헬기 등 항공기  대도 사고 해역 주변을 선회하며 선체 밖으로 탈출했을지 모를 생존자 수색을 펼쳤다 이날 오후  시부터 해군 해난구조대와 해경 잠수요원 등  여명이 낮은 수심부터 순차적으로 생존자 수색에 나섰지만 바닷속 가시거리가  ㎝에 불과해 수색에 난항을 겪고 있다 이경옥 안전행정부  차관은 정부서울청사에서 브리핑을 통해 생존자 탐색을 위해 가용 인력을 총동원하고 있지만 수심 때문에 잠수부들의 시야가 잘 확보되지 않는 상태다 생존자들이 수중은 물론 해상에도 있을 수 있기 때문에 공중과 수중 탐색을 병행하고 있다고 밝혔다 국방부 관계자는 시야 확보가 어렵고 유속도 시속  ㎞로 빨라 구조 자체가 매우 어려운 상황이라고 했다 사고 현장의 구조 여건도 어려운 상황이다 구조에 나선 잠수요원들은 개인용 공기통밖에 확보하지 못한 상태다 국방부 관계자는 안정적인 수색과 구조 작업을 위해서는 수면에서 수중으로 공기를 보내는 중앙공급장치가 필요한데 이 장비는 평택함과 청해진함만 보유하고 있다 현재 서해와 남해에서 각각 작전 중이기 때문에 사고 현장에는  일 새벽  시께나 도착할 것이라고 했다 사고 해역의 수온이 섭씨  ℃ 정도에 불과해 구조가 지연될 경우 저체온증 등으로 인명 피해는 커질 것으로 보인다  년  월 천안함 침몰 현장 구조 작전에 참여했던 이만식  한국구조연합회 운영국장은 상대적으로 생존 가능성이 높은 밀폐된 선실은 수압 때문에 문을 열고 진입하는 일 자체가 어렵다 사고 직후 잠수 요원을 동원한 구조가 이뤄졌다면 모르겠지만 침몰 후 시간이 너무 경과했고 해가 진 뒤에는 선체에 갇힌 이들의 생존 가능성을 낙관할 수만은 없어 보인다 기적이 일어나기만을 바랄 뿐이라고 했다 송호균 음성원 기자  
22, 일 전남 진도 인근에서 발생한 여객선 세월호 침몰사고가 나자 정치권도   지방선거 경선 일정을 전면중단하고 여야 지도부와 후보자들이 사고 현장으로 달려가는 등 긴박한 움직임을 보였다 새누리당은 이날 오후 긴급 최고위원회의를 열어 황우여 대표와 유기준유수택 최고위원 안효대 당 재해대책위원장 박대출 대변인 등을 현장에 급파했다 새정치민주연합에서도 안철수 공동대표와 문병호 대표 비서실장 등이 이날 오후 의원총회를 마친 뒤  시 분 비행기로 사고 현장을 찾았다 의총에 앞서 안 대표와 김한길 공동대표는 중앙재난안전대책본부장인 강병규 안전행정부 장관에게 전화를 걸어 사고 인명 피해 최소화에 전력을 다해달라고 당부했고 김 대표는 중앙대책본부 상황실도 방문했다 지방선거 경선 일정도 연기됐다 사고 실종자에 경기도 안산 단원고 학생들이 대거 포함된 탓에 경기도 경선 후보자들이 더욱 발빠르게 움직였다 새누리당 경기도지사 경선에 나선 남경필 정병국 후보는 이날 오후로 예정됐던 텔레비전 토론을 연기하고 진도 구조 현장으로 달려갔다 새정치연합 경기도지사 예비후보인 김진표 김상곤 원혜영 후보도 공식일정을 취소하고 현장으로 내려갔다 새누리당 서울시장 경선 주자들도 일제히 현장을 방문해  일로 예정돼 있던 새누리당 서울시장 예비후보  차 텔레비전 토론회는 취소됐다 정몽준김황식이혜훈 등 서울시장 경선 후보들은 각각 당분간 일체의 경선 선거 활동을 중단하기로 했다며 사고 현장으로 향했다 정부와 청와대 새누리당은 이날 오후 국회에서 실무회의를 열어 여객선 침몰 사고 상황을 점검하고 대책을 논의했다 새정치연합은 김한길 대표 주재로 긴급 대책회의를 열고 당내 사고대책단을 구성했다 최규성 농림축산식품해양수산위원회 위원장이 단장을 맡고 안전행정위원회 교육문화체육관광위원회 위원들이 참여한다 국회 일정도 영향을 받았다 국회의원 배지 속 문양을 한자 국國 자가 아니라 한글 국회로 바꾸는 내용을 담은 국회배지 개정 규칙안 본회의 통과와 여야가 함께 진행하기로 한 배지 패용 행사 국회기 게양식도 모두 취소됐다김경욱 서보미 이승준 기자  
23, 고등학생  명 등 승객  명을 태우고 제주도로 향하던 여객선이 침몰해 승객  명이 실종되는 대형 참사가 일어났다 실종자는 대부분 배 안에 갇혀 있을 것으로 추정되는데 구조작업이 더뎌 사망자가 크게 늘 것으로 보인다 구조된 승객들은 움직이지 말고 그대로 있으라는 방송이 나와 대피가 늦었다고 말하고 있어 선장 등 선사 직원들의 대응을 두고 논란이 예상된다  일 오전  시 분께 전남 진도군 조도면 병풍도 북쪽  ㎞ 해상에서 청해진해운 소속  급 여객선 세월호가 침몰중이라는 신고를 해경에 보낸 뒤 낮  시께 완전히 뒤집힌 채 수심  ｍ 바닷속으로 가라앉았다 세월호는  일 밤  시께 인천여객터미널에서 출발해 제주로 향하던 중이었다 중앙재난안전대책본부는 이날 오후  시 분 브리핑에서 해양경찰청 사고수습본부 집계 결과 탑승자  명 중  명이 구조됐고  명이 숨진 것으로 확인됐다고 밝혔다 나머지  명은 생사가 확인되지 않고 있다 배에는 제주도로 수학여행을 떠난 경기 안산 단원고 학생  명과 교사  명이 타고 있었다 사망자  명은 여객선 직원 박지영 씨와 단원고 학생 정차웅 군으로 확인됐다 부상자  명은 인근 진도한국병원 명 목포한국병원 명 해남종합병원 명 해남우리병원 명 등에서 치료를 받고 있다 상태가 양호한 승객들 다수는 진도체육관에서 안정을 취하고 있다 해경은 세월호의 선실과 식당 매점 등에 실종 승객들이 남아 있을 것으로 보고 해경특공대 등 잠수사를 투입했지만 조류가 빨라 수색에 어려움을 겪고 있다 이 해역은 조류가 초속  에 이를 정도로 거센 탓에 선체는 조난신호를 보낸 해상에서 북서쪽으로  ㎞쯤 떠내려간 뒤 수심  의 병풍도 부근 갯벌 위에 뒤집혀 있다 해경은 상당수 승객들이 선체가 순간적으로 왼쪽으로 급격하게 기우는 바람에 객실의 문을 열지 못하고 갇혀 있을 것으로 추정하고 있다 하지만 선체 인양은 삼성중공업 거제조선소 소속인  급 해상크레인이 도착하는  일 오전에나 시작될 것으로 보인다 사고 원인은 아직 밝혀지지 않았지만 사고 직전 배 앞부분에서 쿵 하는 소리가 났다는 생존자의 증언에 비춰 안개 속에서 암초에 충돌했을 가능성이 제기된다 또 여러 명의 생존자들이 움직이지 말고 그대로 있으라는 선내 방송을 들었다고 증언하고 있어 여객선 직원들의 잘못된 판단으로 대피가 늦어진 게 아니냐는 지적도 나온다 구조된 한 학생은 배 안이 물에 잠기는데도 방송에서는 가만히 있으라는 말만 했다며 배가 기울면서 미끄러지거나 떨어져 허리와 다리를 다친 사람도 많았다고 말했다 사고 현장에서는 해군해경 함정  척 항공기  대 등이 출동해 구조작업을 벌이고 있다 해군특수부대  명과 해양경찰청 특공대  명도 긴급 투입됐다 박근혜 대통령은 사고 직후 김장수 국가안보실장에게 첫 보고를 받은 뒤 해군과 해경의 인력과 장비 그리고 동원이 가능한 인근의 모든 구조선박 등을 최대한 활용해 구조에 최선을 다하라고 지시했다고 민경욱 청와대 대변인이 전했다 목포안관옥 기자  
