,x
19, ○○ 언니 △△ 언니 □□ 언니 부디 좋은 곳 가세요  년 동안 즐거웠어 사랑해♡ 동생이 딸 잘 잤어 친구들 만나 얘기하느라 못 잤으려나 늘 그랬듯이 밝고 힘차게 지내  엄마가 세월호 침몰 사고 희생자들을 추모하기 위해 경기도 안산시 올림픽기념관에  일 차려진 임시 합동분향소 어귀에는 희생자 유족과 친구 선후배 등이 쓴 수백통의 애도 편지가 빼곡했다 가로  개 세로  개 모두  개의 영정과 위패를 모실 수 있는 규모로 차려진 임시 합동분향소에는 이른 아침부터 또래 학생을 비롯해 출근길 직장인 휠체어를 탄 장애인 헬멧을 눌러쓴 택배기사까지 슬픔을 나누기 위한 발걸음이 이어졌다 오전  시께 분향소에 들어선 한 시민은 잘 다녀오겠다며 여행 갔으면 이제 다녀왔습니다 하고 돌아와야지 이 녀석들아라고 쓴 손편지를 분향소 앞에 붙인 뒤 눈물을 훔치며 영정 앞에 다가섰다 침통한 표정으로 줄을 지어 분향소에 들어선 시민들은 너나없이 눈시울을 붉힌 채 헌화하며 땅이 꺼질 듯 한숨을 몰아쉬었다 사랑하는 아들딸 미안해라는 글귀가 쓰인  여개의 조화가 체육관 중앙을 가득 채웠고 제단 양쪽에 설치된 대형 모니터  대에서는 앳된 고인들의 사진과 이름이 흘러나왔다 안산 단원고 교복을 입은 학생들도 삼삼오오 고개를 떨어뜨린 채 눈물을 훔쳤다 친구들 손을 붙들고 분향소에 들어선 교복 차림의 한 여학생은 차마 영정을 바라보지 못한 채 친구의 이름을 부르며 굵은 눈물을 쏟아냈다 국경을 초월한 조문 행렬도 이어졌다 타이에서 달려온  명의 승려 일행은 그 많은 학생들의 희생이 믿기지 않는다며 헌화했다 또 일본과 미국영국 등의 외신기자들도 현장에서 추모 분위기를 전했는데 일부 기자는 중계 카메라 앞에서 녹화하다 눈물을 흘리기도 했다 현재 분향소에는 침몰선에서 구조됐으나 스스로 목숨을 끊은 강아무개  교감을 비롯해 교사와 학생  명의 영정이 놓여 있다 이날 하루에만  만명이 넘는 조문객이 다녀갔다 박근혜 대통령의 조화는 분향소가 차려진 지  시간이 지난 오후  시 분께 도착했다 경기도 합동대책본부는 직접 분향을 못하는 시민들을 위해 휴대전화 로도 추모글을 보낼 수 있도록 했는데 벌써  만여건이 도착했다 정홍원 국무총리는 이날 희생자 추모를 위한 합동분향소를 전국에 설치하도록 안전행정부에 지시했다 한편 단원고 앞에도 이번 사고로 숨지거나 실종된 학생과 교사들이 돌아오기를 기원하는 글이 빼곡하게 붙어 있다 한 여성은 남자친구의 실종된 남동생에게 보내는 글에 너무 차가운 곳에 오랫동안 있게 한 무능한 어른들 정부가 너무 밉고 싫다 우리 ○○이 지금 너무 무섭고 힘들겠지만 조금만 참아줘라고 썼다 한 실종자의 가족은 오빠 왔어 러시아에 있다가 연락 받고 급히 내려왔어 정말 마음이 찢어진다 꼭 살아 있었으면 좋겠다 매 순간 기도하고 또 기도할게 얼마나 무서울지 다 알아 오빠가 늘 했던 말 기억하고 꼭 버텨 보고 싶고 미안하고 사랑한다라는 글을 남겼다 안산김기성 김일우 기자   
20,정부의 세월호 참사 초기 대응은 컨트롤타워총괄기구가 부실하다는 지적을 받았던 과거 대형 사고 때와 다를 바가 없었다 이 문제를 알고 있던 정부는 지난해에는  만원이 넘는 비용을 들여 재난관리 컨트롤타워 기능 강화를 위한 용역보고서까지 작성해뒀지만 이번 세월호 사고에서는 무용지물이었다  일 안전행정부가 한국재난안전기술원에 의뢰한 용역보고서 재난관리 컨트롤타워 기능 강화 방안을 보면  년  월 초기 대응 미숙으로  명이 숨지고 피해를 확산시켰던 경북 구미 불산가스 누출 사고가 반면교사 사례로 담겨 있다 당시 정부는 사고 발생 일주일이 지난 뒤에야 범정부 차관회의를 열고 정부합동조사단 파견을 결정했다 그러는 사이 사고 지역 주민들은 유독가스에 시달렸고 농작물과 가축 피해가 확산됐다 보고서는 우리나라는  여종의 위험 화학물질을 관리하는 부서만 해도 행정안전부현 안행부 환경부 지식경제부현 산업통상자원부 고용노동부 등으로 흩어져 있다 여러 행정부서에 흩어져 있는 재난관리 기능을 모을 필요가 있다고 지적했다 하지만 보고서의 이런 지적에도 불구하고 세월호 침몰사고가 발생한 뒤 정부의 대응은 불산 누출 사고 때와 비슷했다 안행부와 해양수산부 해양경찰청 사이의 칸막이 행정 탓에  일 오후  시까지 구조자 수를  명실제  명으로 잘못 계산했다 소방방재청 통계를 보면  년 이후 지금까지  년간  명 이상 사망자가 발생한 사고가  건이나 되는데도 체계적 재난관리시스템을 갖추지 못한 채 비슷한 실수를 반복하고 있는 셈이다 보고서는 또 재난대응이 정부 주도에서 민관협력 중심의 재난관리로 바뀌고 있다며 협력적 의사결정 지원 시스템이 가장 필요한 영역이라고 밝히고 있다 하지만 구조작업에 나선 민간 잠수부들은 해경과의 갈등으로 상당수가 사고 현장을 떠났다 한편 보고서는 미국일본 등은 재난관리 법령에 따라 재난관리 최고 책임자인 대통령 또는 총리가 국가재난대응체계를 총괄 지휘 및 조정하고 있다 재난 및 안전관리 기본법에서 시민의 안전 보호를 위한 대통령의 책무를 선언적으로 명시할 필요가 있다고 지적했다 반면 박근혜 대통령은 세월호 사고 부실 대처를 질책만 했을 뿐 자신의 책임은 언급하지 않았다 음성원 기자  
21,선장이 긴급채널로 메이데이를 반복했어야 해요 승객을 두고 배를 떠나면서 조난 신호 버튼조차 누르지 않았다니목포해양대 실습선인 새누리호의 임긍수  선장은  일 세월호 사고 뒤 충격에 휩싸인 동료 선장들의 상태를 전하며 이렇게 말했다 그는 비록 급박했지만 시간이 있었다며 침몰 순간 승객을 선실에 대기시킨 것이 치명적인 실수라고 지적했다 그는 사고 직후 동료 선장들한테 세월호 이준석 구속 선장이 선장은 맞느냐 엄중한 방법으로 속죄해야 마땅하다는 등의 격앙된 목소리를 들었다고 전했다선장들은 특히 이 선장의 이해할 수 없는 판단 착오와 승객보다 먼저 달아난 행위을 두고 참담하다는 반응을 보였다 사고 직후 초단파 무선통신의 긴급채널  번으로 메이데이국제적인 긴급 조난 부호어를 세차례 반복하는 기본을 준수하지 않은 데 대해선 이구동성으로 탄식했다 배 안에 있는 조난 신호 버튼 이 버튼은 국제위성전화망 인마사트로 조난신호를 보내는 역할을 한다  초간 계속해서 누르고 있으면 조난신호가 발사된다 김미향 기자   년 경력의 상선 선장 ㄱ씨도 승무원들을 정위치시켜 구명정을 띄우고 승객들한테 구명복을 입힌 뒤 퇴선 명령을 내렸다면 대부분 살았을 것이다 하지만 조타실의 조난신호  버튼조차 누르지 않고 도망쳐 다른 선장들까지 웃음거리로 만들었다라고 한숨지었다 대 초반의 선장 ㄴ씨는 수세기 동안 각국의 선장들이 목숨과 맞바꾸며 쌓아온 명예와 전통을 단숨에 깨뜨리고 말았다며 요즘 어디 가서 선장이라고 말하기가 창피하다고 한탄했다  년  월 빙산에 충돌한 타이타닉호의 에드워드 스미스 선장은 인명을 구조하다 배 안에서 최후를 맞이했다 선장은  년대만 해도 비행기 조종사만큼 인기 직업이었다  년제나  년제 대학을 졸업한 뒤  여년 경력을 쌓아야만 어렵게 도달할 수 있는 고연봉 전문직이었기 때문이다 배 안에 조난신호 버튼 누르는 방법에 대한 해설도 함께 붙어 있는 모습  번째 해설엔 조난호출은 다른 모든 작동에 대해 우선권을 가지고 있다라고 되어 있다김미향 기자 하지만 단기양성기관 출신 해기사일정한 기술과 지식을 가진 선원가 늘어나면서 선장의 권위와 연봉도 급전직하로 추락했다 세월호 이 선장은 다달이  만원을 받는  년짜리 계약직 대리 선장이었다 현재도 대형 상선이나 외항 선박을 타면 연봉  억원을 받는 선장들과 견줘 신분과 보수가 매우 낮다 외항선을 타는 선장 ㄷ씨는 이런 대우를 받는 선장한테 자부심과 책임감을 기대할 수는 없다며 고용이 불안한 비정규직 선장이 화물이 과적이라 출항할 수 없다고 회사에 말할 수 있겠는가라고 반문했다 한국해기사협회가 집계한 통계를 보면  년 기준 선장은 모두  명이었다 취업중인 해기사  만 명 중  가 선장이다 선종별로는 외항선  명 내항선  명 원양어선  명 연근해어선  명 해외취업 상선  명 해외취업 어선  명 등이었다 선박  척의 선장 평균 월급여는  만원 수준이었다 한국해기사협회 쪽은 선장은 배와 운명을 같이한다는 등의 이른바 시맨십이 성문화되지는 않았지만 해양인의 전통으로 이어지고 있다 이번 사고는 선장의 직무가 얼마나 중요한지 역설적으로 보여준 사례였다 명예로운 전통을 이어가도록 교육과 훈련에 힘쓰겠다고 밝혔다 목포안관옥 기자  
22,세월호 침몰 사고 발생  일째인  일 오후 서울 청계광장에 실종자들의 무사귀환을 기원하는 노란 리본이 매달려 있다 김경호 기자  노란리본에 기적의 염원 담아 
23,세월호와 마찬가지로 청해진해운이 보유한 다른 선박도 개조된 사실이  일 확인됐다 청해진해운이  년 수입해 인천제주 노선에 취항한  급 여객선 오하마나호는 여러 모로 세월호 급와 비슷한 점이 많다 컨테이너차량승객을 한꺼번에 수송할 수 있고 배 앞쪽 갑판에 컨테이너를 싣는 구조도 동일하다 오하마나호는 도입 당시 구조 변경에 들어가 승객 정원이 기존  명에서  명으로 컨테이너 적재량이 기존  개에서  개로 늘었다 다만 차량의 경우에는 애초의 적재 가능량인 승용차  대   트럭  대의 기준이 승용차  대   트럭  대로 다소 줄었다 양원 목포대 교수는 승객 정원이 늘어난 것은 문제가 되지 않는다 컨테이너 적재량이 늘었다는 부분이 핵심이라고 말했다 승객 수는 배의 무게와 복원력회전 때 기운 선체의 균형을 되찾는 능력에 큰 영향을 미치지 않는 반면 컨테이너 적재량은 배의 안전에 직접적인 영향을 미칠 수 있다는 것이다 양 교수는 오하마나호와 세월호는 모두 선수 갑판에 컨테이너들을 싣는 구조다 과연 애초부터 이런 구조였는지 개조를 통해 바뀐 것인지 조사가 이뤄져야 한다고 말했다 오하마나호 역시 선박 안전에 문제가 있을 가능성이 높다는 것이다 실제 오하마나호는  년  월 엔진에 이상이 생겨 해상에서  시간가량 표류하다 회항하기도 했다 청해진해운 감사보고서를 보면  년  월 기준으로 청해진해운은 모두  척의 선박을 보유하고 있다 대형 여객선인 세월호와 오하마나호를 제외하면 여수거문도 노선을 다니는  급 데모크라시 호 인천백령도 노선의  급 데모크라시 호  급 오가고호는 모두 정원  명 규모의 쾌속선이다 청해진해운 소속 선박들은 사고 이후 일시적으로 운항을 중단한 상태다 검경 합동수사본수는 선박 검사 대행기관인 한국선급에 대한 압수수색을 통해 세월호와 오하마나호의 설계도와 구조 변경 보고서 등을 확보해 구조 변경 과정에 문제는 없었는지 선사가 개조 후 달라진 적재 기준을 준수해 왔는지 등을 조사하고 있다 송호균 기자  
24, 일 경기도 안산의 하루는 길기만 했다 어린 넋들을 떠나보내며 시민들은 하루 종일 비탄에 잠겨 흐느꼈다 이날 하루에만 세월호 침몰 사고로 숨진 단원고 학생  명의 장례식이 안산 장례식장  곳에서 치러졌다 안산에서 첫 발인이 있었던  일부터  일까지 나흘 동안 치러진 장례식 명보다 많았다 영면에 든 학생들은 장례식이 끝난 뒤 정들었던 학교에 마지막 등교를 했다 이날 아침  시 안산제일장례식장에서는 박아무개 양의 장례식이 치러졌다 장례식장은 이내 울음소리로 가득 찼다 박양을 실은 검은색 운구차가 천천히 장례식장을 빠져나가자 박양의 할머니는 운구차를 잡고 이 할머니를 두고 어디 가는 거냐며 절규했다 박양의 유족과 친구 교사 등  여명은 눈물을 흘리며 운구차를 뒤따랐다 아침  시 분 같은 장소에서 다른 유족들의 울음이 터져나왔다 김아무개 양의 어머니는 손수건에 얼굴을 묻고 오열하다 운구차에 실으려는 딸의 관을 부여잡았다 김양의 아버지는 눈물을 참으려는 듯 고개를 떨궜다 안산제일장례식장에서는 이날 하루에만 박양과 김양을 포함해 장아무개 한아무개 백아무개 양과 최아무개 군의 발인이 엄수됐다 이날 안산 지역에서는 새벽  시 온누리병원에서 치러진 최아무개 군의 장례식을 시작으로 오전  시까지 모두  명의 단원고 학생이 정든 가족 친구들과 마지막 이별을 했다 숨진 학생들은 이날 단원고에 운구차를 타고 마지막 등교를 했다 늘 혼자 다니던 학교였지만 이날은 가족과 친척들이 함께 등교했다 이날 오전 단원고에는 운구차와 리무진버스가 줄을 이었다 단원고 입구에서 푸른색 조끼를 입고 안내를 하던 한 남성은 아침  시 조금 넘어서 나왔는데 이후 운구차가 너무 많이 들어가서 세지도 못할 정도라고 말했다 단원고 주변에는 동네 주민 등 수십명이 모여 학생들의 마지막 등교를 지켜봤다 학교 정문과 주변 나무 등에는 실종 상태인 학생들이 무사히 돌아올 수 있기를 바라는 노란색 리본이 곳곳에 걸렸다 단원고에 들어가는 운구차를 바라보던 한 주민은 고등학교  학년 손주가 있는데 남의 일 같지가 않아서 밥을 못 먹고 있다 운구차가 학교로 들어갈 때마다 가슴이 미어진다며 손수건으로 눈물을 훔쳤다 경기도교육청은 안산의 장례식장 규모로는 숨진 학생들을 모두 수용하기가 부족하다고 판단해 경기도 시흥 곳과 안양 곳에 추가로 장례식장을 마련했다  일까지 단원고 학생과 교사  명의 장례식은 모두 안산에서 치러졌다  일에는 안산 명과 안양 명의 장례식장에서 학생  명의 장례식이 엄수될 예정이다안산김일우 김기성 기자  
25,정부가 세월호 사고와 관련해 경기 안산시와 전남 진도군을 특별재난지역으로 선포했지만 관련 규정들이 복잡하게 얽혀있어 실종사망자 가족들의 혼란을 키우고 있다  일 한 실종자 가족은 정부의 지원금 지급 소식을 듣고도 마음이 편치 못했다 기초생활수급 대상자인데 정부 지원금을 받을 경우 재산 상황이 변하면서 기초생활수급 자격이 박탈되는 것은 아닌지 불안했기 때문이다 안산시에 물어봤지만 정부 지원금 규모가 정해지지 않았기 때문에 나중에 논의해 봐야한다는 답변만 들었다 일반적으로 특별재난지역으로 선포되면 해당 지역은 재해 구호와 복구에 필요한 행정재정세제 등의 특별 지원을 받을 수 있다 또 구호 작업과 복구 보상 비용을 중앙정부가 지원하게 된다 주민들에게도 재산세취득세등록세 등의 세금 감면과 납세 유예 혜택이 주어진다 특별재난지역이 받을 수 있는 혜택은 중앙재난안전대책본부의 심의를 거쳐 확정된다 국가와 지방자치단체는 재난 피해 주민의 생계 안정을 위한 지원도 할 수 있다 세월호 사건은 시설물 피해가 없기 때문에 피해자에 대한 지원이 중심이 될 것으로 보인다  일 범정부 사고대책본부는 승선자와 가족 민간 구조 활동 참여자의 신체적 정신적 치료비 전액을 지원하겠다고 밝혔다 진도최우리기자  
26,북한의 핵실험 가능성을 둘러싸고 정부와 미국의 연구기관이 서로 다른 평가를 내려 배경이 주목된다 국방부는 풍계리 핵실험장의 최근 움직임에 대해 핵실험 임박이라고 판단한 반면 북한 전문 웹사이트  노스는 핵실험 준비 초기 단계거나 유지 보수 활동에 무게를 뒀다 정부의 북핵 위기 강조가 세월호 침몰 대응 미숙에 대한 비판 여론을 호도하려는 국면전환용 아니냐는 의혹도 제기된다 미국 존스홉킨스 대학의 한미연구소가 운영하는 북한 전문 웹사이트   노스는  일 북한의 풍계리 핵실험장 주변에서 차량 물자의 움직임이 활발해졌지만 핵실험이 임박했다고 보긴 어렵다고 밝혔다 이는 전날 김민석 국방부 대변인이 기자 브리핑에서 북한이 언제든지 결정만 하면 기습적으로 핵실험을 할 수 있는 단계라고 밝힌 것과 다른 평가다 국방부 관계자는 이날도 핵실험 준비는 사실상 모두 끝났다며 이는 한미 정보당국이 똑같이 보고 있는 것이라고 거듭 강조했다   노스는 이날  월 초부터 지난  일까지 지난  주 동안 찍은 상업위성 사진을 관찰한 결과 풍계리 핵실험장 남쪽 갱도 입구에서 물품운송용 대형 나무상자와 박스 목재가 포착됐고 차량이 오가는 모습도 관측됐다고 밝혔다 그러나   노스는 북한이 과거 세 차례 핵실험 전 포착됐던 것처럼 차량과 인원 장비의 활동 강도가 높지 않고 특히 과거 핵실험 전에 실험 자료를 송신하기 위해 배치됐던 통신용 밴과 위성 안테나가 보이지 않는다며 핵실험 준비 초기단계이거나 봄 맞이 시설 유지보수 목적일 수 있다고 결론을 내렸다 이에 대해 국방부 관계자는 군사 위성은 지상 물체를  ㎝까지 식별하는 고해상도인 반면 상업위성의 해상도는  ㎝ 이하라고 말했다 그는 또 우리는 다른 정보 수단도 보유하고 있다고 당국의 발표를 변호했다 그러나 정부가 공식 브리핑에서 북핵 실험 임박을 확인한 것은 이례적인 일이다 실제 한국말고는 북핵 실험 임박을 공식 확인해준 정부가 없다 미국도 북한이 핵실험할 개연성에 유념하고 있다제이 카니 백악관 대변인 한반도 상황을 예의주시하고 있다젠 사키 미 국무부 대변인고 밝혔을 뿐이다 국방부 대변인이 전날 공식 브리핑에서 북한에서 큰 한방을 준비하고 있다는 말들이 나온다고 하는 등 비공식 정보를 소개한 것도 전례없는 일이다 그동안 국방부는 정보 사안에 대해 확인해 줄수 없다는 입장이었다 정부가 지난  일까지만 해도 북핵 움직임에 대해 조용한 대응을 유지하다  일 갑자기 적극적 공개로 돌아선 배경도 의문을 키우고 있다 한편 박근혜 대통령은 이날 시진핑 중국 국가주석에 전화를 걸어 북한의 추가 핵실험은  자 회담 재개 노력을 물거품으로 만들고 한반도 프로세스와 남북관계 개선 노력도 동력을 잃게될 수 있는 만큼 북한에 대한 추가적 설득노력을 해달라고 요청했다고 청와대가 밝혔다 박 대통령은 중국이 북한의 핵보유와 추가 핵실험에 대해 반대 입장을 견지하고 북한을 설득하는 노력을 해준 데 대해 감사하다며 중국은 북한 무역의  와 경제 지원의   이상을 차지하며 큰 영향력을 갖고 있기 때문에 한반도가 평화의 길로 갈 수 있도록 중국이 계속 노력해 달라고 말했다 박병수 선임기자 워싱턴박현 특파원  
27, 년 대선 당시의 문제적 트위터 활동으로 인해 지난  일 여야가 합의로 안홍철 한국투자공사 사장의 사퇴를 촉구했으나 정부는 안 사장의 사퇴를 전혀 추진하지 않는 것으로 나타났다 또 세월호 침몰 참사로 인해 국회도 한켠으로 미뤄두고 있다 국회 기획재정위원회는  일 전체회의에서 현오석 기획재정부 장관으로부터 안 사장의 추천 경위에 대한 보고를 들을 예정이었으나 세월호 침몰 참사로 인한 사회 분위기를 고려해 이 사안을 미루기로 했다 기재위의 새정치민주연합 간사인 김현미 의원은 와의 통화에서 안 사장 관련 보고를 연기했다 하지만 다음 하반기에 상임위가 새로 꾸려지면 또 쟁점이 될 것이라고 말했다 안 사장은 지난 대선 때 박근혜 후보 캠프에서 직능위원장을 지내면서 트위터를 통해 노무현은 많은 종북주의자들을 사면복권시켜 노무현 정권은 종북 하수인 나라 팔아먹은 이완용보다 더 나쁜 사람이 노무현 문재인과 그 일당들이요 등의 글을 직접 작성하거나 리트윗했다 안 사장은 지난해  월 투자공사 사장으로 임명됐다 지난  월 야당이 안 사장의 대선 당시 행동을 문제삼으며 기재위가 파행을 거듭하자 여당은 안 시장의 사퇴 요구에 합의했다 나성린김현미 의원은 지난  일 공동 기자회견을 열어 기재부 장관은 안 사장 추천 경위에 대해 해명사과할 것을 요구한다며 안 사장 사퇴를 촉구했다 그러나 기재부는 이후에도 아무런 반응을 보이지 않고 있다 청와대가 안 사장 사퇴에 부정적인 태도를 보이는 것을 고려하는 것으로 보인다 기재위 소속 새누리당 의원은 임명권자인 청와대에선 안 사장이 사퇴를 하면 나쁜 선례가 남는다고 걱정하고 있다고 말했다 새누리당 관계자는 임명권자박근혜 대통령가 자신을 도와준 사람을 내치고 싶겠느냐고 말했다 기재위 새누리당 간사인 나성린 의원은 지난  일 책임지고 안 사장을 사퇴시키겠다고 공언했지만 새누리당은 안 사장 사퇴에 대해선 더 이상 언급을 피하는 분위기다이유주현 서보미 기자  
28, 일 낮 서울 종로구 주한 일본대사관 앞에서 열린 일본군 위안부 문제 해결을 위한 정기 수요집회에 참가한 길원옥왼쪽 김복동 할머니와 참석자들이 세월호 침몰 사고 희생자들을 위해 묵념하고 있다 김경호 기자  
29,세월호 침몰 사고 이후 사회 전반의 안전 매뉴얼 미비 문제가 물 위로 떠오른 가운데 교육부가 현장 체험학습에 이어 진로 체험활동과 관련한 안전 매뉴얼을 크게 강화하기로 했다 교육부는 상반기 중에 중고등학교 진로 체험활동 안전 매뉴얼을 개발해  학기 때 일선 학교에 배포할 예정이라고  일 밝혔다  년 하반기에 보급한  여쪽짜리 매뉴얼 가운데 안전과 관련된 규정을 하나로 모으고 체크리스트를 보충한다는 계획이다 교육부 관계자는 체험기관 선정에서부터 사전 준비 실제 체험활동 사후 정리 등 단계별로 구체적인 안전 대책을 제시하겠다고 밝혔다 교육부가 늦게나마 진로 체험활동 안전 매뉴얼을 강화하기로 한 것은 다행이나 뒷북이라는 지적도 나온다 교육부가 진로 체험활동을 시작한 것은  년 상반기다 하지만 첫 안전 매뉴얼은  년  월에 보급됐고 안전 규정 강화는 올해 하반기에나 이뤄지는 셈이다 교육부 안전 매뉴얼 담당자는 세월호 사고 이전부터 계획한 일인데 공교롭게도 사고 탓에 이뤄진 일인 것처럼 비치고 있다며 난처해했다 전정윤 기자  
30,여객선 세월호 침몰 사고로 수학여행을 떠난 고교생들이 참변을 당한 가운데 폭탄주 술자리를 벌인 홍순승 사진 세종특별자치시교육감 예비후보가 뒤늦게 사과문을 내놓았다 교육감 선거에 나선 후보로서 부적절한 발언을 한데다 사과 또한 닷새 만에 마지못해 한 것 아니냐는 비판이 쏟아진다 홍 후보는  일 사과문을 내어 저로 인해 상처 받은 모든 분들에게 속죄하는 심정으로 모든 활동을 자제하겠다 사고 수습이 끝날 때까지 오로지 희생자 유가족들에 대한 애도의 뜻으로 자숙하겠다고 밝혔다 홍 후보는 세월호 침몰 사고 이틀 뒤인  일 저녁  시 세종시 조치원읍 ㅅ식당에서 새누리당 청년당원들을 비롯해  여명 가까이 모인 자리에서 폭탄주를 직접 만드는가 하면 같은 자리에 있던 유한식 세종시장 새누리당 후보를 지지하는 발언을 했다 당시 현장에서 녹취된 내용을 들어보면 그는 건배 제의를 하면서 우리 유한식 시장님 당선을 측면에서 돕겠다 우리 세종시를 한국의 워싱턴디시로 만드는 교육보좌관 역할을 충실히 하겠다 저도 많이 도와 달라고 말했다 또 홍 후보는 교육청 전통 제조법이라며 자신이 직접 소주맥주를 섞어 폭탄주를 만들어 돌린 뒤 유 시장에게 우리 교육계의 지지표는 전부 다 시장님께 합쳐 드리겠다 그런 역할을 제가 하겠다고도 말했다 사건 이후 홍 후보는  일 동안 아무런 공식 입장을 내놓지 않았다 지역 시민사회단체들은 홍 후보의 발언과 태도를 한목소리로 비판하고 나섰다 세종참여자치시민연대는 성명서를 내어 홍순승 후보는 정치적 중립성과 교육의 독립성을 망각한 부적절한 건배 제의로 세종시 교육의 자존심과 명예를 실추시킨 것이 위중하다는 점에서 책임 있는 태도가 더욱 필요하다 이날 술자리에서 선거에 대한 이야기와 지지 언급이 있었다는 점에서 덕담 정도 수준의 통상적인 이야기로 이해하기 어렵다고 비판했다 세종와이엠시에이 등 시민사회단체  곳이 모인 올바른 선거문화 정착을 위한 세종운동본부도 성명서에서 교육은 엄연히 정치로부터 중립적이고 독립적이어야 함에도 불구하고 부적절한 건배 제의로 세종시 교육의 자존심과 명예를 실추시켰다는 점에서 책임 있는 입장을 밝히기를 바란다고 요구했다 지방교육자치에 관한 법률 조 항은 교육감 후보자는 특정 정당을 지지반대하거나 특정 정당으로부터 지지추천받고 있음을 표방하여서는 아니 된다고 규정하고 있다 교육감 선거는 이 법률을 적용하도록 돼 있으며 규정이 없는 경우 공직선거법이 준용된다 세종시선거관리위원회는 홍 후보의 발언에 대해 조사를 벌이고 있다 전진식 기자   
31,세월호 참사에 따른 안전 불안감이 높아진 가운데 서울과 경기도를 오가는 상당수 직행좌석형 버스가 안전을 이유로 돌연 입석 운행을 하지 않겠다고 하는 바람에 출근길 시민들의 출근이 지연되는 등 불편을 겪었다 케이디운송그룹은  일 서울과 경기를 오가는 직행좌석형 버스의 첫 운행부터 입석 금지라는 안내판을 붙인 뒤 입석 승객의 승차를 허용하지 않았다 현행 도로교통법상 고속도로를 경유하는 노선버스의 경우 정원의   범위 내에서 입석운행이 허용되고 있지만 출퇴근 시간의 경우 승객이 몰리면서 행정당국은 버스 업체가 규정을 어겨도 사실상 묵인해온 상태였다 그러나 이날 입석 금지 사실을 모른 채 입석으로라도 버스를 타고 출근하려던 시민들은 버스마다 갑작스러운 입석 승객 금지로 인해 버스를 제시간에 타지 못해 출근이 늦어지는 등 곳곳에서 불편을 겪었다 현재 고속도로를 경유해 서울과 경기 사이를 운행하는 직행좌석형 버스는  개 업체가  여대를 운행하고 있다 이 중 이날부터 입석 운행을 금지하겠다고 선언한 케이디운송그룹은 전체 버스의  분의  가량인 모두  개 노선에  대의 직행좌석형 버스를 운행중이다 케이디운송그룹 관계자는 언제까지 출퇴근 시간대 입석을 마냥 허용할 수는 없다 시민들의 안전을 위한 조처로 이뤄진 것이며 출퇴근 시간대 시민들의 편의를 위해 버스 증차와 기사 확충은 중장기적으로 개선해 나가겠다고 말했다 하지만 버스업체에 기습적으로 허가 찔린 행정당국은 부랴부랴 대책회의를 여는 등 부산을 떨었다 국토교통부는 이날 서울시와 경기도 등 관련 기관 및 해당 버스 업체 관계자 등을 불러서 직행좌석형 버스의 안전운행 대책을 위한 긴급 대책회의를 열었다 경기도 관계자는 버스 업체에 입석 금지를 지시한 바는 없고 자체적으로 불법 운행을 중지한 것으로 보인다 차후 개선 대책을 현재 논의중이라고 말했다홍용덕 기자  
32,세월호 참사로 대중이용시설의 안전에 대한 시민들의 우려가 커지는 가운데 경기충청권 지자체와 코레일이 특별 안전 점검에 나섰다 경기도 소방재난본부는 경기지역  개 시군  개 사업장의 유람선과 여객화물선 등  척을 대상으로 안전 점검에 착수했다 가평 청평페리호 급 김포 경인아라뱃길 유람선 급 여주 황포돛배 급 파주 황포돛배 급 등   이상 유도선  척은 도 소방재난본부가 직접 점검하고   미만  척은 일선 시군이 점검한다 점검 대상은 구명조끼와 구명환 비치 및 관리 상태 정원 초과 승선 파손 부위 방치 여부 등이다 충북도도 괴산 산막이옛길의 괴산댐 유람선  척과 충주호에서 운항하는 유람선  척 등을 대상으로 구명조끼구명보트안전장비 보유 실태 승객에 대한 안전교육 및 안내방송 여부 선착장 시설이 적정한지에 대한 조사를 시작했다 대전시는 재해재난 발생에 대비해 마련한 위기관리 매뉴얼을 점검한다 사고 수습 체계가 제대로 갖춰지지 않거나 종사자들이 훈련돼 있지 않으면 피해를 키운다는 지적에 따른 것이다 시는 매뉴얼을 자연재난풍수해 지진 사회재난산불 전기가스 사고 시설재난정부청사 문화재 사고 등으로 나눠 현실적인 내용을 담았는지 피해를 줄이고 인명을 구조하는 데 효율적인지를 확인해 문제가 드러나면 개선할 계획이다 한국철도공사코레일도 이날 안전 영업 차량 시설 전기  개 분야 전문가  명으로 특별점검반을 꾸려 역터널철도차량전기설비 등에 대한 일제 점검에 들어갔다 코레일은 철도 사고 발생 시 초기대응 체계 사고 복구 등 비상대응 매뉴얼도 재점검하는 한편 대형사고 대비 승객구조 및 사고복구 합동훈련을 실시하기로 했다 윤종준 대전시 안전총괄과장은 세월호 침몰 사고를 계기로 안전관리시스템을 보완해 사고 발생 시 피해를 최소화하도록 하겠다고 말했다 송인걸 기자  
