,x
11, 세월호 침몰 구조작업에 참여하고 있는 송옥숙 남편 이종인 대표가 구조작업을 비판했다 이종인 대표는 지난 일 물속에서 구조 작업을 벌이는 것은 시간 제한이 있다 톤급 여객기이기 때문에 방과 방 사이의 거리가 좁고 미로처럼 연결돼 있어 구조 작업이 힘들다고 밝혔다 이어 이종인 대표는 배가 가라앉는 도중 바다로 뛰어내렸던 사람들은 구조팀이 오기 전 시간 동안 최대 까지 떠밀려 갔을 수도 있다고 표류가능성을 제기해 눈길을 끌었다 또한 이종인 대표는 지난 일 뉴스에 출연해 조타실에 공기 주입을 하는데 이해가 안 된다 조타실은 지금 뒤집어진 상태라 맨 밑에 있다 그런데 문이 양옆에 있기 때문에 공기를 넣으면 그쪽으로 빠져나가 에어포켓을 만들 수 있는 확률이 전혀 없다고 발언을 했다 세월호 침몰 이종인 대표 발언에 누리꾼들은 세월호 침몰 이종인 대표 배우 송옥숙 남편이구나 세월호 침몰 이종인 대표 왜 다이빙벨 안 쓰는 걸까요 세월호 침몰 이종인 대표 송옥숙 씨 자랑스럽겠다 송옥숙 이종인 대표가 부부였군요 등의 반응을 보였다 한편 이종인 대표는 알파잠수기술공사 대표로 년 경력의 국내 최고 해난 구조 전문가로 이번 세원호 침몰 사고 현장에 급파된 것으로 알려졌다 
12, 침몰 여객선 세월호 등항해사 박모씨여의 맹골수로 운항은 처음이었던 것으로 확인됐다 검경합동수사본부는 세월호 침몰사고 당시 배 운항을 맡았던 등항해사 박모씨가 직접 맹골수로 운항에 나선 것은 이번이 처음이었던 것으로 드러났다고 일 밝혔다 등항해사 박씨는 세월호에 개여 남짓 근무했지만 지난 일 사고 이전에는 선장을 대신해 물살이 우리나라에서 두번째 빠른 맹골수로에서 운항을 책임진 적은 없었다 세월호는 침몰에 앞서 변침항로 변경을 위해 방향을 트는 것 지점인 맹골수로에서 통상적인 변침 각도보다 훨씬 급하게 오른쪽으로 튼 것으로 조사됐다 그로 인해 세월호가 균형을 잃은 것이 아니냐는 분석이 지배적이다 등항해사 박씨에게는 과실 선박 매몰 업무상 과실치사 수난구호법 위반 등 혐의로 법원으로부터 구속영장이 발부됐다 
13, 진도 여객선 세월호 침몰 나흘째인 일 오전 선체 내부에서 최초로 사망자가 발견됐다 해양경찰청은 이날 오전 시 분쯤 선체 내부로 잠수요원을 투입해 수색 작업을 벌이던 중 유리창을 통해 층 객실로 추정되는 곳에서 시신 구를 확인했다고 밝혔다 이 시신 구는 구명조끼를 입은 상태였다 해경은 층 객실 유리창을 깨고 시신을 수습하려 했으나 실패했고 현재 유리창을 깨기 위해 차례로 잠수부 인력을 투입하는 중이다 해경은 선체 내부에 있는 시신을 확인한 만큼 수색에 중점을 두고 구조작업을 벌일 방침이다 특히 이날 오후부터 사고 해역에 거센 비바람이 몰아칠 것으로 예상돼 오전 중 인력을 집중 투입하기로 했다 오전 시부터는 선체 안으로 공기를 다시 주입하는 작업을 벌이고 있다 해경은 또 조류 영향으로 시신이 유실될 것을 우려 사고 해역 주변에 그물망을 설치하기로 했다 해경은 밤새 잠수요원들을 투입해 수색을 벌인 결과 침몰 현장 부근 해상에서 대로 추정되는 여성 명의 시신을 발견했다 이어 해경은 오후 시분부터 잇따라 시신 구를 추가로 발견했다 이로써 현재 수습된 사망자 수는 명으로 늘어났다 일 오후 시분 현재 탑승자 명 가운데 명이 구조됐고 명이 사망했으며 실종자는 명이다 한편 세월호에서 유출되는 기름의 양이 눈에 띄게 늘고 있어 방제작업도 시작했다 이날 오전 사고 해역인 전남 진도군 조도면 해상에는 검은 기름띠가 세월호 주변  정도 퍼져 있다 일 오전까지 세월호 주변  반경에 엷은 유막이 형성되기 시작 하루 만에 훨씬 짙은 기름띠로 변한 것이다 세월호에는 벙커유  경유 가 적재돼 있었던 것으로 해경은 파악하고 있다 
14, 안산 단원고 학생 등 탑승객들을 버리고 먼저 탈출한 세월호 선장 이준석씨가 년전 한 방송프로그램에 출연해 승무원의 지시만 따르면 안전하다고 했던 사실이 알려져 실종자 가족들을 더욱 분노하게 하고 있다 일 경인에 따르면 이준석 선장은 년 의 한 프로그램에 출연 우리 인천제주 여객선을 이용하시는 분들은 승무원들 지시만 따라서 행동하시면 어느 교통수단보다도 안전하다고 말했던 것으로 밝혀졌다 당시 프로그램은 인천에서 제주도로 가는 청해진해운 소속 오하마나호 여객선을 몰고 항해에 나선 이준석 선장의 모습을 촬영해 인터뷰 내용과 함께 방영했다 그는 당시 방송 인터뷰에서 무엇보다 승객들의 안전이 중요하다며 승무원들이 탑승객들을 안전하고 쾌적하게 운송할 것임을 누차 강조했다 하지만 년 뒤 발생한 이번 세월호 침몰 당시에는 선실에서 대기하라는 말만 하고 아무런 탑승객 대피 조치도 취하지 않은 채 먼저 탈출해 수많은 실종자 발생을 초래했다 배 안에 있는 학생들과 탑승객들은 이 선장의 지시대로 객실안에 그대로 남아 있었으며 선박 운항 담당 선원 명은 모두 탈출해 구조됐다 
15, 지난 일 오전 전남 진도 인근 바다에서 침몰한 여객선 세월호에서 선장의 임무를 저버리고 홀로 선박을 빠져나온 선장 이준석씨가 구속돼 조사를 받던 중 통증을 호소하며 병원을 다녀왔다 일 검경 합동수사본부에 따르면 이씨는 이날 오후 목포해경에서 조사를 받다가 엉덩이와 허리 등이 아프다고 호소해 수사진과 함께 목포의 한 병원을 찾았다 이씨는 세월호 침몰 사고 당시 충격으로 엉덩이를 다쳤다고 주장해 엑스레이 촬영을 한 것으로 전해졌다 그는 진찰을 받은 후 다시 구금됐다 이씨와 함께 구속된 조타수 조모씨도 이날 병원에서 혈압약을 처방받았다 조씨는 평소 혈압약을 복용해 왔는데 현재 약이 없는 상태라며 처방을 요구했다 이같은 소식에 실종자 가족들은 이씨가 너무 뻔뻔하다며 분노를 감추지 못하고 있다 실종된 아들을 기다리는 한 학부모는 뉴스과의 인터뷰에서 남의 귀한 자식은 나흘째 차가운 바닷물 속에서 애타게 구조를 기다릴텐데 사고를 낸 책임자인 이씨가 겨우 통증으로 병원을 찾았다니 어처구니가 없다며 분노를 표시했다 또 다른 실종자 가족은 내가 선장이라면 아파도 병원에 가고 싶다는 말을 할 수가 없을 것이라며 이씨가 사고를 낸 책임을 느끼고 있는지 의문스럽다고 비판했다 합수부 관계자는 선장 이씨 등이 몸이 아프다고 해 병원 검진을 받게 했다며 현재는 조사를 받는데 무리가 없는 것으로 안다고 밝혔다 
16, 침몰한 세월호가 왼쪽으로 기울어져 선체 옆면이 해저바닥에 닿은 것으로 일 확인됐다 선체가 더 이상 떠 있지 않고 바닥에 닿았다는 것은 한줄기 희망이었던 선체 안 에어포켓 수중 공기 공간이 사라졌다는 가능성을 의미할 수도 있어 실종자 가족들을 더욱 절망에 빠뜨리고 있다 이용욱 해양경찰청 정보수사국장은 이날 오전 시 전남 진도군 팽목항에서 실종자 가족 등을 대상으로 한 브리핑에서 세월호의 좌측 전도顚倒에 대해 이같이 말했다 이 국장은 현재 배 상태가 오른쪽 옆면이 하늘을 바라보고 있다는데 정확히 답변해 달라는 실종자 가족의 요청에 선체가 왼쪽으로 기울어지는 바람에 수면으로부터  정도 더 내려가 있는 것은 사실이라며 현재 언제 어느 방향으로 넘어졌는지 기울어진 원인은 무엇인지 단정할 수 없다고 답했다 선체가 바닥에 닿았다는 것을 당국이 밝힌 것은 처음이다 이 국장은 어제부터 선체 공기 주입과 수색작업 해군의 리프트백공기주머니 작업을 병행했는데 무엇이 결정적인 영향을 끼쳤는지 단정 지을 수 없다고 말했다 하지만 선체 내부의 에어포켓에 대해서는 가능성을 열어뒀다 이 국장은 선내에 공기가 전혀 없을 경우 수압이 같아 문이 잘 열리는데 어떤 공간은 문이 잘 안 열린다며 그런 걸로 봐서 아직도 에어포켓이 있다고 판단하고 작업을 진행하고 있다고 말했다 하지만 이날 오전 잠수사들이 발견한 시신 구가 있었던 곳은 물로 꽉 차 있었던 것으로 보고됐다고 전했다 이 국장은 해저 바닥은 평평하지 않고 배우는 좌우 대칭이기 때문에 진입이 불가능한 상황은 아니다며 선미 쪽으로 진입할 수 있는 부분이 있기 때문에 모든 방법을 동원해 진입을 시도하겠다고 말했다 하지만 일부 실종자 가족은 배가 바닥에 닿았다면 에어포켓이 있을 가능성이 없다 진입로 확보에만 일 걸렸는데 어느 세월에 작업을 한다는 말이냐는 등 격한 반응을 보였다 이 국장은 선제적으로 완벽하게 하지 못했던 부분에 대해 죄송하게 생각한다고 말했다 
17, 세월호 침몰 사고와 관련해 주요 외신들은 한국의 위기관리 능력이 시험대에 올랐다고 전했다 미국 월스트리트저널은 일현지시각 세월호 침몰 사고로 인해 박근혜 대통령의 리더십이 시험대에 올랐다는 제하의 기사에서 정부의 안일한 대처로 인해 한국 국민의 분노가 생생하게 드러나고 있다며 박근혜 정부는 최악의 여객선 사고인 이번 비극을 처리하면서 광범위한 비난에 직면해 있다고 보도했다 특히 는 정부 당국이 안전기준을 엄격히 시행하지 않았다는 언론 보도가 인터넷을 통해 확산하고 있고 이번 사고로 한국 정부의 무능함을 여실히 드러나고 있다는 상 비난 여론이 일파만파 퍼지고 있다고 전했다 뉴욕타임스도 면에 사진과 함께 희망은 사라지고 인재人災 가능성이 커지고 있다는 제목을 달았다 이 신문은 사고를 끝까지 수습했어야 할 선장이 가장 먼저 탈출한데다 개에 달하는 구명정이 거의 사용되지 못했다며 특히 선실 안에서 기다리라는 안내방송이 학생들의 피해를 키웠다고 보도했다 포브스는 이타적인 모습을 보여준 국민과 책임감 있게 대응하는 정부와 달리 의무를 다하지 않은 비겁한 선사의 모습이 대조를 이뤘다며 한국은 민주화 이후 공공분야에선 국민의 요구에 책임감있게 대응하지만 기업은 개혁 저항세력의 보루가 됐다고 평가했다 통신과 방송 등은 선사의 무책임한 초기 대응을 집중적으로 보도하면서 세월호의 선장을 년 월 좌초한 유람선을 버리고 도망가 구속된 이탈리아 코스타 콩코르디아 호의 프란체스코 셰티노 선장과 비교했다 
18, 일 오후에만 세월호 침몰 사고로 숨진 여성 탑승객 시신 구가 잇달아 발견됐다 이로써 세월호 침몰 사고 사망자는 명으로 늘었다 아직 생사 여부가 확인되지 않고 있는 실종자는 명이다 여객선 세월호 침몰사고 범정부사고대책본부는 일 오후 시분쯤 사고 인근 해상에서 여성 시신 한 구를 추가 발견해 인양했다고 밝혔다 이에 앞서 해경은 오후 시분 시분 시 분쯤 사고 인근 해상에서 여성 시신 구를 발견했다고 밝힌 바 있다 또 해경은 이날 새벽 시쯤에도 대 여성의 시신을 발견했다 오늘 발견된 시신은 모두 여성으로 아직까지 신원 확인은 되지 않은 상태다 한편 사고대책본부는 일 밤 늦게 구조자 숫자가 당초 알려진 것보다 명 적은 명으로 파악됐다고 밝혔다 전체 탑승객 수도 명에서 명으로 수정했다 
19, 세월호 침몰사고와 관련 경기도와 안산시가 통합재난심리지원단을 운영한다 경기도는 일 오후부터 안산시정신건강증진센터 내에 통합재난심리지원단 사무국을 꾸리고 생존자 유가족 학부모 학생 지역주민들을 대상으로 정신상담을 진행하고 있다고 밝혔다 이곳에는 경기도정신건강증진센터와 안산시정신건강증진센터 소속 정신과 전문의 등 전문 상담인력 명이 투입됐다 이들은 이번 사고와 관련한 외상 후 스트레스 증후군 수면문제 우울 불안 등 정신문제에 대한 전문 상담을 진행 중이다 특히 이들 중 심각한 증상을 보이는 시민은 전문의료기관과 연계해 지속적으로 관리할 방침이다 상담부스는 안산시정신건강증진센터를 비롯해 고대안산병원 층 로비 층 장례식장 등 총 곳이 마련돼 있으며 시간 운영된다 상담사를 통한 방문 상담은 오전 시부터 오후 시까지 운영되며 심야에는 핫라인을 통해 상담을 진행한다 경기도에 따르면 통합재난심리지원단 운영 개시 이후 일 시 현재까지 이곳을 이용한 사람은 구조된 학생 명을 포함해 학생 명 유족 명 생존자 가족 명을 포함한 일반인 명 등 모두 명이다 한편 통합재난심리지원단은 이번 사고로 정신적 충격을 받아 동요할 수 있는 안산지역 학생들을 돕기 위해 안산 전 지역 중고등학교 교사들을 대상으로 일 심리지원 교육을 시행할 계획이다 
20, 장면 제길 당장 배로 돌아가란 말이오 선장 지난 년 월 일현지 시각 이탈리아 리보르노 지역의 해안경비대장 그레고리 데 팔코당시 세가 코스타 콩코르디아호號의 선장 프란체스코 셰티노당시 세 선장에게 소리쳤다 콩코르디아호는 여명의 승객을 태운 채 이탈리아 토스카나 인근 해상에서 좌초한 상태였다 셰티노 선장은 승객들을 배에 내버려 둔 채 배에서 탈출했다 로이터 통신에 따르면 당시 팔코는 셰티노에게 끊임없이 복귀 지시를 내렸다 잘 들으시오 당신을 곤경에 처하도록 당신이 죗값을 치르게 만들겠소 젠장 배로 돌아가라니까 당장 배로 돌아가 몇 명이 거기 남아 있고 그들이 뭘 원하는지 보고하시오라고 다그쳤다 셰티노는 경비대장의 말을 듣지 않았다 끝내 배로 돌아가지 않고 살아남았다 그는 살았지만 이 사고로 승객 명이 사망했다 이탈리아 검찰은 셰티노 선장에게 직무유기죄를 적용해 징역 년을 구형했다 사고 이후 셰티노를 제지했던 팔코는 영웅이 됐다 이탈리아의 한 지역신문은 두 뱃사람 중 하나는 우리를 부끄럽게 했지만 다른 이가 이를 만회했다고 썼다 경비대장이 선장을 제지하며 쳤던 호통 배에 올라타라니까 제길을 새긴 티셔츠가 출시되기도 했다 장면 버큰에이드호를 기억하라 호화 여객선 타이타닉호가 침몰할 당시 승객들이 귓속말로 주고받았다는 말이다 배나 비행기가 예상치 못한 재난을 만날 경우 승무원들이 암묵적으로 지키는 원칙이 담긴 말이기도 하다 년 영국 해군 수송선 버큰헤이드호가 남아프리카공화국 케이프타운 인근 해상에서 침몰했다 명의 승객이 타고 있었으나 구명보트는 명씩 태울 수 있는 척밖에 없었다 최대 명밖에 구조할 수 없는 상황이었다 당시 배의 함장이자 사령관인 시드니 세튼 대령은 여자와 어린이부터 태우라고 명령했다 병사들은 갑판 위에 부동자세로 서 있게 했다 모든 병사는 그의 명령에 복종했다 그들은 척의 구명보트가 떠날 때까지 배를 떠나지 않은 채 버큰에이드호와 명운을 같이 했다 사령관 세튼 대령을 포함한 병사 명은 수장水葬됐지만 그들이 지키려 했던 전통은 남았다 구조와 탈출은 여자와 어린이 먼저라는 불문율이다 사고 이후 년이 지나도록 각종 해상 사고에서 그 불문율은 피해를 최소화시킬 수 있는 금언으로 남아 있다 장면 선실에 가만히 있으라 지난 일 전남 진도 인근 바다에서 침몰한 세월호의 선장 이모씨는 이렇게 지시했다 그리고 자신은 사고 현장에서 도망쳐 나왔다 현장을 벗어난 후엔 승객인 척 하며 구조대원의 안내를 받아 뭍으로 올라왔다 버큰에이드호의 전통은 그에게 없었다 그는 년 전 한 매체와의 인터뷰에서 이렇게 말했었다 오늘도 내일도 배와 함께할 것이다 해경 역시 마찬가지였다 우리 해경은 사고 직후 도망쳐 나오는 선장을 먼저 구조했다 돌아가서 피해를 확인하라는 명령은 없었다 선장을 구조한 이후 현장을 통제하지도 않았다 명의 탑승객들은 각자도생各自圖生해야 했다 전문가들은 각종 해난 사고에 대한 경험이 많은 해경이 주도권을 잡고 선장과 선원을 지도하는 관제탑으로 기능했어야 했다고 지적한다 우리에겐 년 전 콩코르디아호 사고 당시 경비대장 같은 해경이 없었다 버큰에이드호 사고 당시 세튼 대령 같은 선장은 더더욱 없었다 미국 매체 포브스는 세월호 침몰 사고를 통해 대한민국 리더십의 명과 암이 여실히 드러났다며 선장의 가장 중요한 임무는 승객들의 안전을 보호하는 것 세월호 선장의 행동은 세기에 누구도 상상할 수 없는 일이었다고 비판했다 
21, 장관님 오십니다 여객선 세월호 침몰사고로 사망한 한 학생의 빈소를 찾은 서남수 교육부 장관의 수행원이 유가족에게 장관님 행차를 알렸다가 거센 항의를 받았다 서 장관이 명의 일행을 거느리고 일 오후 시쯤 안산의 한 장례식장에 마련된 단원고 학생 군의 빈소를 찾아갔는데 한 수행원이 빈소에 먼저 들어가 빈소 앞쪽에 앉아있던 유가족에게 교육부 장관님 오십니다라고 귓속말을 건넸다는 것이다 이 수행원은 이어 입구 쪽을 가리키며 장관님께서 들어오신다는 사실을 재차 주지시켰다 이에 유족들은 어쩌란 말이냐 장관 왔다고 유족들에게 뭘 어떻게 하라는 뜻이냐며 격하게 반발했다 서 장관이 조문하는 동안에도 유족은 겨우겨우 가슴에 묻으려고 이렇게 애를 쓰는데 우리더러 뭘 더 어떻게 하라는 것이냐며 목소리를 높였다 이에 서 장관은 조문을 마치고 죄송합니다 제가 대신 사과하겠습니다라고 말한 뒤 곧 자리를 떴지만 유족들은 서 장관 일행이 사라진 뒤에도 어딜 가느냐 말을 똑바로 하고 가라고 소리치는 등 격앙된 모습을 보였다 앞서 서 장관이 군 빈소를 찾았을 때 경기도교육청에서 파견 나온 직원들이 장례식장 입구에 서 있다가 서 장관의 모습이 보이자 도 가깝게 허리를 숙여 인사를 올리는 진풍경도 연출됐다 서 장관 일행이 부적절한 행동으로 구설수에 오른 건 이번이 처음이 아니다 지난 월 일 인터넷 커뮤니티 등에는 반도의 교육부장관 클라스라는 제목으로 한 게시물이 올라왔다 게시물 속 사진에는 서 장관이 타는 신형 에쿠스 차량이 주차장 세 칸을 독차지한 채 주차된 모습이 담겨 있었다 문제의 차량은 서 장관이 광주 운암중학교를 방문했을 때 이용한 의전차량인 것으로 밝혀져 이른바 황제 주차라는 비아냥 속에 물의를 빚었었다 
22, 세월호는 사고 직전 오른쪽으로 갑자기 선회하고 나서 균형을 잃고 표류를 시작해 결국 침몰했다 검경 합동수사본부는 일 배가 갑자기 방향을 바꾼 지점이 있었다며 조타기로 방향을 바꾸는 변침이 좌초의 유일한 원인인지 다른 문제도 있었는지 여러 측면에서 조사 중이라고 밝혔다 이에 따라 사고의 직접적 원인으로 거론되는 급선회를 왜 하게 됐는지에 관심이 집중되고 있다 이날 합동수사본부는 당시 조타실에서 선박을 조종한 급 항해사 박한결씨와 조타수에 대해 업무상 과실치사 업무상 과실 선박매몰 수난구호법 위반 혐의로 구속영장을 청구했다 박씨와 조타수의 과실로 선박이 급선회해 침몰했다는 것이다 세월호는 일 오전 시 분쯤 갑자기 조타기를 최대 타각도으로 돌리는 전타全舵를 했다 사고 위험성이 높아 잘 하지 않는 행동이다 배는 보통 방향을 바꿀 때 타舵를 도로 움직이며 선회한다 전문가들은 크게 세 가지 가능성을 제기했다 첫째는 세월호 앞에 어선이나 어망 등 거대 부유물이 갑자기 등장했을 가능성이다 김철승 목포해양대 교수는 세월호의 항적을 보면 변침 각도를 도만 하면 되는데 갑자기 오른쪽으로 전타를 했다며 어선이나 어망 등 부유물을 갑자기 발견해 급격하게 방향을 튼 것으로 보인다고 했다 급선회해 부유물을 피하는 과정에서 배에 실려 있던 화물 컨테이너들이 왼쪽으로 쏠리고 배 전체 평형이 깨진 것이 이번 침몰 사고의 큰 원인이라는 게 유력한 분석이다 김 교수는 선박은 스스로 균형을 잡는 복원력이 있는데 이번에는 이 과정이 진행되지 않았다며 선박의 무게중심이 아래쪽에 있으면 복원력이 높은데 이번에는 화물을 아무렇게나 실어 배의 무게중심이 흐트러졌고 선실 증축을 하면서 무게중심도 변해 배가 평형을 되찾지 못하고 침수됐을 가능성이 있다고 했다 정연철 한국해양대 교수도 전타는 비상 상황에서만 하는 것이라며 육지와 가까워져서 급히 떨어지려 했거나 다른 선박 장애물을 피하려고 급선회했을 가능성이 있다고 했다 선박의 방향을 잡는 조타기 등의 장치가 고장 나 정상적 방향 제어를 할 수 없었을 가능성도 제기됐다 임남균 목포해양대 교수는 현장을 조사 중인 지인들에게서 러더타가 고장 났다는 이야기를 들었다며 타가 중앙 상태에 맞춰져 있지 않고 한쪽으로 많이 쏠려 있었던 것 아닌가 싶다 이를 바로잡으려다 타를 최대 타각으로 돌렸을 수 있다고 했다 강한 조류로 균형을 잃고 흔들리는 배를 원하는 방향으로 이동하려고 급선회했을 가능성도 제기됐다 정연철 한국해양대 교수는 세월호는 물살이 센 맹골도와 거차도 사이 맹골수도를 지나 비교적 잔잔한 지역으로 막 나온 상태에서 급선회했다며 높은 타각으로 맹골수도를 통과하다 거센 조류가 그치자 균형을 잃었을 가능성이 있다고 했다 맹골수도의 유속은 최대 시속 ㎞로 선박 진입이 어려울 정도다 윤종희 한국해양대 교수는 강한 물살이 있을 경우에는 조류 흐름을 이겨야 하기 때문에 보통 때보다 더 많은 각도로 타를 돌려야 한다며 이 과정에서 배가 기울어졌을 가능성이 있다고 했다 
23, 세월호는 전남 진도 맹골수도를 지나는 변침變針 지점에서 급선회하다 기울어져 침몰했다 변침은 선박이 진행하는 방향을 일컫는 침로針路를 바꾼다는 뜻이다 침로는 북쪽을 도로 하고 시계방향으로 도까지 각도로 표현한다 동쪽은 도 서쪽은 도 남쪽은 도다 통상 변침을 할 때는 타舵를 좌우 도가량 꺾어 방향을 전환한다 타는 선박의 방향을 바꾸기 위해 사용하는 장치로 키라고도 부른다 배를 추진하는 스크루의 뒤에 설치돼 있으며 좌우 도까지 돌릴 수 있다 타를 조종하는 것을 조타操舵라 하는데 요즘 배의 조타기는 자동차 핸들 크기다 타를 도까지 꺾는 것을 전타全舵라 한다 기상 상태가 불량할 때 전타까지 가면 배가 넘어질 수 있어 긴급 상황이 아니면 사용하지 않는다 선박의 속도 단위는 노트로 노트는 시속 ㎞의 빠르기다 해류의 유속을 표현할 때도 노트를 사용한다 
24, 침몰한 세월호의 운항사인 청해진해운은 년 일본 해운사로부터 년 건조된 세월호를 들여오면서 여객선 층에 승객을 모두 명 더 받을 수 있도록 선실을 늘렸다 이 리모델링으로 승선 정원은 원래의 명에서 명으로 배 무게는 에서 으로 늘었다 무리하게 구조를 변경한 것이다 사고 당시 세월호엔 차량 대와 컨테이너 화물 을 싣고 있었다  이상 나가는 대형 트레일러도 석 대 실려 있었다고 한다 세월호 같은 여객선은 선체 위에 빌딩을 세운 것이나 다름없어 일반 화물선에 비해 무게중심이 높기 마련이다 세월호는 선박 구조 변경과 과도한 화물 적재로 무게중심이 더 많이 올라갔을 가능성이 있다 선박이 기울었을 때 배의 균형을 바로잡을 복원력復元力도 크게 떨어졌을 것이다 적재된 컨테이너와 트럭트레일러 등 화물을 제대로 결박했는지도 의문이다 승무원승객들은 세월호가 사고 당시 급히 우회전하는 순간 화물칸의 컨테이너를 묶어 둔 안전장치가 떨어져나가 컨테이너들이 한쪽으로 쏠리면서 배가 기울기 시작했다고 증언하고 있다 많은 승객이 들었다는 쾅 하는 소리도 이때 났을 것이다 출항 당시 세월호엔 컨테이너 여개가 층 높이로 쌓여 있었다 그런데 일부 세월호 승무원은 쇠줄이 아닌 일반 밧줄로 엉성하게 묶어 놓았다고 말했다 승무원들이 승객들에게 선실을 벗어나지 말고 대기하라고 했던 이유도 배의 구조나 화물 적재 상태가 위험하다는 것을 알기 때문에 승객들이 한쪽으로 몰리는 걸 막기 위해서였을 가능성이 있다 세월호엔 수압水壓을 받으면 저절로 텐트처럼 펼쳐지는 인승 고무보트 개가 장착돼 있었다 자동으로 펼쳐지지 않으면 승무원들이 핀을 뽑아 바다 쪽으로 떨어뜨려 펼쳐지게 한다 그러나 구명보트 가운데 펼쳐진 것은 한 개뿐이었다 세월호 승무원들은 배가 기울어져 있어 구명보트에 접근할 수 없었다고 했다 여객선 승무원들은 일마다 구명보트 작동을 포함한 비상 훈련을 하게 법에 규정돼 있다 규정대로 훈련을 했다면 구명보트 이상異常을 미리 알았거나 설혹 배가 기울어져 있었더라도 대처가 가능했을 것이다 선진국 유람선들은 승객들이 배에 오르면 각기 자기 선실에서 구명조끼를 들고 갑판으로 나오게 한 후 한 시간가량 안전 교육을 한다 승객마다 각자 배 안에서 어떤 경로로 빠져나와 어떤 구명정을 타야 하는지 구명정 내 연막탄조명탄은 어떻게 터뜨리는 것인지 등을 가르치는 것이다 세월호 선장과 승무원들은 안전 교육은커녕 배가 침수되자 자기들 먼저 배에서 빠져나갔다 선원법에 선장은 승객이 모두 내릴 때까지 선박을 떠나선 안 되고 선박에 급박한 위험이 있을 때는 인명 구조에 필요한 조치를 다해야 한다고 돼 있다 이건 법 이전에 직업윤리 문제다 세월호 선장승무원은 이런 초보적 윤리도 지키지 않았다 국내엔 연안 개 항로를 운항하는 여객선이 척 있다 이 가운데  이상 나가는 대형 카페리도 세월호를 포함해 척이다 과연 이 여객선들이 불법 개조는 하지 않았는지 구명정은 손쉽게 풀 수 있게 장착하고 있는지 승무원 훈련은 꼬박꼬박 하고 있는지 알 수가 없다 정부 당국은 지금 당장 전국 여객선에 대한 긴급 안전 점검을 실시해야 한다 기본 규정이나 상식은 하나하나를 놓고 보면 별것 아닌 것처럼 여겨진다 그러나 기본은 건물을 지탱하는 굄돌과 같은 것이다 굄돌이 흔들거리면 건물은 언젠가 무너질 수 있다 우리가 툭하면 인재人災라고 한탄하는 대형 재난 사고는 대부분 관련자들이 기본을 무시해 일어나는 것이다 우리 사회에선 기본 규칙 기초 규정을 존중하는 사람은 세상 물정 모르고 앞뒤가 막힌 사람으로 치부되는 분위기가 있다 편법에 능해야 유능한 사람으로 대접한다 세월호 침몰 사고의 맨 밑바닥엔 기본을 무시하는 우리 사회의 병폐가 있다 사설 국민이 不信의 낙인 찍은 허둥지둥 정부 
