,x
12, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 시 분 현재 선사 여직원 명과 신원미상의 남성 한 명이 사망한 것으로 전해졌다 급 여객선 세월호는 이날 쿵 소리와 함께 갑자기 좌현 쪽으로 기울면서 침수가 돼 침몰한 것으로 알려졌다 이 때문에 암초 등에 의한 외부 충격으로 좌초한 것으로 추정되고 있다 사망자 중 명은 선사 여직원 박모씨로 알려졌으며 신원미상의 남성은 대 후반에서 대 초반으로 추정된다 아직까지 탑승 인원 중 명이 실종되거나 배 안에 있는 것으로 확인됐다 일 오후 인천항을 출발해 제주도로 향하던 세월호에는 수학여행에 나선 안산 단원고등학교 학년 학생 명과 교사 명 등 여 명이 탑승했던 것으로 알려졌다 해군과 해경은 유도탄고속함 척 고속정 척 링스 헬기 등을 사고 해안으로 출동해 구조 작업을 진행 중이다 중앙재난대책본부에 따르면 시 기준 약 명이 구조됐으며 진도 팽목항에 구조 학생 명이 도착해 해남종합병원 목포한국병원 중앙병원 등으로 이송 중이다 
13, 세월호에 탑승했던 안산 단원고 학생 명과 교사 명이 사고 발생 시간이 경과한 시쯤 전원 구조됐다 에 따르면 오전 시 분쯤 배 안의 누수가 발견돼 해경에 조난 신고가 접수됐고 오전 시 분쯤엔 여객선 선내방송에서 여객선 침몰이 임박했으니 탑승객은 바다로 뛰어내리는 상황에 대비하라는 방송이 나오는 등 긴박한 상황이 계속됐지만 신속한 구조작업으로 학생과 교사 전원이 구조됐다 구조 작업에는 헬기 대와 해경과 해군 소방 등에서 동원된 선박 척 등 사고 해역 주변 대부분의 구조 가능 장비가 동원됐다 박일 일정으로 제주도 수학여행에 나선 이들은 일 오후 시 분에 인천을 출발해 제주로 향하고 있었다 세월호는 일 오전 시 분쯤 전남 진도군 조도면 병풍도 북쪽  해상에서 배에 물이 새고 있다며 조난 신고를 했다 
14, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 단원고 학년 학생을 포함 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 오후 시 분 현재 선사 여직원 박지영씨와 단원고 학년 정차웅군이 사망한 것으로 전해졌다 현재까지 실종자는 명에 이른다 박씨는 시신 상태로 발견됐으며 정군은 의식이 없는 상태로 구조된 후 응급처치를 받다 숨졌다 당초 중앙재난안전대책본부는 명이 구조됐다고 밝혔지만 착오였던 것으로 확인됐다 사고 선박엔 총 명이 탑승했으며 이 중 안산 단원고 학생이 명 교사가 명이었으며 일반 승객 명과 승조원 명이 탄 것으로 알려졌다 
15, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 단원고 학년 학생을 포함 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 오후 시 분 현재 선사 여직원 박모씨와 단원고 학년 정모군이 사망한 것으로 전해졌다 현재까지 실종자는 명에 이른다 한편 인천시의 집계 결과 인천 용유초등학교 동창생들이 단체로 배를 탔다 사고를 당한 것으로 알려졌다 인천시는 오후 시분경 보도자료를 통해 용유초 동창생 명이 세월호에 탑승한 것으로 확인됐다며 현재 명만 구조되고 나머지 인원에 대해선 상황을 파악하고 있다고 밝혔다 일 오후 인천항을 출발해 제주도로 향하던 세월호에는 수학여행에 나선 안산 단원고등학교 학년 학생 명과 교사 명 등 여 명이 탑승했던 것으로 알려졌다 구조된 탑승객들은 해남종합병원 목포한국병원 중앙병원 등으로 이송됐다 
16, 일 승객 명을 태운 여객선 세월호가 침몰한 해역의 유속流速과 시야視野 등 구조 환경이 과거 천안함 침몰 해역보다도 더 좋지 않은 최악의 상황이라 구조 작업에 어려움이 예상된다 국방부 대변인은 일 브리핑을 통해 과거 천안함 구조작업 당시 인근 해역의 유속이 였고 확보된 시야가  미만이라 큰 어려움을 겪었다며 그런데 이번 세월호 침몰 해역은 유속이 에 시야는 도 안 된다고 밝혔다 이어 수심은 여로 깊지는 않지만 환경이 워낙 좋지 않아 섣불리 수중 구조작업에 나섰다간 잠수부들의 안전도 장담할 수 없는 상황이라고 말했다 국방부는 현재 수중 구조 작업은 이뤄지지 않고 있다고 밝혔다 현장에 급파된 여명의 잠수 가능한 특전사 신속대응부대는 혹시 있을지 모를 실종자를 찾기 위해 주변 탐색을 진행 중이다 국방부는 본격적인 수중 구조 작업은 구조함艦인 청해진함과 평택함이 사고 현장에 도착한 뒤에야 가능하다고 밝혔다 구조함은 속력이 느려 청해진함과 평택함 모두 일 오전 시가 돼야 사고 현장에 도착할 예정이다 국방부는 사고 발생 후 척의 해군함정과 구조헬기 등을 현장에 급파한 상태다 미 해군상륙강습함정 본험리차드함도 현재 사고 현장으로 향하고 있다 
17, 제주도 수학여행을 나선 고등학생 등 승객과 승무원 명이 탑승한 여객선 세월호가 일 오전 전남 진도 해상에서 침몰해 최소 명이 사망하고 명이 실종된 가운데 사고 원인에 대해 관심이 쏠리고 있다 서해지방해양경찰청이 이날 저녁까지 밝힌 사실은 세월호가 좌현으로 심하게 기울고 침수돼 침몰했다는 것 뿐이다 관계 당국은 세월호가 갑자기 기울어진 원인에 대해선 명확한 설명을 내놓지 못하고 있다 생존자 다수는 사고 당시 쾅하는 큰 소리가 났다고 주장하고 있다 해양수산부는 사고지역이 암반지대라고 밝히기도 했다 이 때문에 세월호가 암초 등의 장애물에 충돌해 선체가 파손되면서 바닷물이 유입돼 한쪽으로 기울어 침몰로 이어졌다는 가설이 나오고 있으나 사실 여부는 확인되지 않았다 이에 대해 세월호 조타수 등 승선원들은 사고 해상에는 암초가 거의 없는 것으로 안다며 쾅 소리는 선박에 실린 컨테이너가 컨테이너끼리 또는 선체와 부딪히면서 난 소리였을 것으로 보인다고 주장하고 있다 세월호는 당초 일 오후 시 분쯤 인천항에서 출항할 예정이었으나 짙은 안개 때문에 예정보다 시간 분 늦은 밤 시쯤 항구를 떠났다고 알려졌다 때문에 관계 당국은 출항 시각이 늦어지자 선장 등이 항해 시간을 줄이기 위해 항로를 변경했다가 암초 등과 충돌했을 가능성이 있다고 밝혔다 그러나 사고 선박의 선사인 청해진해운 측은 세월호가 안전 항로에서 크게 벗어나지 않은 것으로 알고 있다고 주장했다 해양수산부도 평소에 오가던 항로에서 크게 벗어난 것은 아니라는 잠정 결론이 나왔다며 이를 뒷받침했다 또 이날 선박을 운항한 선장이 대리 선장이라는 지적도 제기됐지만 사고와 직접적인 연관성은 없다는 것이 중론이다 조타수 오모씨는 신모 선장은 매월 주어지는 박일의 휴가를 간 상태였기 때문에 또 다른 선장 이모씨가 세월호 운항을 맡은 것이라며 이는 당연한 일이라고 설명했다 또 구조된 학생들은 배가 기울기 시작했는데도 여객선측이 아무런 설명도 없이 방송으로만 움직이지 말고 그대로 있으라고 했다고 주장했다 때문에 미흡한 초기대응이 대형 참사를 불러온 것 아니냐는 지적도 나온다 움직이지 말라는 말이 결국 대형참사를 불렀다는 것이다 한편 중앙재난안전대책본부에 따르면 사고 선박에는 총 명의 승객이 타고 있었으며 현재까지 사망 인원은 명 구조인원은 명이다 명은 아직 생사 여부가 확인되지 않았다 
18, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 단원고 학년 학생을 포함 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 시 분 현재 선사 여직원 명과 단원고 학년 남학생이 사망한 것으로 전해졌다 급 여객선 세월호는 이날 쿵 소리와 함께 갑자기 좌현 쪽으로 기울면서 침수가 돼 침몰한 것으로 알려졌다 이 때문에 암초 등에 의한 외부 충격으로 좌초한 것으로 추정되고 있다 사망자 중 명은 선사 여직원 박모씨와 단원고 학년 정모군으로 알려졌다 현재까지 실종자는 명에 이른다 일 오후 인천항을 출발해 제주도로 향하던 세월호에는 수학여행에 나선 안산 단원고등학교 학년 학생 명과 교사 명 등 여 명이 탑승했던 것으로 알려졌다 해군과 해경은 유도탄고속함 척 고속정 척 링스 헬기 등을 사고 해안으로 출동해 구조 작업을 진행 중이다 구조된 탑승객들은 해남종합병원 목포한국병원 중앙병원 등으로 이송됐다 
19, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 단원고 학년 학생을 포함 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 오후 시 분 현재 선사 여직원 박모씨와 단원고 학년 정모군이 사망한 것으로 전해졌다 현재까지 실종자는 명에 이른다 한편 인천시의 집계 결과 인천 용유초등학교 동창생들이 단체로 배를 탔다 사고를 당한 것으로 알려졌다 인천시는 오후 시분경 보도자료를 통해 용유초 동창생 명이 세월호에 탑승한 것으로 확인됐다며 현재 명만 구조되고 나머지 인원에 대해선 상황을 파악하고 있다고 밝혔다 일 오후 인천항을 출발해 제주도로 향하던 세월호에는 수학여행에 나선 안산 단원고등학교 학년 학생 명과 교사 명 등 여 명이 탑승했던 것으로 알려졌다 구조된 탑승객들은 해남종합병원 목포한국병원 중앙병원 등으로 이송됐다 
20, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 단원고 학년 남학생을 포함 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 시 분 현재 선사 여직원 명과 신원미상의 남성 한 명이 사망한 것으로 전해졌다 급 여객선 세월호는 이날 쿵 소리와 함께 갑자기 좌현 쪽으로 기울면서 침수가 돼 침몰한 것으로 알려졌다 이 때문에 암초 등에 의한 외부 충격으로 좌초한 것으로 추정되고 있다 사망자 중 명은 선사 여직원 박모씨와 단원고 학년 정모군으로 알려졌다 또 다른 신원미상의 남성은 대 후반에서 대 초반으로 추정된다 현재까지 실종자는 명에 이른다 일 오후 인천항을 출발해 제주도로 향하던 세월호에는 수학여행에 나선 안산 단원고등학교 학년 학생 명과 교사 명 등 여 명이 탑승했던 것으로 알려졌다 해군과 해경은 유도탄고속함 척 고속정 척 링스 헬기 등을 사고 해안으로 출동해 구조 작업을 진행 중이다 중앙재난대책본부에 따르면 시 기준 약 명이 구조됐으며 진도 팽목항에 구조 학생 명이 도착해 해남종합병원 목포한국병원 중앙병원 등으로 이송 중이다 
21, 일 진도 앞바다에서 침몰한 세월호에는 인천 중구 용유초등학교 동창생 명도 단체 탑승했던 것으로 알려졌다 이 중 명만이 구조됐으며 나머지는 생사가 불투명하다 인천시는 오후 시 분쯤 보도자료를 통해 용유초 동창생 명이 세월호에 탑승한 것으로 확인됐다며 현재 명만 구조되고 나머지 인원에 대해선 상황을 파악하고 있다고 밝혔다 이들의 단체 탑승여부는 탑승객 가족 명이 세월호 선사인 청해진 해운 본사를 찾아 구조자 명단을 확인하는 과정에서 알려졌다 세월호 탑승객 중 안산단원고 학생 및 교사 선원들을 제외한 일반 승객의 신원 확인은 더욱 더디게 확인되고 있다 일반 승객들의 경우 승선표 기재사항이 성명 연락처 생년월일만 적게 돼 있어 거주지 파악 등에 어려움을 겪고 있는 것으로 알려졌다 한편 시는 사고 발생 직후 송영길 시장 주재로 긴급 간부회의를 개최하고 탑승객 명단 확인 작업에 돌입했다 
22, 전남 진도에서 발생한 여객선 세월호 침몰 사고로 현재까지 단원고 학년 학생을 포함 명이 사망한 것으로 알려졌다 일 오전 시 분쯤 청해진해운 소속 여객선 세월호가 전남 진도군 관매도 인근 해상에서 침몰해 오후 시 분 현재 선사 여직원 박모씨와 단원고 학년 정모군이 사망한 것으로 전해졌다 현재까지 실종자는 명에 이른다 일 오후 인천항을 출발해 제주도로 향하던 세월호에는 수학여행에 나선 안산 단원고등학교 학년 학생 명과 교사 명 등 여 명이 탑승했던 것으로 알려졌다 실종자 현황이 속속 파악되면서 년 월 전북 부안군 위도면 위수도 인근 해상에서 침몰한 서해훼리호 사건이 재연되는게 아니냐는 우려가 나오고 있다 서해훼리호는 높은 파도로 인해 전복돼 침몰했고 당시 사고로 명이 사망했다 
23, 해군은 일 오전 전남 진도군 관매도 인근 해상에서 침몰 중인 여객선 세월호 구조를 위해 유도탄 고속함 척과 고속정 척 해상초계가 가능한 링스헬기 대를 투입했다고 밝혔다 군 관계자는 침몰 여객선 주변에 있던 해군 전 세력을 출동해 긴급 조치를 진행하고 있다고 밝혔다 앞서 이날 오전 시쯤 전남 진도군 관매도 인근 해상에서 여객선 세월호가 침몰하고 있다는 신고가 접수됐다 전날 오후 시 분쯤 인천항을 출발해 제주로 향하던 세월호에는 수학여행에 나선 안산 단원고 학생과 교사 여명 등 명이 탑승하고 있는 것으로 전해졌다 
24, 일 오전 발생한 전남 진도 여객선 세월호 침몰 사고와 관련 해경은 여객선 항해사와 기관장 등 승무원들의 신병을 확보해 본격적인 조사에 착수했다 서해지방해양경찰청은 이날 오후 박모 기관장과 항해사 조타수 등 승무원 명을 목포해경으로 소환해 사고원인 등에 대해 조사를 벌이고 있다 사고가 난 세월호에는 선장과 기관장 갑판장 항해사 등 여객선 관계자 명이 탑승하고 있었고 이 밖에도 외국인 가수 명과 아르바이트 명 불꽃놀이 담당자 명도 승선했던 것으로 전해졌다 해경은 당초 선장 이모씨도 함께 소환했으나 실종 승객 구조지원을 위해 다시 사고해역으로 되돌려 보냈다 해경은 해상교통관제센터 확인을 통해 세월호의 항로 궤적을 확인하고 있다 또 생존자들이 쾅하는 소리가 난 뒤 배가 기울어지기 시작했다고 진술함에 따라 선체에 구멍이 뚫린 이유가 암초와 부딪혀 발생한 것인지 내부 원인에 의한 것인지도 규명할 예정이다 해경은 이평연 총괄안전부장을 본부장으로 수사인력 명을 투입해 조사하고 있다 
25, 제주도로 수학여행을 떠난 안산 단원고등학교 학생 등 승객과 승무원 명이 탑승한 여객선 세월호가 일 오전 진도 해상서 좌초해 사실상 침몰했다 현재 최소 명이 숨지고 명의 생사가 확인되지 않은 상태다 현재까지 구조된 승객 및 승무원은 명으로 집계됐다 아래는 해당 사고 시간대별 상황 일 오전 시 분쯤 전남 진도군 조도면 병풍도 북쪽  해상에서 청해진해운 소속 급 여객선 세월호 침몰 중이라는 신고 접수 오전 시 분 해양경찰청 구조본부 가동 오전 시 분 정부 중앙재난안전대책본부이하 중대본본부장 안전행정부 장관 가동 오전 시 박근혜 대통령 인명 피해 단 한명도 없도록 구조 최선 다하라 지시 중대본 차 공식브리핑 해당 선박 명 승선안산 단원고 학생 명 시 분 여객선 침몰이 임박했으니 탑승객은 바다로 뛰어내리는 상황에 대비하라 선내 방송 오전 시 분 안산 단원고 학생과 교사 명 전원 구조됐다 해경 아직 파악 필요하다 오전 시 분 세월호 완전 침몰 오전 시분 중대본 차 공식 브리핑 공식 구조 인원 명 민간 선박 구조 동참해 실제 구조인원은 이보다 더 많을 것 낮 시분 중대본 차 공식 브리핑 공식 구조 인원 명 선사 직원 박지영씨 사망 낮 시 분 중대본 단원고 학년생 정차웅군 사망 오후 시분 중대본 구조 인원 명 사망 명 확인 오후 시 중대본 차 공식 브리핑 중상자 명 병원 이송 특수 구조 인원 명 현장 투입해당 선박 출항 늦어 입항시간 당기려고 항로 변경 가능성 있다 오후 시 해경 중대본에 구조자 수 집계 오류 가능성 통보 오후 시 분 중대본 정정 브리핑 구조자 수 집계 오류 있다 현재 확인 중 오후 시분 중대본 차 공식 브리핑 탑승자 명 구조 명 사망 명 실종 명명 중 단원고 학생 명 교사 명 일반인 명 선원 명 오후 시분 정부 브리핑 사망 한 명 늘어 명 학생 추정 남성구조자 중 신분 확인된 단원고 학생 명 오후 시 중대본 사망자 추가 발견 사망 명 실종 명 
26, 수학여행에 나선 학생들 여명이 타고 있는 여객선이 조난 신고를 보내 해경이 구조에 나섰다 목포해양경찰서는 일 오전 시쯤 전남 진도군 관매도 인근 해상에서 제주로 향하던 여객선 세월호가 조난신고를 보내 구조 작업을 진행 중이라고 밝혔다 인천에서 출발해 제주로 향하던 세월호에는 수학여행에 나선 학생 등 여명이 탑승하고 있다고 알려졌다 현재 선박 내부가 침수돼 선체가 좌현으로 도 가량 기울어 있는 상황이다 해경은 침몰 우려가 있어 경비정 등을 급파해 승객들을 구조하고 있다고 말했다 
27, 일 오전 시쯤 전남 진도 해상에서 여객선 세월호가 침몰한 가운데 탑승한 안산 단원고등학교 학부모들이 학교 측의 대응에 거세게 항의하고 있다 이날 안산 단원고 측은 오전 시분쯤 수학여행을 떠나 세월호에 타고 있던 학년 학부모들에게 학생 전원구조에 성공했다는 내용의 전체 문자메시지를 보냈다 하지만 중앙재해대책본부의 발표와 언론을 통해 학년 정차웅 학생이 숨졌다는 소식이 전해졌다 그제서야 학교 측에서는 오후 시분쯤 기자회견을 열어 생존 확인 인원이 명이라고 번복했다 안산교육지원청은 장학사 명을 급파했으며 구조 여부가 왜 학부모들에게 잘못 전달 됐는지 조사 중이다 
