,x
11,세월호 침몰 사고 여파로 경남 밀양 일대  ㎸ 초고압 송전탑 건설도 주춤하게 됐다한국전력공사한전와 밀양시경찰은 건설 예정지에 주민들이 설치한 농성 움막을 철거하겠다던 애초 계획을 미루기로 했다고  일 밝혔다 경남지방경찰청 관계자는 여객선 침몰 사고가 수습되지 않은 상황에서 경찰력을 투입해 한전의 움막 철거를 지원하는 것은 현실적으로 부담스럽다 이달 말까지 공권력 지원은 쉽지 않을 것으로 본다고 말했다 다른 경남경찰청 관계자는 철거에 들어갈 것인지도 공식 결론이 난 것이 아니다 한전 밀양시와 논의하고 있다고 했다한전은 지난달 밀양시 단장상동부북면의 주민 농성장  곳에 대해 불법 시설물로 송전탑과 송전선로 건설 사업에 막대한 지장을 주기 때문에 철거가 불가피하다 자진 철거하지 않으면 강제 철거하겠다고 공고했다 밀양시도  일까지 움막을 자진 철거하지 않으면 행정대집행을 하겠다는 계고장을 보냈다 이에 주민들은 농성장마다 불침번을 서는 등 철거 시도에 대비해 왔다 경찰력 지원 없이 철거를 위한 행정대집행은 어려워 강제 철거 시도는  월 이후로 연기될 전망이다이계삼 밀양  ㎸ 송전탑 반대 대책위원회 사무국장은 세월호 사고로 실종자 가족과 유가족들이 고통 속에 오열하고 있고 총체적인 공권력의 무능함까지 드러난 마당에 밀양 농성장 철거를 강행할 수는 없으리라고 생각한다고 했다송호균 기자  
12,경찰이 민간 구조 잠수사를 사칭해 방송 인터뷰에서 정부가 민간 잠수부 활동을 막고 있다 시간만 때우다 가라고 했다고 말하는 등 허위사실을 유포한 혐의로 홍아무개 씨의 체포영장을 발부받아 구인에 나섰다 김귀찬 경찰청 수사국장은  일 산업인력공단을 통해 확인한 결과 홍씨는 국내의 구조 잠수사 자격은 갖고 있지 않은 것으로 확인됐다 레저용 다이빙 자격증 보유 여부는 확인중이라고 말했다 홍씨가 전문적인 훈련을 받은 민간 구조사가 아니라는 뜻이다 경찰은 실종자와 희생자 그 가족들을 비하하는 인터넷 게시물을 작성한 이도 엄벌한다는 방침이다  대로 추정되는 한 인터넷 방송 진행자는  일 방송에서 학생이 죽은 게 나랑 무슨 상관이냐 그 배에 탄 지들 잘못이지 암초 있는 데를 왜 가 쓸데없이라는 등의 발언으로 청취자들로부터 거센 반발을 샀다 그는 희생자들을 오뎅탕 고래밥이라고 비하했고 교장 교감 잘리겠다는 말도 했다 경찰은 이 진행자에 대해서도 체포영장을 신청할 예정이다 또 일간베스트저장소일베 게시판에는 사망자를 성적 대상으로 비하한 게시물이 올라와 파문이 일었다 일베에는 사망자 가족을 유족충이라고 부르는 게시물과 댓글도 이어지고 있다 이밖에도 디시인사이드 야구갤러리에는 유족충들이 수색하라고 해라 유족충들 지금 치킨 기다리고 있을 듯이라는 등의 글 수십건이 올라와 있다 생존자를 사칭해 구조를 요청한다고 올린 허위글  건을 포함해 경찰이 내사하고 있는 모욕성명예훼손성 게시글은  일 기준으로 모두  건이다 경찰은 이런 글을 올린 이들에게 명예훼손이나 모욕 혐의를 적용할 방침이다 경찰 관계자는 유가족을 유족충이라고 부르는 행위 등도 심각한 모욕으로 보고 수사를 확대할 예정이다 관련자는 끝까지 추적해 엄중히 사법처리하겠다고 밝혔다 이날 김진태 검찰총장이 실종자 가족들이 처한 상황을 악용하거나 유언비어를 유포하거나 스미싱문자사기 등으로 금전적 이익을 취하고자 하는 움직임에 대해 예의주시하라고 지시함에 따라 검찰도 관련 범죄 적발에 나섰다 미래창조과학부가 수사 의뢰한 세월호 침몰 사건을 이용한 스미싱 사건은 서울중앙지검에 마련된 개인정보유출범죄합동수사단에서 수사에 착수한 상태다 송호균 김원철 기자  
13,  년 전 교통사고로 아들을 잃은 김아무개 씨는 최근 북받쳐 오르는 감정에 밤잠을 설친다 이제야 아들 잃은 슬픔을 거의 극복했다고 생각했는데 세월호 침몰 사건이 가슴속에 묻어뒀던 아픈 기억을 끄집어 냈다 자꾸 죽은 아들이 떠올라요 가만히 있어도 한숨이 나오고 눈물이 나와요 세월호 침몰 사건으로 온 국민의 마음에 멍이 들고 있다 사회관계망서비스에선 우울이라는 낱말이 수시로 등장한다 고교  년생들이 한꺼번에 희생됐고 온 국민이 서서히 가라앉는 배를 속수무책으로 바라만 봐야 하는 일찍이 겪지 못한 사건이기 때문이다 여기에 사고 이후 정부의 우왕좌왕하는 모습에 분노와 불안을 느끼는 사람도 많다 정신의학 전문가들은 정부와 사회가 적절한 조처를 취하지 않으면 심각한 사회 현상으로 발전할 수 있다고 경고한다 물론 가벼운 우울감이나 분노무력감 등은 크게 걱정할 필요가 없다고 한다 누군가가 목숨을 잃었을 때 느끼는 정상적인 애도 반응이라는 것이다 문제는 이런 애도 반응이 회복이 되지 않는 경우다 강원대 의대 황준원 교수정신의학는 요즘 사람들의 우울감은 대부분 정상적인 애도 반응이다 부모님이 돌아가셔도 보통 시간이 지나면 정상을 되찾는다 하지만 증상이 지속된다면 정신적 외상트라우마을 의심해봐야 한다고 말했다 이번 사고와 연결되는 개인 경험을 갖고 있을 경우 정신적 외상의 위험성은 커진다 고교  년생 자녀를 뒀거나 안산 지역에 살고 있는 등 이번 사고와 연결되는 항목이 많을수록 감정의 강도는 세진다 현재 안산 단원고 학생들을 대상으로 심리치료를 진행하고 있는 일산 백병원 박은진 교수정신의학는 택시를 타고 단원고에 가자고 하면 택시기사들이 불편해한다 같은 지역이라는 이유만으로도 불안증세를 보일 수 있다고 말했다 미디어 접촉이 지나칠 경우 정신적 건강을 해칠 수도 있다 좋은 소식이 있을까 싶어 들여다보지만 안타까움만 느끼는 경우가 많은 게 현실이다 덕성여대 최승원 교수심리학는 여러 감정 가운데 슬픔의 감정이 상대적으로 더 잘 전달되는데 특히 얼굴을 볼 때 감정 전달이 잘 이뤄진다 각종 미디어를 통해 오열하는 실종자 가족 등의 얼굴을 자꾸 보면 슬픈 감정에 압도되기 쉽다고 말했다 황 교수는 우울감이 심하면 미디어 접촉을 삼가는 게 좋다고 했다 박 교수는 회사 학교 등 정상적인 생활을 의도적으로 유지하는 것도 도움이 된다고 했다 정부는 국민적 불신감을 불식시켜야 한다고 전문가들은 입을 모았다 불신감이 집단적 트라우마 증세를 키우기 때문이다 황 교수는 정부의 발표가 계속 틀린 것으로 나오는 등 커지는 불신감이 불안감을 증폭시키고 있다 정부는 지금의 애도 감정이 정신적 외상으로 번지지 않도록 대책을 마련해야 한다고 지적했다 최 교수는 정부가 공동체의 문제를 해결할 수 있는 실력을 갖추고 있다는 신뢰감을 줘야 한다고 조언했다 이정국 기자  
14,외국의 주요 언론도 전남 진도 해상에서 발생한 세월호 침몰 사고를 주요 뉴스로 다루며 속보를 내보내고 있다 외신들은 구조작업 혼선과 미흡한 대응으로 한국인들의 불만이 커지고 있다고 전했다 또 이번 사고가 현 정권에 타격을 줄 것이라는 분석도 내놓았다 영국  방송은  일 왜 아무 것도 제대로 되는 것이 없느냐 책임을 떠넘기고 거짓말을 하고 있다는 실종자 가족들의 분노를 전하면서 정부의 대응에 대한 불신이 커지고 있다고 전했다 방송은 실종자 가족들이 진도에서 청와대까지 항의 행진을 시도하면서 경찰과 마찰이 빚어졌다고 보도하며 정부 관리들이 이런 논란이 정치적 이슈가 돼 정부에 영향을 끼칠 것을 걱정하고 있다고 말했다 미국 는  일 선장들은 마지막까지 배에 남는다는 전통이  년 전 이탈리아 유람선 사고에 이어 이번 세월호 사고에서 깨졌다며 비판했다 해양전문가들은 승객들을 놔두고 먼저 탈출한 세월호 선장의 행동을 충격적인 것으로 받아들이고 있다 해군 제독 출신으로 잠수함 함장을 지낸 존 패짓  세는 세월호 선장이 바다에서 지휘했던 사람들을 당혹스럽게 하고 있다 고 말했다 역시 함장을 지냈던 윌리엄 도허티는 세월호 선장의 행동은 불명예라고 강조했다 신문은 국제해양법은 승객들은 경고가 발해진 뒤  분 안에 대피시켜야 한다고 규정하고 있으나 이번 사건은 배가 침몰하기까지  시간 분이라는 시간이 있었다고 지적했다 앞서 신문은 생존 희망이 사라지면서 이번 사고는 인재의 가능성이 높아지고 있다고 했다 독일 의 정치 편집자인 페터 스투엄은 칼럼을 통해 세월호 침몰 사고가 현 정권에 치명타를 줄 수 있다고 분석했다고 외신전문 사이트 뉴스프로가 전했다 그는 칼럼에서 선장의 탈출로 책임자가 부재한 상태 속에 구명정  개만이 물에 내려지는 등 치명적인 상황이 벌어졌다 희생자들이 볼 때는 정부도 이 비극에 책임이 있다고 주장했다 그는 박근혜 대통령은 지난주에 국가정보원의 간첩 증거조작에 대해 사과했는데 곧 이은 선박 참사가 힘든 정치 상황에 있는 박근혜 대통령에게 타격을 주고 있다고 분석했다 이어 박근혜 대통령이 지금까지 위기를 잘 버텨냈지만 침몰한 배와 수많은 젊은이들의 죽음은 그녀에게 정말로 치명타를 줄 수 있다 정부의 운명은 때로는 정치와 전혀 연관되지 않는 사건들에 의해 결정된다고 말했다 미국 은  일 한국판 블로그인 코리아 리얼타임을 통해 사고 실종자 가족들이 모인 진도체육관을 방문했던 박근혜 대통령과 정홍원 국무총리가 비난을 받았다면서 세월호 침몰 사고가 박근혜 정부의 위기관리 능력을 시험하고 있다고 밝혔다 한편 오는  월 한국을 방문하는 프란치스코 교황은  일 공식 트위터 계정에서 한국의 여객선 참사 희생자와 가족들을 위한 기도에 동참해 달라는 글을 올렸다 교황의 트위터 계정에 등록한 팔로워는  만명이다 김창금 기자  
15,진도 해역에서 침몰한 여객선 세월호가 지난  월 인천해경항만청 등의 합동 특별점검 결과 비상시 대비훈련 등 대부분 평가 항목에서 양호 판정을 받았던 것으로 확인돼 점검이 제대로 이뤄진 것인지 의문이 제기되고 있다 김영록 새정치민주연합 의원국회 축산식품해양수산위원회 소속이  일 해양경찰청에서 받은 자료를 보면 세월호는 구명정소방훈련 등 선내 비상훈련 실시 분야에서 양호 평가를 받았다 세월호는 점검 당시에도 통신장비선내 방송시설통신장비 정상작동 선내 방송시설 등이 모두 정상 작동하고 있었다 구명뗏목 정비기록 구명동의 분산보관 및 즉시사용 여부도 양호 등급을 받았다 그러나 이번 사고에선 배가 급격히 기울어 침몰 위기에 처했을 때도 승객들은 대피안내를 제대로 받지 못했고 선장은 승객들의 안전을 끝까지 책임져야 한다는 의무를 다하지 않았다 세월호엔 구명정이  개 실려 있었지만 이중  개만 사용돼 인명 피해가 컸다 또한 점검 때에는 배 안의 화물칸에 화물을 고정하는 장비고박장비도 모두 양호했다고 평가했다 뱐면 전문가들은 참사 당시 세월호가 급히 방향을 전환할 때 화물칸의 화물들이 한쪽으로 쏠리며 기울어 졌을 가능성을 제기하고 있다 한편 특별점검 당시에도 일부 불량이 지적됐다 해경은 배가 침수됐을 때 물이 들어오지 않도록 막아주는 수밀문 작동이 불량했으며 객실 내 방화문 세 곳의 상태도 불량했고 한 곳은 작동이 잘 안됐다고 지적했다 세월호는 구명뗏목 비상조명등의 관리 상태도 불량하다는 지적을 받았다 세월호 선사인 청해진해운은 이런 지적 사항을  월 일에 모두 바로잡았다고 해운조합에 보고한 것으로 나타났다 인천해양경찰서는 해상에 안개가 짙게 끼는 봄철 농무기에 대비해 지난  월 일 월 일 세월호를 포함해  척의 여객선유람선 등에 대해 특별점검을 벌였다 이유주현기자 
16,남의 차를 들이받고 도주한 뺑소니범을 처벌하는 조항으로 자기 차를 버리고 간 운전자를 처벌한다 검찰이 세월호 이준석  선장을 특정범죄가중처벌법특가법의 도주선박 혐의 등으로 구속하면서 이런 혐의에 법원이 어떤 판단을 내놓을지 주목된다 적용에 문제가 없다는 의견도 있지만 구체적으로 따지면 과연 이 혐의에 유죄가 인정될지 의문이라는 반론도 만만찮다 검찰이 이번에 처음 적용한 특가법의 도주선박 선장 또는 승무원에 대한 가중처벌 조항은 지난해  월 김승남 의원새정치민주연합이 발의해 신설됐다 김 의원은 법안 제안 이유서에서 선박 충돌사고 발생 후 인명과 선박에 대한 즉각적인 구호 조치를 하지 않고 도주할 경우 대형 사고로 이어진다 현재 도주 사범에 대한 처벌이 너무 약하다고 밝혔다 해상 교통사고의 뺑소니 엄벌이 입법 취지라는 얘기다 해당 조문은 뺑소니 선장 또는 선원에게 무기징역 또는 징역  년 이상을 선고하도록 하고 있다 개정 법은 두달 만에 국회를 통과해 지난해  월 일부터 시행됐다 해양경찰청 자료를 보면  년 선박 충돌 사고가  건 발생했는데 가해 선박이 달아난 경우가  건이었다  건의 가해자는 검거됐으나 나머지는 끝내 잡지 못했다 이런 해상 뺑소니 사고의 피해는 사망실종  명 부상  명 선박 침몰파손  건에 이르렀다승무원이 피해자 구호 않고 도주땐 무기 또는 징역  년이상 처벌 규정법조문만 보면 적용 가능 입법 취지엔 안 맞아 견해 엇갈려이준석 선장 행위 도주인지 여부 운항 과실 따른 사고인지가 쟁점 해상 뺑소니 처벌 조항이라지만 법조문을 보면 이번 사고에도 적용하는 게 자연스러워 보인다 이 조항은 선박의 교통으로 인하여 업무상 과실치사상 등의 죄를 범한 선박의 선장 또는 승무원이 피해자를 구호하지 않고 도주한 경우 가중 처벌한다고 규정하고 있다 구조 대상을 상대방 배 탑승자로만 한정하지 않고 있다 하지만 세부로 들어가면 복잡해진다 우선 이 선장의 행위를 도주로 볼 수 있는지다 서울지역 법원의 한 판사는  일 해상 교통사고에서는 도주의 개념이 명확하지 않고 육상 교통사고에서는 뺑소니로 처벌하려면 가해자가 구호 조치를 하지 않고 자신의 신원도 숨겨야 한다 육상 교통사고의 도주 개념을 적용하더라도 이 선장이 구호는 하지 않았지만 도주까지 했다고 볼 수 있을지 의문이라고 말했다 여기에 법령 확대해석 금지 의심스러우면 피고인에게 유리하게 해석해야 하는 형사법 원칙 등도 적용 불가론에 힘을 싣는다 이 판사는 입법 취지가 뺑소니 사고 방지에 있다는 점도 법원에서 참고할 것이라고 말했다 검찰도 이런 문제 때문에 영장 청구 직전까지 고심을 거듭했다 대검 관계자는 이 선장이 구조선을 탈 때 선장이라고 밝히지 않았고 육상에 와서야 자신의 신원을 밝혔다 판례를 보면 음주운전자가 사고를 내고 혼수상태에 빠진 동승자를 버리고 도망간 뒤 자신이 운전하지 않은 척 신고를 한 경우 운전자에게 뺑소니 혐의가 인정됐다 법조문을 적극적으로 해석하면 적용할 수 있다고 말했다 선박의 교통으로 인하여라는 대목도 쟁점이다 서울지역 법원의 한 판사는 이 문구는 운항상 과실이 인정돼야 한다는 뜻이다 기계적 결함이나 자연재해가 사고 원인이면 안 된다 그런데 운항상 과실로 인한 해상 사고는 전체 사고의 절반도 안 된다고 말했다 검찰로서는 사고 원인이 운항상 과실이고 이 선장의 행위가 도주임을 모두 입증해내야 한다는 얘기다 이 때문에 논란의 여지가 없도록 세월호 사고 같은 대형 사고를 낸 책임자에게는 이에 상응하는 처벌을 할 수 있도록 법을 개정해야 한다는 견해가 제기된다 법원 관계자는 업무상 과실치사 형량을 늘리면 전체 양형 체계를 흔들 수 있는 만큼 형법이 아니라 특별법에서 일부 행위의 형량을 높이는 식으로 문제를 해결해야 한다 선박법이나 수난구호법의 처벌 수위를 높이면 된다고 했다 김원철 기자  
17,과거 대형 참사가 일어났을 때에도 어김없이 책임자 엄벌론이 들끓었다 하지만 인명 피해 규모에 견줘 실제 처벌 수위는 높지 않았다 법정 최고형이  년인 업무상 과실치사죄를 적용하는 것 외에는 달리 방법이 없었기 때문이다 이 때문에 대형 참사 때마다 검찰은 부작위에 의한 살인죄마땅히 해야 할 일을 하지 않아 사망을 불러온 죄 적용 가능성을 검토했지만 실제 적용은 쉽지 않았다 세월호 사건과 유사한 해상 사고로 손꼽히는 남영호 침몰 사건에서 검찰은 부작위에 의한 살인죄 적용을 추진했지만 법원은 이를 받아들이지 않았다  년  월 제주 성산포를 출발해 부산으로 가던 남영호는 전남 여천 소리도 앞바다에서 침몰했다 당시 남영호는 기준치 의  배가 넘는  의 화물과 정원을  명 초과한 승객들을 태우고 있었다 이 사고로  명이 숨지거나 실종됐다 검찰은 부작위에 의한 살인과 업무상 과실치사 중 하나를 적용해 달라며 선장을 기소했는데 법원은 선장이 죽음을 무릅쓰고 사고 발생을 예견하면서까지 과적 운항을 했을 리가 없다며 살인죄는 무죄로 판단하고 업무상 과실치사죄만 인정해 금고  년 월을 선고했다 대형 참사에서 책임자의 부작위에 의한 범죄가 인정된 유일한 사례는 전북 이리역현 익산역 열차 폭발 사고다  년  월 일 밤  시께 한국화약 호송원 신아무개씨는 동인천역을 출발해 광주로 가는 길에 이리역에서 열차를 대기시켜 놓고 역 앞에서 술을 마시고 돌아와 열차 안에서 촛불을 켜고 잠들었다 초가 다 탄 뒤 다이너마이트 상자에 불이 옮겨붙는 순간 깨어난 신씨는 불을 끄거나 불붙은 상자를 열차 밖으로 던지는 대신 열차 문을 열고 혼자 밖으로 도망쳤다 결국 열차에 있던 화약  상자 가 폭발하면서  여명이 사망하고  여명이 다치는 참사가 일어났다 이 사고로 이리시  만 여 가옥 가운데  여동이 전파 또는 반파 유리창이 파손되는 피해를 입었고  만여명의 이재민이 발생했다 당시 검찰은 신씨가 이대로 두면 화약류가 한꺼번에 폭발할 것을 예견하면서도 도주했다며 부작위에 의한 폭발물파열죄를 적용해 무기징역을 구형했다 법원은 같은 죄목으로 징역  년을 선고했다 검찰은 삼풍백화점 붕괴 사건 때도 부작위에 의한 살인죄를 적용하기 위해 적극적으로 법리를 검토했다 당시 검찰이 만든 보고서를 바탕으로 이종상 변호사가 쓴 살인죄에 있어서 미필적 고의 자료를 보면 검찰은 △객관적 붕괴 위험의 존재 △붕괴 위험에 대한 인식 △붕괴 결과에 대한 용인 등이 충족돼야 삼풍백화점 회장과 사장 등에게 살인죄 적용이 가능하다고 판단했다 그런데 붕괴 위험이 존재했다는 점은 입증되지만 붕괴 위험에 대한 인식 및 용인은 입증이 명확하지 않았다 건물이 붕괴할 때까지 이준 회장 등이 백화점 안에 있었고 이 회장의 큰며느리도 백화점 지하  층에서 점포를 경영하다 붕괴 뒤 구조됐기 때문이다 검찰은 이 회장을 살인 대신 법정 최고형이 징역금고  년인 업무상 과실치사 혐의로 기소했다 검찰은 대신 별건 수사를 진행해 뇌물공여와 횡령 등 혐의로 이 회장을 추가 기소하고 징역  년을 구형했다 하지만 업무상 횡령 등 혐의에는 무죄가 선고돼 결국 이 회장은 징역  년 월을 선고받는 데 그쳤다 김선식 김원철 기자  
18, 아 불쌍해서 어쩌나 친구야 선생님 모두 잘 가세요 제주도로 추억 만들기에 나섰던 아들과 딸 그리고 선생님과의 영원한 이별이 온종일 이어졌다 눈물 마를 틈이 없는 엄마와 아빠는 오열하다 쓰러졌고 학생들은 한마디 작별인사도 없이 떠나는 친구들의 이름을 서럽게 불렀다 세월호 사고로 희생된 경기도 안산 단원고 학생과 교사  명의 장례가  일 안산지역 장례식장 곳곳에서 치러졌다 장례식을 지켜보던  대 남성은 이게 도대체 나라냐 어찌 불쌍한 청춘을 저렇게 보내느냐며 통곡했다 아이를 업고 장례식장을 찾은 오아무개 여씨는 이젠 교복 입은 학생만 봐도 가슴이 먹먹해 미어진다며 연신 눈물을 흘렸다 새벽  시 안산제일장례식장에서 가장 먼저 장례를 치른  학년  반 장아무개 군의 발인식에서는 유족과 단원고 학생  여명이 참석해 장군의 마지막을 배웅했다 떠나는 아들 앞에서 어머니가 끝내 주저앉자 장례식장은 울음바다가 됐다 같은 반 안아무개 군도 친구의 뒤를 따라 영면에 들었다 제자들을 대피시키다 숨진  학년  반 담임 남윤철  교사도 같은 곳에서 제자들의 뒤를 따랐다 애써 차분하던 남 교사의 아버지는 사랑한다 내 아들 잘 가라 아들아라며 오열하고 말았다경기도 안산 단원고  학년 ㅈ 학생의 영정을 든 장례 행렬이  일 오전 정들었던 교실을 둘러본 뒤 영구차로 향하고 있다 안산류우종 기자 엄마아빠는 오열하다 쓰러지고 친구들은 서럽게 이름 부르며 작별어찌 피지도 못한 청춘을 보낼꼬 이젠 교복입은 학생만 봐도 먹먹 장례 지켜보던 시민들도 연신 눈물 사고 당일 생일을 맞았던  학년  반 담임 김초원 여 교사 역시 이들의 뒤를 따랐다 김 교사 아버지는 영구차량을 부여잡고 딸의 이름을 목놓아 불러 안타까움을 더했다 이 장례식장에서는 오전  시간 간격으로 학생과 교사들의 장례식이 치러졌다  학년  반 전아무개 양과  반 김아무개 군도 각각 동안산병원과 온누리병원 장례식장에서 사랑하는 부모친구와 이별을 고했다 전양의 영구차는 정든 학교를 들렀다 화장장으로 향했다 동이 트기 전부터 진행된 장례식을 찾은 학생들은 친구들의 주검이 하나씩 들려나올 때마다 오열했다 떠나는 영구차를 지켜보다 털썩 주저앉고 만 박아무개 양은 우리 이젠 다시 못 보는 거냐며 눈물을 쏟았다 또한 장례식장에서  여ｍ 떨어진 곳에서 흐느끼던 한 여학생은 친구 영정사진 보기가 두려워 발이 떨어지지 않는다며 연방 눈물을 훔쳤다 앞서  학년  반 학생들을 인솔대피시키다 희생된 교사 최혜정 여씨는 지난  일 수원연화장에서 화장됐다 올가을 결혼을 앞두고 숨진 세월호 아르바이트생 김기웅 씨와 승무원 정현선 씨의 유해도  일 부평승화원 봉안당에 나란히 안치됐다 인천제주를 오가는 배를 타며  년 넘게 정씨와 사랑을 나눈 김씨는 다친 동료를 먼저 탈출시킨 뒤 배로 다시 들어가 정씨와 함께 탑승객을 탈출시켰으나 결국 주검으로 발견됐다 한편  일부터 단원고  학년에 대해서는 정상 수업을 시작하고 단원고 학생들의 임시 합동분향소는  일 안산올림픽기념관에 설치한다고 경기도교육청은 밝혔다 이날 단원고 정문에는 주민들이 가져다 놓은 조화 수십개가 놓여 있고 수도권 전철 안산 중앙역 로데오거리에 희망의 편지 게시대에는 얘들아 힘내 빨리 살아 만나자라는 등의 글이 적힌 쪽지와 편지 등 수백통이 쌓였다 안산 인천김기성 김영환 기자   
19,나만 살아남았어 나만 대형 재난이나 각종 사건사고에서 살아남은 사람이 흔히 보이는 반응의 하나다 세월호 침몰 사고에서 구조된 경기도 안산 단원고 ㄱ교감이 죄책감에 시달리다 스스로 목숨을 끊은 소식이 전해지자 세월호 생존자의 외상 후 스트레스 장애 못지않게 생존자 증후군의 치료가 절실하다는 지적이 나온다 생존자 증후군 이란 지나친 경쟁이나 자연재해 및 재난 상황 속에서 가족이나 친구를 잃고 살아남은 이들이 보이는 심리 상태의 일종으로 죄책감 악몽 등 수면장애 대인기피 좌절감 및 우울감 등 부정적 반응을 동반한다  년 정규직  명 등 모두  여명의 노동자를 정리해고한 데 맞서 파업을 벌인 쌍용자동자 해고 노동자 가운데 일부가 투쟁 과정에서 연이어 스스로 세상을 등진 사례가 대표적이다  일 현재 안산 고려대병원에는 침몰한 여객선에서 구조된 단원고 학생  여명이 입원해 있다 이들 대부분은 겉으로 볼 때 가벼운 타박상 정도의 부상만을 입었지만 사고 닷새째인 이날까지도 정신적 충격에서 벗어나지 못하고 있는 것으로 알려져 주변을 안타깝게 했다 고영훈 안산 고대병원 정신보건센터장은  일 와 전화통화에서 세월호에서 구조돼 병원에 입원한 단원고 학생들은 아직 감수성이 예민한 청소년기에 있기 때문에  여 명 가운데 절반 정도는 교사를 잃었다는 상실감 자기만 살아남았다는 죄책감 등의 증세를 보이고 있다며 특히 여러 언론 매체를 통해 장례식 관련 소식이나 주검 추가 발견 소식 등을 접할 때 이런 증상이 더 심해지고 있는 형편이라고 밝혔다 고 센터장은 가능하면 살아남은 학생들이 방송이나 신문의 관련 보도에 노출되는 상황을 줄이려고 애쓰고 있으며 다양한 심리 치유 프로그램을 통해 학생들이 지금의 상황에서 빠져나오도록 돕고 있다고 말했다 하지현 건국대병원 교수신경정신과는  일 ㄱ교감 사례에서 나타나는 것처럼 지금 단계에서 가장 세심하게 관심을 기울여야 할 부분 가운데 하나는 생존자 사이에서 나타날 수 있는 생존자 증후군의 연쇄반응을 끊는 것이라고 지적했다 하 교수는 이미 비슷한 사례가 생겼기 때문에 연이어 비슷한 행동이 나타날 수 있는데 특히 피해자 및 생존자의 대다수가 감수성이 예민한 청소년기 고등학생인 만큼 집중적인 관찰 및 상담 집단치료 등이 효과적일 수 있다고 조언했다 대한소아청소년정신의학회는 성명을 내고 예상치 못한 사고는 신체적으로는 물론 정신적인 충격을 동반한다 유가족들의 심정은 분노와 슬픔이 혼재하고 무력감과 자책 슬픔과 상실감 나아가 고립감이나 우울감 등 엄청난 감정의 고통을 겪게 된다 이들이 고통을 이겨낼 수 있도록 여러 분야에서 도움의 손길이 절실히 필요하다고 지적했다 최성진 기자  
20,세월호 침몰 사고 현장으로 출동하던 해군 구축함 대조영함 천 에서 작업 중 다쳐 의식불명 상태였던 해군 승조원 윤아무개  병장이  일 끝내 숨졌다 해군 관계자는  일 윤 병장이 지난  일 다친 뒤 곧바로 제주 한라병원로 후송돼 치료를 받아왔으나 끝내 깨어나지 못하고 어제 저녁 숨졌다고 말했다 윤 병장이 근무 중이던 대조영함은 사고 발생 당시 사고 현장으로 출동 중이었다 해군 관계자는 윤 병장은 하사  명과 함미 선체에 있는 화물 승강기 정비작업을 하다가 승강기와 선체 벽 사이에 몸이 끼면서 머리를 다쳤다며 당시 대조영함은 사고 현장에서  해리 ㎞ 쯤 떨어진 곳을 항해 중이었다고 말했다 숨진 윤 병장은 전역을  개월여 앞두고 있었다 해군은 윤 병장에 대해 순직처리할 예정이며  일 오전  시 제주방어사령부 연병장에서 영결식을 거행할 계획이다 박병수 선임기자  
