,x
11, 세월호 침몰 사고 당시 승객을 버리고 탈출한 선원 명이 수학여행 온 학생이 탄 사실도 몰랐다고 주장했다 일 유기치사 및 수난구호법 위반 혐의로 사전구속영장이 청구된 조타수 박모씨과 조기장 전모씨 등 명이 광주지법 목포지원에서 구속 전 피의자 심문영장실질심사을 받았다 전씨는 영장실질심사 후 기자들과 만나 자신은 사고 전날인 일 오전 시에 세월호에 승선했다고 주장하며 수학여행 학생이 실렸는지 운수화물이 얼마나 실렸는지 알지 못했다고 주장했다 전씨가 맡은 조기장 직은 선박의 사고 안전 선내문제 등을 담당하는 직책으로 기관원과 조기수를 관리감독하며 선박에 생긴 문제 등을 등 기관사에게 보고하는 역할이다 전씨의 말이 사실이라면 선박의 사고 안전 문제를 담당하는 조기장조차 단체승객의 탑승여부를 전혀 알지도 못했고 신경도 쓰지 못했던 것이 된다 이에 따라 선사인 청해진해운의 안이한 안전조치에 대한 비판이 더욱 거세질 것으로 보인다 광주지법 목포지원은 빠르면 이날 중 전씨 등 선원 명에 대한 구속영장 발부 여부를 결정할 예정이다 이들이 구속되면 승객들을 버리고 탈출한 이준석 선장 등 선박직 선원 명 전원이 구속되게 된다 
12, 일 밤 시 경기 안산시 한도병원 장례식장 세월호 참사로 세상을 떠난 단원고 학년 김모양의 빈소에 단정하게 양복을 차려입은 대 신사가 조용히 들어왔다 그는 김양의 유족들에게 공손히 인사를 했다 김양의 아버지가 누구신지라고 물었다 그는 말 없이 가방에서 은색 플루트를 꺼냈다 김양의 영정에 목례한 그는 플루트에 입을 가져다 댔다 비통한 장례식장에 플루트 소리가 울려 퍼졌다 가족을 잃은 슬픔에 빠져 있던 유족들은 말 없이 연주에 귀를 기울였다 음악이 연주되는 동안 유족과 문상객들은 낮은 소리로 흐느꼈다 누군가는 세상에서 가장 슬픈 플루트 연주를 들은 것 같다고도 했다 분간의 연주는 끝났다 신사는 다시 유족에게 인사하고 조용히 플루트를 챙겨 빈소를 나왔다 유족이 이름을 물었지만 말하지 않았다 방명록도 쓰지 않았다 김양의 어머니는 누군지 알지 못하는 분이지만 플루트 연주에 잠시나마 마음이 진정됐다고 했다 안산의 교회 목사라는 이 신사는 평소 알고 지냈거나 인연이 있던 세월호 희생자들을 애도하기 위해 플루트를 분다고 했다 지난 일엔 교회에서 자신이 직접 플루트를 가르쳤던 고등학생이 잠들어 있는 고대 안산병원에서 플루트를 불었다 그는 진도 앞바다에서 아직 돌아오지 않은 친구 아들 김모군을 기다리고 있다며 그 녀석이 돌아와 가족 품에 안기면 다시 한 번 플루트를 불어야겠다고 했다 
13, 세월호가 작년 월 이후 참사가 일어나기까지 돈을 벌기 위해 단 회를 빼고 운항 때마다 과적過積을 했고 이 사실을 숨기려고 과적한 만큼 선박의 중심을 잡는 데 꼭 필요한 평형수를 줄인 것이 이번 세월호 참사의 원인이라는 전문가들의 분석이 나오고 있다 돈벌이에 급급한 청해진해운이 불법으로 선박을 개조해 여객선을 과적 화물선으로 운영했다는 것이다 게다가 이를 미리 막아야 했던 해양수산부 한국선급 해양경찰청 해운조합 등 관계기관들은 사고 후에도 자신들은 책임이 없다며 볼썽사나운 네 탓 공방을 벌이고 있다 ◇여객선이 아니라 화물선이었던 세월호 선박 전문가들 사이에선 세월호 참사의 원인이 과적과 이를 숨기기 위한 평형수平衡水 빼기라는 의견이 다수다 평형수는 선박의 무게중심을 유지하는 목적으로 배 하단에 싣는 물을 말한다 세월호는 작년 월 선박을 개조하면서 해양수산부를 대행한 한국선급에서 선박 검사복원성 검사를 받았다 한국선급은 당시 선실의 무게가 늘기 때문에 화물을 덜 싣고 선박의 평형을 유지하는 평형수를 더 채워넣으라는 조건을 제시하면서 검사를 통과시켰다 구체적으로 화물량은 구조변경 전 에서 으로 줄이고 여객은 에서 으로 축소하며 평형수는 에서 으로 을 늘려야 복원성이 유지된다안전하다는 조건이었다 그러나 조건은 지켜지지 않았다 인천항만공사에 따르면 세월호는 작년 월 개조 이후 한국선급이 지정한 화물 적재량 이하로 화물을 싣고 운항한 건 딱 한 번뿐이었다 최초 시험운행 회를 제외한 회 항해 중 회가 과적이었고 그중 회는 기준 적재량의 배가 넘는  이상을 싣고 다녔다  넘게 실은 것도 차례나 됐다 적재량 신고를 받은 해운조합과 해경 적재를 담당한 물류회사도 년 넘게 이어진 과적 운항을 잡아내지 못했다 참사가 일어난 지난 일 세월호는 한국선급이 제시한 적정 화물 적재량보다  이상 많은 을 실었다고 신고한 것으로 드러났다 이렇게 터무니없는 과적이 적발되지 않은 것은 세월호를 운항하는 청해진 해운이 배가 물에 잠기는 정도만 보고 과적 여부를 심사하는 운항 검사의 맹점을 이용했기 때문이다 박성현 목포해양대 교수는 출항 전에 운항관리사가 만재흘수선滿載吃水線선박이 물에 잠기는 최대 깊이를 표시한 선만 보고 화물의 과적 여부를 간접적으로 측정하기 때문에 세월호가 화물을 과다하게 적재한 상황에서 검사에 통과하기 위해 평형수를 뺐을 가능성이 크다고 말했다 밖에서만 봐서는 화물을 더 싣고 평형수를 빼도 선박이 물에 잠긴 정도는 맞출 수 있다는 말이다 박 교수는 만약 평형수를 규정대로 채웠다면 사고 당일 운항속도인 노트의 속도가 나오지 않았을 것이라고 말했다 세월호의 최고 속도는 노트인데 이는 평형수를 모두 채웠을 때 내기 힘든 속도라는 말이다 김세원 한국해양대 교수는  이상의 화물을 실었다면 그 자체로 세월호가 감당할 수 있는 적재 중량을 넘어선다며 배가 한 번 기울었을 때 제자리로 돌아오기 어려울 정도로 평형수를 뺐을 가능성이 크다고 말했다 ◇과적 책임 놓고 네 탓 공방 벌이는 관계기관들 하지만 세월호의 화물 과적을 미리 막았어야 할 해양수산부 한국선급 해양경찰 해운조합은 서로 책임을 미뤄 빈축을 사고 있다 해수부와 한국선급은 평형수를 더 채우라는 조건을 달아 선박 안전검사를 통과시켰기 때문에 이후 세월호 운항 과정에서 일어난 과적에는 책임이 없다는 입장이다 해수부 관계자는 선박의 운항관리규정을 심사하고 과적을 했는지 단속하는 것은 해경과 해운조합의 임무라고 했다 해경과 해운조합은 해수부가 세월호의 선박 개조 시 허가 조건을 제대로 우리 측에 알려주지 않았고 차 선박검사 책임은 해수부에 있다고 반박한다 세월호가 출항하기 전 과적 여부를 점검했던 해운조합은 사전에 세월호의 적정 화물량이 얼마인지 해수부에서 통보받지 못했다는 입장이다 해운조합 관계자는 운항 관리사는 만재흘수선을 측정해 화물의 과적 여부나 정원 초과 여부를 확인한다 평형수를 일부 빼고 화물을 더 실었다고 해도 그 사실은 선원들만 알 수 있다고 말했다 
14, 배를 끝까지 지키며 승객 구조에 힘썼다고 변명한 세월호 선원들이 사고 당시 단원고 학생들이 있던 객실 바로 옆을 지나갔지만 탈출 지시를 하지 않은 것으로 드러났다 세월호 기관장은 층 조타실에서 해경 구조대가 도착한 층으로 나오는 도중 단원고 학생들이 있던 층 객실 앞 복도를 지나갔지만 학생들에게 탈출 지시를 하지 않은 것으로 파악됐다 층에 있던 다른 선원들도 불과  거리에 떨어져 있던 층 객실에 탈출 지시를 하지 않은 채로 세월호를 빠져나왔다 이들은 해경 경비정을 타고 가장 먼저 탈출하면서 단 한 명도 제복을 입지 않은 채 자신들의 신원까지 감췄다 다음은 조선 보도 원문 ☞ 해당 뉴스 조선 영상 보러가기 앵커 세월호 승무원들은 배를 끝까지 지켰고 승객 구조에 힘썼다며 변명해왔습니다 하지만 이들이 사고 당시 배를 먼저 빠져나올 때 단원고 학생들 객실 옆을 지나면서도 탈출 지시를 하지 않은 정황이 드러났습니다 리포트 세월호가 기울며 빠르게 침몰하는 긴박한 상황 기관장 박모씨는 기관실에 직통전화를 걸어 선원들 대피를 지시했습니다 이어 자신도 층 조타실을 떠나 해경 구조대가 도착한 층으로 긴박하게 내려왔습니다 단원고 학생들이 타고 있던 층 객실 앞 복도를 지나야 했지만 학생들에게는 탈출 지시도 하지 않고 그냥 지나친 것으로 검경 합동수사본부가 파악한 것으로 알려졌습니다 기관실 직원들이 탈출한 층에는 작은 레스토랑을 사이에 두고 기관실과 선원실 객실도 연결돼 있었습니다 그런데도 불과  떨어진 층 객실 승객을 놔두고 자신들만 도망쳤습니다 선원들은 또 층 기관실 뒤 객실에 화물차 운전기사들이 여러명 있었지만 객실문을 열어볼 생각조차 하지 않았습니다 인터뷰이준석 대체선장 승객들 보다 먼저 배를 이탈하셨습니까 해경 경비정을 타고 가장 먼저 탈출한 선장과 선원들은 단 한 명도 제복을 입지 않은 채 자신들의 신원까지 감췄습니다 
15, 청와대 민정수석실이 세월호 실종자 가족과의 소통 방안을 마련하고 재난 관리 로드맵을 만들기 위해 바쁘게 움직이고 있다 청와대 민정수석실 관계자는 일 천안함 용사 유족협의회 관계자를 만나 세월호 실종자 가족과 어떻게 소통하면 좋을지 조언을 구했다 현재 실종자 가족들은 정부가 구조 작업에 전력을 기울이지 않고 있다며 정부를 불신하고 있다 진도를 방문한 정홍원 국무총리이주영 해양수산부 장관을 둘러싸고 거세게 항의한 일도 있었다 천안함 유족협의회 측은 정부는 구조 및 시신 수습 작업에 대해 설명하려고 노력하는 것 같은데 소통이 쉽지 않은 것으로 보였다며 천안함 유족이 나서서 대화 창구를 열어 주면 어떻겠느냐는 말도 나왔다고 전했다 년 월 천안함 폭침 사건 당시 천안함 가족들은 사고 발생 일 후 실종자 가족협의회를 구성해 정부와 소통 창구를 일원화하고 대언론 브리핑도 정례화했다 협의회는 한주호 준위가 구조 작업 도중 순직하자 전격적으로 수색 중단 및 인양 작업 개시 결정을 내렸다 유족협의회는 청와대 측은 세월호 실종자 가족들과 동병상련 입장인 천안함 유족들이 나서서 설명을 하면 이야기를 들어주지 않겠느냐는 생각이었다면서 실종자 가족 대표단이 제대로 구성되지 않은 것도 소통에 걸림돌로 작용하는 것 같았다고 했다 천안함 유족 여명은 일 이후 진도에 내려가 봉사 활동을 할 예정이다 한편 청와대 민정수석실은 이날 경기도 남양주시에 있는 소방방재청 중앙구조본부도 찾았다 민정수석실 비서관과 구조본부 실무팀장 명이 만나 정부의 재난관리 로드맵 작성을 위한 의견을 나눈 것으로 알려졌다 구조본부 관계자는 광역 거점 구조본부를 설치하고 현장 경험이 풍부한 지휘관에게 더 많은 재량권을 보장해야 한다고 강조했다고 전했다 
16, 세월호 침몰 사고 원인을 수사 중인 검경 합동수사본부는 세월호와 비슷한 구조의 청해진해운 소유 오하마나호의 안전 장비를 점검한 결과 구명벌救命筏과 비상 탈출용 미끄럼틀이 제대로 작동하지 않는 것을 확인했다고 일 밝혔다 오하마나호는 세월호와 함께 인천제주 항로에 투입된 여객선으로 세월호와 크기 구조가 비슷해 쌍둥이 여객선으로 불린다 이 배는 년 일본에서 건조돼 운항되다가 수입돼 년 월 국내에서 취항했다 이 배 역시 세월호처럼 수입된 뒤 구조가 변경돼 여객 정원 컨테이너 적재 한도 등이 크게 늘어났다 수사본부 관계자는 지난 일 인천 연안부두에 정박해 있는 오하마나호를 압수수색한 결과 구명벌 개가 작동하지 않았고 탈출용 미끄럼틀도 제대로 가동되지 않았다고 말했다 검경이 오하마나호를 압수수색한 것은 침몰한 세월호 선체와 안전 장비를 직접 조사할 수 없어 닮은꼴인 오하마나호를 조사해 사고 원인을 밝힐 단서를 찾겠다는 의미다 수사본부 관계자는 두 배의 소속 회사항로가 같고 규모가 유사하기 때문에 관리 상태가 비슷했을 것으로 추정하고 있다고 말했다 실제로 인천항에 정박 중인 오하마나호 내부를 둘러본 결과 선실이 많은  층 구조는 세월호와 흡사했다 특히 사고 전날 승객들이 촬영했던 세월호 라운지와 오하마나호 라운지는 판박이였다 선내에서 가장 눈에 띄는 건 미로 같은 좁은 복도였다 선미船尾 부분 배 오른쪽 객실과 배 왼쪽 객실 사이 복도는 폭  정도였다왼쪽 위 사진 객실마다 비상 탈출로와 내부 구조도가 붙어있었지만 승무원 안내 없이 독자적으로 출구를 찾아 탈출하기는 쉽지 않아 보였다 좁고 미로 같은 복도는 세월호 선체 수색에도 장애물이 되고 있다 원래 사람 키보다 높은 복도는 배가 도로 기울어지면서  높이원래 복도 폭로 바뀌었다 수색 요원들은 이곳을 기거나 엎드려 전진해야 한다 전선이불캐비닛 등 각종 부유물들이 가로막고 있어 이 복도 끝 선미에 있는 다인실多人室 진입에 어려움을 겪고 있다 지난 일부터 매일 구 이상 시신을 수습하던 수색 속도가 뚝 떨어진 것도 이 때문이다 세월호는 현재 배 오른쪽이 하늘을 향하고 배 왼쪽이 해저에 닿은 상태 수색 요원들은 배 오른쪽 모든 객실의 창문을 깨고 진입 시신 여구를 수습했다 그곳을 통과해 배 오른쪽 객실과 왼쪽 객실 사이 공간으로 진입하는 과정에서 수색 요원들은 장애물로 가득한 좁은 통로를 만난 것이다 해저에 닿아 있는 왼쪽 객실은 더 큰 문제다 이곳에는 다수의 실종자가 있을 것으로 추정되지만 복도에 면한 출입구는 장애물로 막힌 상태고 창문은 바닥에 닿아 들어갈 수가 없다 전체적으론 개 객실 중 개 객실만 수색을 완료한 상태다 오하마나호의 층 선미 쪽엔 침대가 없는 큰 객실들이 있다는 점도 세월호와 같았다오른쪽 위 사진 세월호의 경우 이곳에 희생자가 대거 몰려 있을 것으로 추정된다 명을 수용할 수 있는 오하마나호의 대형 선실은 평 안팎 넓이였다 구난 전문가들은 면적이 비슷한 세월호 대형 선실에 있다가 사고를 당했다면 탈출하기가 거의 불가능했을 것이라고 말했다 배가 기울 때 대형 선실의 한쪽으로 굴러 떨어지는 과정에서 부상을 당할 가능성이 크고 출입구와의 거리도  정도나 돼 기울어진 상태에서는 문을 열고 나오기가 어렵다는 것이다 오하마나호의 뱃머리 쪽은 세월호와 같은 층 침대 객실이었다 이 방들은 성인 남성 명이 겨우 지날 수 있는 넓이의 중앙 복도 좌우로 배치돼 있었다 객실마다 비치된 옷장침대 등이 뒤엉켰을 경우 방 안에 있는 희생자 시신을 수습하기가 쉽지 않을 것으로 보인다 군軍 고위 관계자는 잠수사들이 미리 구한 세월호 설계도를 보고 수색에 들어갔는데 배가 어찌나 많이 고쳐졌는지 설계도대로 돼 있지 않아 애를 먹고 있다며 설계도 상 문이 있어야 하는 곳에 문이 없고 엉뚱한 곳에 있다고 말했다 
17, 이제 더 이상 아들의 육성肉聲을 직접 들을 수는 없다 하지만 아들이 만들고 직접 부른 노래는 미완성未完成인 채로 지상地上의 가족들에게 남았다 세월호 참사로 숨진 안산 단원고 이다운군의 수줍은 노랫소리가 아버지 이기홍씨의 휴대전화에서 흘러나왔다 다운군이 가사를 쓰고 멜로디까지 입힌 곡이다 제목도 아직 없고 마무리도 짓지 못했다 그러나 아버지 이씨는 더 이상 만날 수 없는 아들이 남긴 노래 파일을 듣는다 그게 수천 번이 될지 수만 번이 될지 알 수 없다고 했다 사랑하는 그대 오늘 하루 참 고생했어요 많이 힘든 그대 힘이 든 그댈 안아주고 싶어요 분 동안 이어지던 노래가 중간에서 멈췄다 아버지의 눈가에 물기가 고였다 다운군은 지난 일 세월호 선체에서 여 떨어진 바다 위에서 숨진 채 발견됐고 닷새 후인 일 발인했다 일은 삼우제三虞祭였다 다운군의 유작遺作이 된 이 노래 파일은 동생 다슬양이 지난 일 자신의 휴대전화에서 찾았다 작년 연말 오빠가 카톡으로 보낸 것이었다 다슬이는 슬픔에 잠겨 있던 가족들에게 노래 파일을 들려줬다 그 후 가족들은 이 노래를 매일 반복해 듣고 있다 작은아버지 이기호씨는 다운이가 자기의 상황을 예측이라도 한 것 같다고 말했다 다운군의 꿈은 가수였다 어렸을 때부터 노래를 곧잘 불렀다 혼자 기타를 익혔고 고등학교 밴드 동아리에서 보컬을 맡았다 슈퍼스타 같은 가수 오디션 프로그램에 도전한 적도 있다 할머니 함정자씨는 가수 되면 내 무릎이랑 허리 수술 시켜준다고 했는데라며 말끝을 흐렸다 가족들은 곡이 아직 완성되지 않았는데 다운이는 이제 세상에 없다면서 이 노래를 어떡해야 좋을지 모르겠다고 말했다 다운이를 대신해 미완의 노래를 완성해줄 사람은 없을까 
18, 세월호 침몰 사고 발생 일째인 일 수색 작업에 도움을 줄 것으로 기대됐던 다이빙벨 투입 실패 소식에 실종자 가족들이 크게 낙담했다 이날 민관군 합동구조팀은 층 중앙부분을 집중 수색하겠다고 밝히고 구조작업을 진행했다 그러나 물살이 약할 것으로 예상된 정조 시간대오전 시에도 기상 상황이 좋지 않아 수색이 중단되는 등 어려움이 계속됐다 이런 가운데 지난 일 실종자 가족들의 요청에 따라 투입하기로 결정됐던 다이빙벨도 바지선 고정작업이 원활치 않아 결국 투입에 실패했다 해경 등에 따르면 이날 오전 시쯤 알파인잠수기술공사 측의 다이빙벨을 투입하려 했으나 다이빙벨을 싣고 있는 바지선을 고정하는 앵커일종의 닻가 꼬여 설치에 실패했다 이후 첫 정조시간대인 오전 시 차 작업을 시도했으나 조류가 여전히 강해 바지선을 고정하지 못했다 알파인잠수기술공사 측은 두번째 정조시간대인 정오쯤 차 시도를 할 예정이었으나 사고 해역의 기상상황이 점점 악화하면서 결국 팽목항으로 철수했다 이에 실종자 가족들은 해경과 구조작업 계약을 맺은 민간업체 언딘 마린인더스트리이하 언딘 측의 바지선때문에 다이빙벨을 실은 바지선이 설치되지 못한 것 아니냐며 의혹을 제기하기도 했다 해경은 다이빙 벨과 관련해 언제든 수색에 참여할 수 있다고 밝혔으나 사고 현장의 기상상태를 고려했을 때 다시 다이빙벨이 투입될지 여부는 불투명하다 다음 정조시간대는 오후 시쯤이지만 오후부터 파고가 로 높아지고 밤에는 바람을 동반한 비까지 예보돼 수색이 난항을 겪을 전망이다 이날 오주 시 현재 희생자 수는 명 실종자는 명으로 집계됐다 한편 실종자 수색 구조가 장기화함에 따라 시신 유실이 예상되고 있어 구조팀은 수색 범위를 가거도와 추자도 중간수역인 ㎞까지 넓혔으며 경찰청과 전남도를 중심으로 해안가 및 도서지역도 수색 중이다 
19, 세월호 선사船社를 운영하는 청해진해운의 실제 소유주 유병언 전 세모 회장 일가는 서울 강남의 고급 주택지부터 전남 보성과 경북 청송 제주도와 울릉도에 이르기까지 전국 곳곳에 영농조합 형태로 땅을 위장 보유한 의혹을 받고 있다 영농법인은 농지 구입에 제한이 없고 취득소득세를 면제해주기 때문에 유 전 회장 일가가 조합을 앞세워 재산 증식에 나선 게 아니냐는 의심을 받는 것이다 ◇유병언 타운의 하나둘셋 조합 서울 서초구 염곡동 이른바 유병언 타운에서 본채를 에워싸고 있는 토지 필지 ㎡약 평의 현 소유자는 하나둘셋 영농조합이다 그런데 이 땅 대부분이 유 전 회장 가족이나 측근들이 소유하다가 최근 조합으로 소유권이 넘어갔다 가령 유씨 측근 박모씨가 보유했던 염곡동 번지 ㎡짜리 밭은 유씨의 동생을 거쳐 작년 월 조합에 팔렸다 과거 이 땅을 담보로 돈을 대출받은 사람이 유씨의 부인 권모씨로 나타나 실제 땅 임자는 유씨일 가능성이 높다는 분석이다 이런 식으로 년엔 세모그룹 이사를 지낸 신모씨 명의의 ㎡ 밭이 조합에 넘어간다 하나둘셋 영농조합은 유씨가 만든 기독교복음침례회일명 구원파의 총본산으로 알려진 경기 안성의 금수원 주변에도 만㎡약 만평 땅을 갖고 있는 것으로 전해졌다 조합 사무소도 금수원 내부에 있으며 경비원들이 취재진 출입을 막고 있다 인근 주민들은 조합 대표 이모씨는 유씨가 주도하는 구원파의 높은 간부라고 했다 유씨 차명 재산으로 의심받는 캘리포니아주 라벤더 농장의 이름이 하나둘셋 영농조합과 유사한  농장이란 점도 눈길을 끈다 ◇청송 보현산보성 몽중산다원 조합 김재원 새누리당 의원은 유씨 일가가 경북 청송군에 농지 수십만평을 차명 보유하고 있다는 의혹을 제기했다 김 의원은 명의 대여자로 보현산 영농조합을 지목하고 청해진해운 계열사인 ㈜아해와 ㈜다판다가 억원을 투자해 지분 를 갖고 있다고 했다 김 의원은 조합의 수십만평 농지에서 여 가구가 농사를 지어 연간 농산물 총매출액이 억원에 불과했다면서 정상적으로 농사를 지었다고 볼 수 없고 구원파의 종교왕국을 영농조합으로 위장해 운영했을 가능성이 있다고 했다 유씨와 관련된 환경단체 한국녹색회가 년 월부터 산과 논밭 만㎡약 만평를 사들였고 이후 보현산 조합 명의로 등기 이전을 했다고 김 의원은 밝혔다 이 조합은 울릉도에도 토지를 갖고 있다 몽중산 다원 영농조합은 전남 보성에 만㎡가량 차밭을 운영하고 있고 울릉도에도 만㎡의 농지를 갖고 있다 이 조합 대표는 유씨의 두 아들인 대균혁기씨다 ◇제주 조합 목적에 종교 사업 명시 제주도 청초밭 영농조합은 사업 목적란에 기독교복음침례회구원파를 위하는 사업을 한다고 명시했다 유씨 일가의 계열사들이 지분을 가진 이 조합은 제주 서귀포 일대에 만㎡약 만평 농장을 운영하고 있다 이 땅은 원래 년대 금융사기 사건을 일으켰던 이철희장영자 부부의 소유였다가 년 유씨 계열사 중 하나인 넓은이 억원에 낙찰받았다 실제로 기독교복음침례회가 모 시중은행으로부터 년 억원을 대출받을 때 청초밭 조합이 자기 땅을 담보로 제공했다 유씨 측이 자신의 세력 확장을 위해 영농법인을 이용했다는 의혹이 제기되는 대목이다 이처럼 유씨 일가가 실제 소유주라는 의혹을 받는 땅은 전국에 널리 퍼져있지만 정작 유병언 명의의 땅은 거의 없는 것으로 알려졌다 이와 관련 검찰은 유씨 일가가 전국의 땅을 다른 사람 이름으로 매입하려는 추진 계획서를 최근 확보한 것으로 알려졌다 계획서엔 영랑호 진천소초도 등 전국 각지의 지명과 가격 담당자 명단이 적혀 있다고 한다 검찰은 영농조합의 토지 매입 과정에서 부동산 실명제법을 위반했는지 세금을 포탈했는지 등을 집중 수사할 계획이다 검찰 관계자는 모든 부동산 거래 과정을 철저히 조사하겠다고 말했다 
20, 청해진해운이 면세유免稅油를 받아 쓰면서 일부를 빼돌려 시중에 유통시켰다는 관련자 진술을 검찰이 확보함에 따라 방법과 규모에 관심이 쏠리고 있다 여객선은 면세유 지원 업무를 해운조합이 담당하고 있기 때문에 의혹이 사실로 밝혀질 경우 청해진해운과 해운조합 관계자에 대한 사법처리도 불가피할 것으로 보인다 면세유는 부가가치세 개별소비세 교통에너지환경세 교육세 및 자동차세 등을 면제받는 경유를 말하며 시중가의 절반 정도 가격에 정부가 지원한다 정부는 연간 약 조억원의 면세유 세제 지원을 하고 있다 청해진해운은 해양항만청에서 내항 정기여객운송사업 면허를 받아 면세유를 지원받을 수 있게 됐다 청해진해운은 인천제주 등 개 항로 여객선 척에 지원을 받고 있다 여객선은 육상에서도 넣어주는 경우가 있지만 대부분은 탱크로리로 공급해주는 경우가 많다고 한다 검찰은 청해진해운이 주로 선상船上에서 면세유를 공급받으면서 일부를 빼낸 것으로 보고 있다 검찰은 이들이 면세유를 빼낸 뒤 시중에 유통시켰다는 사실을 일부 확인한 것으로 알려졌다 검찰은 이를 통해 얻은 불법 수익이 수십억원에 이를 것으로 보고 정확한 액수를 파악 중이다 문제는 면세유 지원 업무 중 어선은 수협이 담당하지만 여객선은 해운조합이 해양항만청 위탁을 받아 시행한다는 점이다 해운조합은 선원 안전 교육과 선박 안전 점검을 담당한다 해운조합과 선박 회사는 갑을 관계일 수밖에 없다 이에 따라 면세유를 제공하는 해운조합이 청해진해운과 공모해 면세유를 외부로 유통시킨 것이 아닌지에 대해 의혹이 제기되고 있다 검찰은 이들이 면세유를 빼돌려 정상유처럼 시중에 유통시킨 사실이 드러날 경우 조세 포탈죄가 성립될 수 있다고 보고 수사 중이다 한 검찰 관계자는 일반적으로 빼돌린 면세유는 유통되는 과정에서 세금계산서 등을 작성하지 않기 때문에 부가세 및 소득세를 안 내는 경우가 많다고 말했다 해운조합 관계자는 면세유가 제대로 공급되고 있는지는 해양수산부나 감사원에서 수시로 감사를 하는 데다 운항 기록에 따라 그만큼만 지원하기 때문에 업체가 빼돌릴 수가 없다고 말했다 
21, 유병언 전 세모그룹 회장 측이 유 전 회장 재산에 대한 말을 하루 만에 바꿨다 일엔 억원대라고 했다가 일엔 수백억원대라고 했다 법조계에서는 유씨가 여론 동향을 보면서 재산 규모를 수정하는 것 아니냐는 지적을 내놓고 있다 유씨 측 대리인인 손병기 변호사는 일 유 전 회장 일가가 재산을 억억원 보유하고 있다는 언론 보도에 대한 반박으로 수백억원 정도라고 표현한 것이 억원으로 잘못 전달됐다고 주장했다 손 변호사는 유 전 회장은 재산이 얼마인지에 상관없이 상황에 따라 전 재산을 내놓을 수 있다고 덧붙였다 하지만 전날만 해도 손 변호사의 말은 달랐다 손 변호사는 본지를 비롯한 여러 언론과의 통화에서 유 전 회장의 재산이 억원이라는 것은 오해고 억원대 수준이고 법적 책임과는 무관하게 내놓을 용의가 있다고 말했다 정리하면 유씨 소유 재산은 세간 보도와 다르게 억원대지만 희생자에 대한 안타까운 마음에 돈을 내놓겠다는 것이었다 그런데 일 보도자료를 내고 유씨 일가 재산이 수백억원 정도라는 취지인데 억원으로 잘못 전달됐다며 정정해 달라고 요청한 것이다 검찰 관계자는 수사기관이 파악한 재산과 유씨가 주장하는 것과는 큰 차이가 있다고 말했다 
