,x
18,해양 사고의 원인과 책임 소재를 규명하는 해양안전심판 제도가 사고를 일으킨 선원만 징계할 뿐 선박 회사를 징계하거나 제재하는 조항이 없어 안전 사고 재발을 막을 근본적 대책이 필요하다는 지적이 나온다 그나마 선원에 대해서도 솜방망이 징계에 그치는 경우가 많아 징벌 효과도 떨어지는 실정이다 해양안전심판제도 관련 징계 조항을 담은 해양사고의 조사 및 심판에 관한 법률을 보면 심판원은 해양 사고가 해기사항해사기관사나 도선사의 직무상 고의 또는 과실로 발생한 것으로 인정되면 해당자를 징계해야 한다고 규정하고 있다 징계 대상자를 해기사와 도선사 등 선박 직원으로만 한정한 것이다 반면 선주 등 사고 관련자에게는 징계가 아니라 시정개선 권고 또는 명령만 할 수 있을 뿐이다 해양안전심판원이 집계한  년 해양사고통계를 보면  년  년간 발생한  건의 사고 중에 해기사도선사 등 면허소지 승무원이 징계를 받은 경우는  건 에 달했다 그러나 징계 내용을 들여다보면 사정은 달라진다 업무정지가  건 견책이  건이었고 가장 무거운 징계인 면허 취소는 단  건도 없었다 선원들의 과실은 선박 회사의 무리한 요구나 안전 교육 부실 탓이 크다 세월호 선사인 청해진해운은  년 승객  여명을 태우고 가던 오하마나호가 조타실의 부주의로 화물선을 들이받는 대형 사고를 냈지만 당시 해양안전심판원은 선장에게 업무정지  개월 처분을 하는데 그쳤다 청해진해운에는 고작 개선 권고를 했을 뿐이다 좀 더 강한 개선 명령을 이행하지 않더라도 과태료  만원만 내면 그만이다 김인현 고려대 법학전문대학원 교수해상법는 애초 심판원은 사고 원인 규명이 주된 역할이었다 심판원의 시정 명령이 제대로 피드백되지 않는다면 선박 회사에도 영업정지 등 보다 무거운 징계를 하는 제도가 필요해 보인다고 했다이경미 기자  
19,세월호가 소속된 연안해운업체인 청해진해운이 평소 직원 퇴직금이나 각종 수당의 미지급 비상식적인 다른 지역 인사발령 사소한 회계 처리 오류에 대한 과도한 징계 등으로 직원들과 크고작은 마찰을 빚어온 것으로 전해졌다 게다가 청해진해운은 회사 쪽의 이런 일방적 경영 행태를 견제하려고 노동조합 설립을 시도한 직원들한테 직간접적 압력을 넣는 등 반노동적 경영으로 일관해왔다는 주장이 제기됐다 청해진해운에서  년 넘게 일한 ㄱ씨는 이 회사에서 일하던 시절 어이없는 인사로 상처를 입었다  년대 초반 이 회사에 입사해 여러 선박의 승무원으로 일한 그는  년대 후반 오랜 뱃일을 끝냈다 출항에 따른 각종 수당  여만원을 제때 받지 못한 ㄱ씨는 배에서 내리며 회사 쪽에 밀린 수당 지급을 요구했다 회사는 평소 청해진해운의 불법적 선박 증개축 상습적 정원 초과 운항 등에 대해 문제를 제기해온 그를 돈만 아는 놈이라 비난하며 여수지점으로 보냈다 그때 ㄱ씨가 받은 수당은  만원이 전부다 아무런 연고가 없는 여수에 외따로 떨어진 그는 이곳저곳 숙소를 옮겨다닌 끝에 지점 근무  년째 되던 해에야 여수에 가족과 함께 살 전셋집을 마련했다 청해진해운은 ㄱ씨의 사정을 봐주지 않았다 그가 여수에서 전셋집을 구한 몇 달 뒤 회사는 그를 또다른 지역영업소로 보냈다 ㄱ씨는 회사와 상의해 해당 지역에서 생활할 주택을 자신의 명의로 사들였다 주택 구입 당시 회사는 ㄱ씨한테 해당 지역에서 최소한  년간 일할 수 있도록 해주겠다고 했다 이 약속은 지켜지지 않았다  년이 채 지나지 않아 그는 다시 여수지점으로 발령났고 이듬해 다시 수도권으로 근무지를 옮기라는 회사의 명령을 받았다 잦은 근무지 변경에 지친 그는 수도권 발령이 이뤄진 그 해 회사에서 나왔다 청해진해운의 이런 뺑뺑이 인사와 관련해 ㄱ씨와  년간 함께 일한 전 청해진해운 직원 ㄴ씨는  일 평소 회사에 입바른 소리를 자주하고 노동조합 설립에 앞장서는 등 고분고분하지 않던 ㄱ씨에 대한 보복성 인사라고 설명했다 ㄱ씨 이외에도 청해진해운에서 각종 수당이나 퇴직금을 받지 못한 직원은 많다 이 회사 소속 선박에서 비정규직으로 일한 ㄷ씨는  년 동안 일했는데도 지난해 퇴사하기 전까지 정규직이 되지 못했고 퇴직금도 받지 못했다 ㄷ씨가 고용노동부에 회사를 상대로 체불임금을 돌려받게 해달라는 진정을 검토할 무렵 이번 세월호 침몰 사고가 터졌다 이들 외에도 ㄹ씨는 청해진해운 여수지점에서 일하던  년 급히 필요했던 선원명부를 별 생각없이 가까운 철물점에서 현금  만 원을 주고 샀다가 본사의 호된 질책과 경위조사를 받았다 ㅁ씨는 회사 비용 처리 과정에서 수입지출 항목간  원의 차액을 냈다는 이유로 시말서 작성을 요구받았던 것으로 전해졌다 청해진해운 경영진은 사쪽의 비상식적이고 일방적인 경영 행태에 반발한 직원들이 노동조합을 만들 움직임을 보이면 집요하게 방해했다고 복수의 이 회사 전현직 관계자가 주장했다 세월호 전 선박직원 ㅂ씨는 도저히 못 참겠다며 노동조합 설립을 시도한 직원이 많았고 실제로 조합 설립 신고 단계까지 간 적도 있었다 하지만 그때마다 사쪽 간부의 회유와 직간접적 압박이 심해 뜻을 이루지 못했다고 전했다 는 노조 설립 방해 등 주장과 관련해 청해진해운 쪽의 반론을 듣고자  일부터 이틀에 걸쳐 여러 차례 전화를 걸고 문자메시지를 남겼으나 답변을 듣지 못했다 최성진 기자  
20,감사원이 세월호 참사와 관련해 안전행정부와 해양수산부 해양경찰청 등 관련 부처를 상대로 감사에 착수했다 검찰 수사와 병행되는 것으로 강도 높은 감사가 예상된다 감사원은 어제 일부터 해양수산부 안전행정부 해양경찰청 해양항만청  곳을 상대로 사고수습 대응 체계와 연안여객선 안전관리 실태에 대한 예비조사를 시작했다고  일 밝혔다 감사원은  일 동안 인터뷰나 자료 확보 등 예비 조사를 실시한 뒤 실질 감사에 들어갈 예정이다 감사원 관계자는 언론이나 전문가들이 지적했던 내용도 들여다볼 계획이라고 말했다 최근 늑장 구조 논란이 일고 있는 민간 구조업체 언딘 마린 인더스트리나 올해 초 청해진해운의 문제점을 신고 받은 것으로 드러난 청와대 신문고에 대해서도 감사가 이뤄질 가능성이 높다 예비조사는 감사원이 본격적인 현장 감사에 착수하기 전 감사방향 등을 설정하기 위해 실시하는 사전 감사로 일반적으로 피감기관으로부터 제출받은 서류를 검토하는 수준으로 이뤄진다 그러나 감사원은 이번 예비조사에서 인천지방해양항만청과 안행부 해수부 본청 등에 직접 감사관을 파견해 예비조사를 벌이고 있다 감사원 관계자는 현재 검찰 수사가 이뤄지는 시점에 이례적으로 감사원 감사가 병행하는 것이다 검찰이 형법적 측면을 본다면 우리는 행정적 측면에서 안전시스템과 항만관리체계 등의 문제점을 강도높게 조사할 것이라고 말했다 최현준 기자  
21,세월호 침몰 사고로 얼어붙었던 새누리당 수도권 광역단체장 후보 경선이 서울시장 경선 후보들의  차 텔레비전 토론회를 계기로 다시 불붙고 있다 각 후보들은 세월호 참사의 여파로 한결같이 안전을 전면에 내걸었다 정몽준 의원은  일 오후 열린 서울 종로구 시의원 경선 성북구청장 경선 성동갑 시구의원 경선에 잇따라 참석했다 아직은 추모와 분노에 잠긴 일반 시민들을 상대로 떠들썩한 활동을 하기는 이르다고 보고 당심을 먼저 잡으려는 행보로 풀이된다 정 의원은 축사에서 어떻게 안전한 서울을 만들지 마음 자세부터 다시 잡아야 한다면서 경험하지도 생각지도 못한 사고가 날 수 있다고 생각하면서 국가 전체적으로 시스템을 정비해야 한다고 말했다 김황식 전 총리는 이날  라디오에 출연해 박 시장 재임 중에 노량진 배수지 사고 방화대교 사고 등이 났는데 박 시장은 서울시 관할이 아니라는 식으로 접근했다 시장이 무한책임을 지는 자세로 문제를 수습해야 하는데 박 시장은 마인드에서부터 리더십에 문제가 있다며 안전을 이슈로 박 시장을 겨냥하기도 했다 이혜훈 최고위원은 전날 토론회에서 김 전 총리가 감사원장으로 있을 때 세월호 선령 연장이 이뤄졌는데도 해상 안전과 관련한 감사는 한 차례도 없었다고 비판했다 경기지사 경선에 나선 남경필 의원은 이날 오전 생명안전망 구축 공약을 발표했다 세월호 희생자들인 단원고가 경기도 안산시에 있다는 점을 감안한 것으로 보인다 남 의원은 사고가 발생할 경우 소방재난본부장이 현장 콘트롤타워 역할을 맡아 현장을 지휘하고 지사가 주재하고 군 경찰 민간기관 등 유관 기관이 모두 참여하는 총괄조정회의를 신설해 월  회 이상 정례화하겠다고 밝혔다 또 수학여행에는 경찰 등 안전요원이 의무적으로 동반하도록 조례를 신설하겠다고 공약했다 그밖에도 남 의원은 미국이   테러 뒤 만든   위원회 보고서를 본따 국회에 세월호 대참사 국민조사위원회를 만들어 보고서를 만들자고 제안했다 정병국 의원은 이날 수도권 교통문제는 개별 지자체가 아니라 중앙정부 차원에서 접근해야 한다며 국토교통부 장관 소속으로 수도권광역교통청을 만드는 정부조직법 개정안을 발의했다 조혜정 기자  
22,전규찬 언론개혁시민연대 대표왼쪽 강성남 전국언론노동조합 위원장왼쪽 둘째과 언론노조 조합원들이  일 오전 경기도 정부과천청사 앞에서 방송통신위원회가 세월호 보도 통제 문건을 만든 것과 관련해 긴급 기자회견을 연 뒤 최성준 방송통신위원장을 만나겠다며 안으로 들어가려다 경찰의 제지를 받고 있다 과천이종근 기자   
23,세월호 희생자를 추모하는 위령제가 열린다 대전 세월호 희생자 추모위령제 준비위원회는  월 일 저녁  시부터  시간 동안 대전시 서구 둔산동 대전시청 남문광장에서 미안합니다 추모 위령제를 연다고  일 밝혔다 추모위령제는 세월호 침몰사고 희생자들의 넋을 위로하고 희생자실종자 가족 및 시민과 슬픔을 함께 나누기 위한 것이다 이날 추모제는 희생자들의 넋을 부르는 넋대신받이춤과 상여소리에 이어 추모영상이 방영되고 살풀이 등 추모 춤사위가 펼쳐진다 차디찬 저 물속에 어이하여 누워 있느냐 쑥대머리 등 추모 노래가 끝나면 위령굿으로 희생자들의 넋을 위로한다 류기형 우금치 예술감독과 곽성열 교통방송 아나운서가 진행을 맡았다 추모 위령제 준비위는 마당극패 우금치 마당극단 좋다 한기복 타악연구소 왕기석 명창 법우 스님 등 대전 지역에서 활동하는 문화예술인들이 참여했다 성장순 위령제 기획담당은 세월호 참사에 국민 모두가 분노하고 죄스러워하며 숨죽여 운다 위령제를 통해 많은 시민이 함께 분노와 슬픔 미안함을 나눴으면 한다고 말했다 송인걸 기자  
24,경기가 불안한 회복세를 보이고 있다 반도체와 자동차 등 일부 수출 업종 의존도가 높고 소비 부진은 이어지고 있는 탓에 경기 회복의 뒷심이 어디까지 이어질지 불투명하다  일 통계청이 발표한  월 산업활동동향을 보면 지난  월 한 달간 건설투자전월비 를 제외하고 생산 과 소비  설비투자  등 경제활동의 각 영역이 고르게 성장했다 꾸준히 성장세를 보이던 각 지표가 일제히 마이너스 성장으로 돌아서면서 경기 회복에 대한 우려를 낳았던  월의 부진에서 벗어나는 모습이다 분기기준으로 봐도  분기 월 생산이   성장하는 등 회복세를 이어간 것으로 나타났다 현재 경기의 전반적인 상황을 보여주는 동행지수 순환변동치도 지난해  월 이후 완만한 상승 흐름 이어갔다 그러나 성장의 토대는 부실해 보인다 무엇보다 특정 부문 의존이 두드러진다 생산 부문에서 액정표시장치와 램 수출 증가세에 힘입어 반도체 관련 부품 생산 증가율이 전체 평균 을 크게 웃도는  에 이르렀다 자동차 생산도  의 증가율을 기록했다 두 제품군을 주력으로 삼고 있는 삼성전자와 현대차가 전체 산업 평균을 끌어올리는 셈이다 두 회사를 제외할 경우 생산부문이 사실상 마이너스 성장을 하고 있는 것으로 추정할 수 있다 실제 기타운송장비 생산이  에 이르는 등 다른 생산부문의 생산은 큰 폭 하락세를 보였다 재고 지표에서도 이같은 현상은 확인된다  월 생산자제품재고는 전월대비   늘어났는데 이는 수출 대기 물량을 늘려놓은 반도체 와 자동차  부문의 영향이 컸다 이달 들어  일까지 일 평균 수출증가율이 두자릿수 까지 치고 올라가고 있는 만큼 내달 발표될  월 생산 지표에서도 같은 흐름이 나타날 것으로 보인다 반도체자동차 수출 산업이 전체 경기를 끌어가는 것은 내수 부진과 맞닿아 있다 지난  일 한국은행이 발표한 국내총생산  분기 실적속보치에서 민간 소비가  분기 연속 줄어든 것으로 드러난 데 이어 이날 산업활동동향에서도 소매판매 증가율은   늘어나는 데 그쳤다 분기 기준으로는  로 증가율이  년  분기 이후  분기 연속  를 밑돌았다 소비 부진은 소비의 핵심 주체인 가계가  조원이 넘는 빚더미에 눌려있는 등 소비 여력이 개선되지 않고 있기 때문이다 경기 흐름을 반영하는 국고채 금리는 지난해 하반기 이후  포인트 범위 내에서 갈짓자 행보를 보이고 있다 최승용 토러스투자증권 투자전략가는 경기 회복에 대한 공감대가 커지고 있다는 말은 많지만 금리의 반응은 매우 미온적이라며 시장에선 경기 회복에 대한 의구심이 지속되고 있다라고 말했다 이같은 불안한 회복세에 정부도 우려를 드러내고 있다 최성욱 통계청 경제통계국장은 매우 완만한 기울기를 보이는 경기 회복세라고 밝혔다 이형일 기획재정부 경제분석과장은  월은 수출 호조 등 긍정적 요인과 세월호 침몰사고의 파장 등 부정적 영향이 혼재할 것으로 예상된다 면밀한 모니터링이 필요한 시점이라고 말했다 김경락 기자   
25, 월 일 서울 목동  사옥에서 열린 새 드라마 수목 밤  시 제작발표회장  대를 대표하는 훈남 이승기와  대를 대표하는 꽃중년 차승원이 차례로 들어섰다 세월호 참사를 애도하듯 가슴에는 노란 리본을 달고 표정은 굳었지만 두 사람이 나란히 서니 혼자일 때보다 더 빛났다  월 일 시작하는 드라마 는 강력반에 투입된 어설픈 경찰  인방과 베테랑 수사관의 이야기를 담았다 오랜만에 보는 재기발랄한 청춘 수사물이라는 점도 눈에 띄지만 무엇보다 차승원과 이승기의 만남이 촬영 전부터 관심을 끌었다 차승원이 출연한 드라마  년에 이승기가 카메오로 출연했고 함께 광고를 촬영한 적은 있지만 드라마에 주연으로 함께 나온 건 처음이다 배우마다 함께하고 싶은 상대는 있지만 둘의 만남은 오히려 주변에서 더 고대해왔다는 게 특이하다 한 방송사에서는 차승원과 이승기가 함께 진행하는 예능프로그램을 구상한 적도 있다 당시 한 관계자는 이질적이면서도 어딘가 닮은 두 사람이 함께하면 어떤 효과를 낼까 피디들이 가장 궁금해하는 조합이라고 했다 에 둘의 출연이 확정된 순간 다른 프로그램의 제작진도 쾌재를 불렀다고 한다 드디어 만난 두 사람이 어떤 매력을 합작해낼지가 이 드라마의 핵심이다 두 사람은 외모부터 역할까지 반대의 이미지로 여심을 흔들어왔다 이승기는 반듯하고 서글해 보이는 훈남 청년이라면 차승원은 거칠지만 은근히 챙겨주는 나쁜 남자 이미지가 강했다  년 속 이승기는 순수한 막내였고 차승원은 구박하고 툴툴대면서도 은근히 잘해주는 독고진이었다 는 그런 이미지에서 한발 더 나아갔다 차승원이 맡은 서판석은 특진을 거듭한 전설적인 수사관으로 일에만 몰두하고 이승기가 연기하는 은대구는 엄마의 죽음에 대한 비밀을 밝히려고 경찰이 된 사회초년병이다 유인식 피디는 기존의 반듯한 청년 이미지를 벗어나 조금은 상남자 같은 이승기를 볼 수 있을 것이라고 말했다 해온 역할의 이미지는 다르지만 들여다보면 정극과 코미디를 오가는 연기 지향점이 통한다 차승원은  년 만의 복귀작으로 를 선택한 이유를 정극과 희극을 오가는 연기를 좋아하는데 서판석이 그 부분을 충족했기 때문이라고 했다 이승기가 맡은 배역도 대부분 아픔을 드러내지 않으려고 억지로 밝은 척하는 인물이었다 철저히 준비하는 노력파라는 점도 같다 차승원은  년 시절 손혁의 감정을 표현하려고 명언집까지 읽어가며 명대사를 창조해냈다 이번에도 냉철한 이미지를 위해 살을 빼고 끊어 읽기 높낮이 등 모든 대사를 철저히 분석했다고 한다 이승기는 은대구의 아픔을 눈빛과 표정으로 표현하려고 어느 때보다 대본을 열심히 읽는다고 한다 유인식 피디는 차승원은 액션 코미디 등 대본이 원하는 것 이상으로 표현해준다 치열하게 준비하는 배우라고 했다 차승원은 이승기에 대해 누구에게도 뒤지지 않는 프로 근성을 갖고 있다 나보다 어리지만 존경스럽고 대견하다고 말했다 둘 다 주인공을 고집하지 않고 작품 선택의 첫번째가 사람인 것도 공통분모다 차승원은 평소 배우는 어떤 감독을 만나느냐에 따라 잠재되어 있는 새로운 모습을 끄집어낼 수도 그러지 못할 수도 있다고 했다 이번 드라마도 좋은 연출자와 작가의 존재가 출연 결정으로 이어졌다고 했다 세대를 대표하는 매력남들의 만남은 서로에게 자극제가 되기도 한다 이승기는 모델인 승원 형 때문에 촬영장에서도 외모 관리에 신경쓰면서 소량의 음식만 먹고 있다고 너스레를 떨었다남지은 기자  사진 에스비에스 제공 
26,여러분 힘드셨죠 힘들게 해서 죄송합니다 지난  일 밤 도쿄 시부야에 자리잡은 소극장 업링크는 깊은 정적 속에 잠겼다 고 김근태 전 보건복지부 장관이 치안본부 남영동 대공분실에서  일 동안 받은 고문을 바탕으로 한 영화  년의 상영이 끝난 순간이었다 영화가 상영되는 동안 일본인 관객들은 처참한 고문에 무너져가는 주인공의 모습을 보며 훌쩍였고 때로는 비명을 질렀다 정지영 사진 감독은 이어진 일본 관객들과의 대화 마당에서 잔혹한 고문 장면에 충격을 받은 이들을 다독이며 대화를 풀어가기 시작했다 욘사마와 동방신기의 인기도 시들해지고 한일 관계가 전례 없이 냉담해진 오늘 한류란 양국 시민들에게 어떤 의미일까 그동안 빨치산 년과 베트남 전쟁 년 등 한국 현대사의 주요 굴곡들을 정면으로 응시해 온 정 감독이 관객들에게 강조한 것은 시민들의 주체의식이었다 그는  년  항쟁 이전엔 자신이 나라의 주인이라는 것을 몰랐던 한국 시민들이 국가를 상대로 승리하고 난 뒤 주인임을 깨달았던 것 같다며 그 덕분에 국민들의 힘을 믿고 을 만들 수 있었다고 말했다 당시 주연배우 안성기씨가 언 개울물에 세번이나 들어가야 했던 사연 등 영화 제작 에피소드를 소개하자 곳곳에서 웃음이 터져나오기 시작했다 화제는  년 도쿄 국제영화제에서 최우수작품상감독상을 수상한 으로 이어졌다 그는 이전까지 한국인들은 우리가 베트남전에 참전한 것은 베트남인의 자유와 평화를 위한 것이라고 인식하고 있었다 그러나 이는 모두가 아는 거짓말이라고 말했다 그는 젊은 세대들에게 거짓으로 역사를 가르칠 순 없다는 마음으로 영화를 만들었다 그런 의미에서 애국을 했다고 생각하지만 많은 이들로부터 왜 한국의 슬픈 부분을 들춰내서 영화를 만드느냐는 비난도 들었다고 말했다 한 일본인 관객은 그에게 이처럼 실화를 다루는 것은 민주주의가 위기를 맞고 있는 현실에 대한 사명감 때문이냐고 물었다 이에 정 감독은 정치사회적인 문제에 관심을 갖게 되는 것은 우리가 제대로 사람대접을 받고 살고 있느냐는 의문이 계속 들기 때문이라며 우리를 파괴하는 제도 시스템 권력 등을 파헤쳐 고발하고 싶은 그런 마음이 있다고 말했다 그는 이어 민주주의는 정치가들에 의해 늘 위협받는다 그들은 민주주의를 파괴하더라도 자신들의 권력을 유지하려 한다 그래서 국민들은 눈을 똑바로 뜨고 그들을 감시해야 한다는 말로 대화를 마쳤다 아베 정권의 역사 수정주의와 세월호 사건에서 확인된 박근혜 정권의 무능 등 한일 양국에서 시민연대의 중요성이 커지는 이유다 도쿄글사진 길윤형 특파원  
27,⊙ 예명지 한양대 주얼리패션디자인학과 겸임교수는 한국 디자이너 최초로  일 영국 런던 벌링턴 아케이드에서 보석 전시회를 연다 ⊙ 최신원 경기공동모금회장은  일 사랑의열매 사회복지공동모금회에 세월호 피해지원을 위해  억 천만원을 기부했다 
28,◇ 한국여기자협회는  일 강경희 사회정책부장을 제 대 협회장으로 선임했다 또 김혜례 라디오뉴스제작부장과 채경옥 논설위원을 감사로 이미숙 국제부장고희경 보도제작부 차장을 부회장으로 선임했다 ◇ 경복대 기업가정신창업센터센터장 박주현는  일 재학생들의 창업 지원을 위해 창업동아리 대회를 열었다 ◇ 충북 영동군과 난계기념사업회는 최근 제 회 난계국악경연대회 일반부 대상에 윤형욱 국립국악원 단원씨를 선정했다 김씨는 섬세하고 기교 높은 피리산조로 대통령상과 함께 상금  만원을 받았다◇ 온누리교회담임목사 이재훈는  일 세월호 피해자와 유가족을 위해 대한적십자사총재 유중근에  억 천만원을 기부했다 ◇ 한국방송광고진흥공사사장 이원창는  일 중국 화남지역의 종합미디어광고회사인 훙보창룽 미디어그룹대표 더우펑과 한중 주요 언론매체를 통한 광고 판매와 정보 공유 등에 관한 공동협약을 맺었다 
29,우리는 세월호 침몰로 학생들을 비롯한 꽃다운 생명들이 속절없이 죽어가는 것을 지켜보며 가슴 찢어졌습니다 선박 회사와 선원 그 회사를 비호해온 관계당국 그리고 정부조직의 무책임과 무능력에 분노했습니다 그 와중이었지만 지난  월 일은 우리 학교  학년 현장학습일로 한달 전에 예정된 것이라 서울시청과 의회 서울역사박물관을 다녀왔습니다 침몰된 배는 구조되지 않고 기적이 가능한 시간이 다 지나가고 있어 속을 태우고 있었습니다 학년부장으로서 다녀온 현장체험학습에 대해 정산하고 그것을 가정통신문으로 보내게 되어 있어  월 일 문서를 작성해 기안을 올렸습니다 아름답지만 잔인한  월 세상에서 가장 존귀한 생명들이 책임있는 사람들의 총체적 부실과 무책임 무능에 의해 스러져가는 참담한 상황 속에서 무엇보다 사람들 또는 국민들의 생명과 안전을 보장할 수 있는 사회와 정부의 중요성을 깨닫게 됩니다 그런데 다음날 교감 선생님으로부터 수업 중 전화가 와서 침몰 관련 부분을 뺏으면 좋겠다 하셨습니다 학교장 명의로 나가는 가정통신문에 정부의 책임을 언급하는 것이 부담스러울 듯하여 수정했습니다 사월은 잔인한 달이라는 시구절이 실감나는  월입니다 세상에서 가장 존귀한 생명들이 스러져가는 가슴 아픈 상황 속에서 무엇보다 국민들의 생명과 안전을 지켜줄 수 있는 사회의 중요성을 새삼 느끼게 됩니다 그런데도 교감 선생님과 교장 선생님께서는 가정통신문은 학교장의 이름으로 보내는 것이라 교장 선생님의 뜻이 전달되도록 작성되어야 한다며 제가 기안한 가정통신문을 수정하여 온화한 날씨 속에 꽃향기가 가득한 계절 학부모님 가정에도 행복이 가득하길 기원합니다 식으로 수정해 달라고 했습니다 제가 교장 선생님의 이름으로 나가지만 담당자의 이름도 있고 실제적으로 통신문은 담당부장이 만드는 것이며 제 머리말인사말은 아무 문제 될 내용이 아니다라고 했으나 끝내 그 가정통신문을 낼 수 없었습니다 중간에 지역교육청 과장님으로부터 교장 선생님 말씀을 따라 달라는 전화도 받았습니다 그래서 제가 통신문 머리말 부분을 읽어드리면서 아무 문제 될 게 없는 내용임을 말씀드리고 교장 선생님께 너무 걱정할 필요 없다고 말씀드려 달라 부탁했으나 효과가 없었습니다 교감 선생님은 민감한 시기에 어떠한 말이나 글이 다르게 해석되어 뜻하지 않은 어려움을 겪지 않을까 심히 염려된다며 신중하게 작성해야 한다 좀더 간단명료하게 작성해 달라고 하셨습니다 수학여행 가던 사랑하는 수많은 학생들이 지도교사들과 함께 움직이지 말고 기다리라는 말만 듣고 기다리다 수장되어 그 후 구조되지 못한 상황에 대해 모든 교사와 학교는 기회가 닿는 대로 가슴 아파하고 더 나은 사회와 나라를 위해 의견을 내며 변화 발전을 위한 각고의 노력을 기울여야 이 나라에 희망이 있다고 생각합니다 그 최소한의 표현의 자유조차 차단하고 삭제한다면 이 교육과 사회와 나라에 획기적인 발전과 희망은 기대할 수 없을 것입니다 정영훈 서울지역 한 초등학교 교사 
30,살려 달라 아우성치는 승객들을 외면하고 도망친 세월호 선장과 해운업체 관계자들에 대한 사회적 비난이 거세다 재판에서 사형까지 선고할 분위기다 그러나 이번 사고의 근본적인 원인으로 간과해서는 안 될 문제점들이 있어 몇가지 지적하고자 한다 산업안전 분야에 불문율처럼 되어 있는 하인리히 법칙이라는 것이 있다 미국 보험회사 관리감독자였던   하인리히는  년 수천건의 고객보험 상담을 분석해 심각한 안전사고  건이 발생하기 전에  건의 경미한 사고가 있었고  건이나 되는 위험요소가 존재했다는 결론을 내렸다 이른바   법칙이다 안전사고가 발생하면 기업주들은 사업주의 안전조처 의무는 건너뛰고 항상 근로자들의 불안전한 행동과 안전불감증 운운하며 근로자들의 잘못으로 몰아가려 한다 그러나 모든 안전사고는 어느 날 우연히 발생하지는 않는다 반드시 사전에 징후가 곳곳에 있다 이를테면 세월호도 평상시에도 급선회를 하거나 화물을 너무 많이 실었을 때 화물이 바닥으로 떨어져 부서진 경험이 있었다고 한다 전국의 모든 선박이 같은 문제를 안고 있다 특히 여름철 성수기가 되면 이런 편법 운항은 더욱 기승을 부리게 된다 그래서 산업안전보건법에는 사업주들의 안전보건조치 의무 사항을 세세하게 명시해 놓고 있다 선박안전법에도 이러한 규정들이 세세하게 규정되어 있다 세월호 선장의 무책임한 행동을 비난하기 전에 주목할 지점이 있다 규제 철폐랍시고 법을 허술하게 만들어 여객선을 무리하게  개층이나 증축할 수 있었고 정해진 화물량을 초과하거나 튼튼하게 묶질 않아 낙하 및 편심 발생의 위험성이 있음에도 항만청은 출항 허가를 내줬다 선장 휴식 때  등 항해사가 업무대행 가능 년  월 시행 자료 제출로 대체한 컨테이너 안전검사올해  월 시행 선장의 안전관리체계 부적합 사항 보고 면제 년  월 시행 선박 최초 인증심사 때 내부심사 면제 년  월 시행 이러한 주변 환경들이 세월호 선장의 무책임한 행동으로 나타나지 않았을까 정부와 일부 보수언론들은 이번에도 자신들의 문제점을 감추려고 세월호 선장과 그 회사에 모든 책임을 전가하는 분위기다 검찰은 강한 처벌에 나섰지만 그게 가능할까  년  월 일 울산 석정호 콘크리트운반선 침몰사고 사례를 보자 기상악화 속에서 무리하게 공사를 강행해 운반선은 전복됐고 건설노동자  명이 한꺼번에 목숨을 잃었다 그러나 대한민국 사법부는 시공회사 대표에게 벌금  만원 하청업체 대표에 벌금  만원을 선고했다 이것이 대한민국 사법부의 현실이다 세월호 사업주가 선박안전법을 위반했다면 최고 형량은 겨우  년 이하의 징역과  만원 이하의 벌금 및 과태료가 전부다 지금 이 시간에도 삼성반도체 공장에서 전국 제철소에서 조선소에서 건축 공사장에서 수많은 노동자들이 산업재해로 죽어가고 있다 기업주는 벌금 몇백만원에 그친다 누가 감히 세월호 선장은 더 나쁘고 직업병으로 노동자가 죽어간 삼성전자 반도체 공장의 사업주는 덜 나쁘다고 말할 수 있는가 세월호 선장의 무책임한 행동은 우리 사회의 정치권과 기업의 책임자 등의 리더십 부재라는 사회적 고질병이 낳은 결과가 아닐까 이번에 살아남은 사람들은 침착하게 선실에서 대기하라는 선장의 지시를 어기고 뛰쳐나온 사람들이다 이제 비슷한 상황이 또 발생하면 어떤 국민이 안전조치 지시를 믿고 따르겠는가 그래서 그 사회 리더들의 도덕성과 리더십이 중요한 것이다 그들이 바로 선진국으로 가는 걸림돌이다 박종국 건설노조 노동안전보건국장 
