,x
11,세월호 사고와 관련해 경기도 안산시와 전남 진도군이 특별재난지역으로 선포된다여객선 세월호 침몰사고 관련 범정부사고대책본부는  일 오후  시 진도군청에서 이를 위한 관계장관회의를 연다고  일 밝혔다 대책본부는 안산시와 진도군의 물적 심적 피해가 확대되고 있어 국가 차원의 조속한 지원 필요성이 있다 피해 학생 출신지역인 안산시와 사고지역인 진도군 현지주민들의 희생적 노력도 함께 고려하고 있다며 이렇게 밝혔다 관계장관회의에서 협의 뒤 곧바로 중앙안전관리위원회위원장 정홍원 심의를 거쳐 대통령에 건의하면 대통령이 선포한다특별재난지역으로 선포되면 대통령령이 정하는 응급대책 및 재해구호와 복구에 필요한 행정 재정 금융 세제 등의 특별지원을 받을 수 있다진도김경무 선임기자   
12,세월호 사고 수습 현장인 진도 현지에  일 해병대전우회 회원들이 뒤늦게 몰려들었다 이들은 이전부터 직접 물에 들어가 구조 활동을 하고 있는 민간잠수단체들이 설치해 놓았던 천막과 현수막을 가리고 해병대 특수구조대 지휘본부라고 쓰인 현수막을 걸었다 논란이 되자 협상 끝에 위 아래로 나란히 걸도록 했다 이런 사실은 트위터를 통해 널리 알려지면서 비난이 쏟아지고 있다누리꾼들은 진도 현장에 해병전우회 현수막 떡하니 달고 나이 드신분들 군복 입고 뻘건색 티 입고 위압적으로 다니는 건 그기서 대통령 욕하면 죽는다는 시위 아닌가 구조 도와주러 간 게 아닐거 같은데 유가족 두번 죽이는 것 허튼소리 말라는 암묵적 시위 아닌가생각의 영토 이거 짐작이 되세요 진도 현지에서 해병전우회가 뒤늦게 나타나 민간구조대 천막을 가리고 자기들 현수막 걸었다가 나중에 협상해서 이렇게 중재가 되었답니다 현장에선 별 어이없는 일이 다반사라네요 등의 반응을 보였다진도김경무 선임기자   
13,여객선 세월호 침몰사고와 관련해 구속된  등 항해사는 맹골수로 해역에서 처음으로 조타지휘를 했던 것으로 조사됐다 검경 합동수사본부는  일 오후 광주지방검찰청 목포지청에서 가진 기자 간담회를 통해 구속된  등 항해사 박모 여씨가 맹골수로를 조타지휘하며 운항한 것은 이번이 처음이라고 밝혔다 수사본부 관계자는 박씨가 인천에서 제주 구간을  개월 전부터 운항해 왔으나 맹골수로는 이번에 처음 통과했다며 근무 순서상 조타지휘를 맡은 것으로 조사됐다고 말했다 세월호 침몰 해역인 맹골수로는 목포제주 인천제주를 오가는 선박이 서로 항로를 바꾸는 이른바 변침점이다 운항 경험이 적은  등 항해사가 변침점에서 조타지휘를 한 경위에 대해서는 정해진 근무표 상 이번에  등 항해사가 맡게 된 것이라며 선장이나  등 항해사가근무시간을 일부러 조정한 것은 아닌 것으로 파악된다고 말했다 수사본부 측은 사고 전날 기상 문제로 세월호가 평소보다 지연 출항한 것이 근무 교대 일정상  등 항해사 박씨가 변침점에서 조타 지휘를 하는 데 영향을 미친 것으로 보고 있다 선장 이모 씨가 퇴선명령을 내렸는지에 대해선 본인은 했다고 하나 아직 명확하게 확인할 수는 없다며 구조된 승객 진술 등을 거쳐야 할 문제라고 못박았다 수사본부 측은 이어 침몰 직전 침실에 있었다는 선장 진술에 대해 선장 근무시간이 정해져 있는 것은 아니기 때문에 근무 중 침실로 갔다고 단정지을 수 없다면서도 주의의무를 다했는지를 수사 중이라고 설명했다 수사본부 관계자는 배가 넘어지기 전 변침하는 과정에서의 선체결함 가능성 등 여러모로 조사하고 있다며 안전검사 적절성 여부와 선체 개조 등도 수사 대상이라고 덧붙였다 광주지법 목포지원은 이날 특정범죄 가중처벌법상 도주선박의 선장 또는 승무원에 대한 가중처벌 조항을 적용해 검경 합동수사본부가 선장 이씨에 대해 청구한 구속영장을 발부했다 법원은  등 항해사 박씨 조타수 조모 씨에 대한 구속영장도 발부했다 수사본부는 이들에 대한 조사를 이어가는 한편 사고 원인과 구호조처 등에 대한수사는 목포 승선 과정과 관련한 조사는 인천에서 각각 참고인 진술 조사와 압수수색 자료 분석 등 수사를 진행 중이다목포연합뉴스 
14,침몰된 여객선 세월호는 사고 당시 조타수 조아무개 씨가 조타기키를 잡고 있었던 것으로 드러났다진도 여객선 침몰 사고를 수사중인 검경 합동수사본부는  일 사고 당시 조타실에는  등 항해사 박아무개 여씨와 조타수 조아무개 씨가 근무중이었다며 항해사가 조타 지휘를 하고 조타수가 조타기를 맡아 배를 조종했다고 밝혔다수사본부의 발표는  등 항해사 박씨가 조타기를 잡고 무리하게 방향을 바꿨다는 일부 언론의 보도와는 다른 내용이다 합동수사본부는 두 사람은 당직표에 따라 정상적으로 근무하고 있었다 사고 지점은 제주로 가기 위해 방향을 바꿔야 하는 장소였다 사고 원인으로 추정되는 변침방향 전환의 각도가 평소와 달랐는지는 아직 확인하지 못했다고 밝혔다윤중한 합동수사본부 부장검사는 항해사 박씨의 조타 지휘와 조타수 조씨의 업무 수행에 과실이 있었는지를 집중적으로 확인하고 있다 구속영장에 적시된 무리한 변침은 상대적인 개념이고 사고의 유일한 원인이 아닐 수도 있다고 말했다 합동수사본부는 항해사 박씨는  년 동안 중국선사에서 근무하다  개월 전부터 세월호에서 근무했다 이날은 출항이 지연되는 바람에 공교롭게도 맹골수도에서 조타 지휘를 하게 됐다고 덧붙였다조타수 조씨도 전날 영장심사를 마친 뒤 평소처럼 조타기를 돌렸는데 평소보다 많이 돌아갔다 내가 실수한 부분도 있지만 타가 유난히 빨리 돌았다고 주장했다조타 지휘를 맡았던 항해사 박씨는 쏟아지는 질문에도 고개를 숙인 채 대답을 하지 않았다 목포안관옥 기자  
15,침몰 나흘째인  일 세월호 선체에  개의 가이드라인이 설치됐다김석균 해양경찰청장은 이날 오후 전남 진도 실내체육관에서 실종자 가족들을 상대로 브리핑을 열어 선체에 가이드 라인  개를 설치했다고 밝혔다김 청장은 오전에는 높은 파도와 조류 때문에 선체 진입을 중단했다 오후  시부터 선체 진입을 시도하고 있다며  여명이  개 지점에서 선체 진입을 시도하고시신  구가 확인된 선체 중간 지점을 중심으로 진입 작전을 실시할 예정이다고 설명했다그는 어제 오후  시  분 객실 진입을 시도했지만 각종 장애물로 철수했고 오늘 오전  시  분 유리창을 통해 시신  구를 발견했지만 장애물과 입수시간 제한으로 나올 수밖에 없었다고 했다해경은 전날 설치한 가이드 라인  개를 이용 잠수요원들을  인  조로  분씩 교대로 투입하고 있다진도연합뉴스 
16,세월호 사고 발생 나흘째인  일 오후  시 현재 총  명의 사망자 시신이 수습됐다범정부사고대책본부는 이날 오후  시 진도군청과 팽목항 실내체육관에서 동시에 공식 브리핑을 열고 이날 오후  시  분께 구명조끼를 착용한 신원미상의 여성 사망자를  시  분께도 신원미상의 사망자  명을  시  분께는 신원미상의 여성의시신을 각각 추가로 발견해 수습했다고 밝혔다이들  명은 애초 앞서  층 창문 안쪽에서 민간 잠수사들이 목격했다고 말한 사망자들은 아닌 것으로 알려졌다진도군청에서 발표를 맡은 고명석 해양경찰청 장비기술국장은 이날 야간 수색구조활동을 위해 일몰부터 다음날 날이 밝을 때까지 총  차례  발의 조명탄을 투하할 방침이라고 설명했다또한 저인망 어선  척을 투입해 시신유실에 대비하고 있고 야간 조명을 지원하기 위해 채낚기  척여수 척 남해 척이 순차적으로 사고현장으로 이동 중이라고 덧붙였다이날 오후까지 선내 수색을 시도했으나 성공하지 못하다가 오후  시부터  시  분 사이 잠수사  개조  명을 투입해 선체를 수색 중이라고 밝혔다목포연합뉴스 
17,해양수산부가 세월호 운영사인 청해진해운에 대해 최근  년 동안  차례나 상을 준 사실이 드러났다해수부는  일 연안 여객선 이용자에 대한 해상 교통 서비스의 향상을 위해  년부터 여객선의 쾌적성 편의성 승무원의 친절도 등을 평가지표로 해 고객 만족도 평가를 실시중에 있다며 청해진해운도 평가 결과 우수 선사로 선정된 바 있다고 밝혔다 청해진해운은  년부터 지난해까지 무려  차례나 상을 탔다 올  월  년도 연안여객선 고객 만족도 평가에서는 상위권 선사 개 업체로 선정됐다 이 평가는 전국  개 선사  척의 여객선을 대상으로 했다 △ 년엔 초쾌속선 부문 우수상 △ 년엔 카페리 부문 우수상 △ 년도엔 종합우수선사 부분 우수상도 받았다이에 대해 해수부 담당부서인 연안해운과 관계자는 대형 안전사고를 발생시킨 선사가 고객 만족도 평가 결과 우수선사로 선정됐다는 점에 대해 우리 부도 당혹감을 느끼고 있으며 국민 여러분께 심심한 유감을 표하지 않을 수 없다고 말했다김경무 선임기자   
18, 세월호 침몰사고 현장에서 수색 작업을 마치고 배를 옮겨타던 민간 잠수요원이 눈 부상을 당했다  일 오전  시 분께 전남 진도군 조도면 병풍도 인근 사고 지점 해상에서  급 해경 소형 경비정  정이  급 해경 대형 경비함  함에 접안하던 도중 파도가 치면서 팽팽해진 계류색배끼리 결박하는 줄이 끊어졌다 이 순간 수색을 마치고 배를 옮겨타려고 소형 경비정에 서 있던 한국수중환경협회 소속 민간 잠수사  명이 절단된 줄에 오른쪽 눈을 맞아 부상했다 해경은 사고를 당한 잠수사가 눈이 충혈되는 정도의 가벼운 부상을 당했으며 실명 위험은 없다고 설명했다 해경 쪽은 출렁이는 해상에서 배끼리 결박하기 위해 줄을 묶다가 일어난 사고라며 잠수사는 작업에서 제외되고 안정을 위해 팽목항으로 옮겼다고 말했다목포안관옥 기자  
19, 여객선 침몰 사고를 조사하고 있는 검경 합동수사본부가 여객선 세월호의 암초 충돌 가능성을 배제한 것으로 보인다 검경 합동수사본부는  일 세월호의 사고 원인을 규명하기 위해 구속된 선장항해사 등 선원  명의 진술을 비롯해 사고 전후 항해와 신고 상황 자료 압수한 선박의 운영개조선적 자료 등을 분석 중이다 수사본부의 한 관계자는 사고 원인을 두고 항해 과실과 선박 개축 화물 과적 등 등 요인을 다각도로 분석중이지만 외부 충격은 없었던 것으로 보인다고 말했다 사고 직전 쿵 소리가 났다는 생존자들의 증언이 이어지면서 제기됐던 암초와의 충돌 가능성은 줄어든 셈이다 다만 쿵 소리의 실체는 아직 파악되지 않았다 선장 등도 명확하게 설명하지 못했다고 수사본부는 전했다 수사본부는 직접적인 원인을 무리한 방향 전환변침으로 보고 있다 구속된 선장 등 승무원  명에 대한 구속영장에 기재된 원인도 대부분 변침 각도에 관한 내용인 것으로 알려졌다 좁은 항로를 운항하면서 속도를 줄이지 않고 무리하게 변침을 하다가 세월호가 침몰했고 대피에 필요한 조치를 하지 않아 승객이 숨지거나 다치게 한 혐의를 받고있다고 수사본부는 설명했다 수사본부는 변침 전후 상황을 명확히 파악하는 데 수사력을 모으고 있다 변침이 통상 운항의 수준을 벗어날 만큼 갑작스러운 것이었는지 화물 등을 허술하게 고정해 사고 당시 쏠림을 유발했는지 등도 규명 대상이다 선체를 개조하는 과정에서 개조 작업이 부실했거나 선박 유지관리에 하자가 있었을 개연성에도 수사본부는 주목하고 있다 수사본부는 다른 선원  여명을 소환해 사고 당시 상황을 조사하고 선사인 청해진해운 유지보수화물운송 업체 관계자들에 대한 조사도 아울러 진행할 방침이다 목포안관옥 기자  
20,인터넷 공간에 세월호 실종자를 모욕하는 글이 올라와 국민의 공분을 사는 가운데 경찰이 게시자 추적에 나섰다 경찰청 사이버테러대응센터는  일 인터넷 커뮤니티 사이트와 페이스북 등 에 실종자의 명예를 심각하게 훼손하거나 구조 활동과 관련한 허위 사실을 퍼트리는글들이 올라와 사이트 관리자에 해당 글을 삭제하도록 조치하고 게시물 와 닉네임등을 확보해 추적 중이라고 밝혔다 경찰은 무개념 게시글이 실종자를 애타게 기다리는 가족들에게 슬픔과 절망을안겨줘 혐의가 가볍지 않다고 보고 끝까지 추적해 엄단하기로 했다 앞서 경찰은 실종자를 사칭해 여객선 안에서 구조요청을 하는 내용으로 인터넷에서 떠돌아다니는  건의 문자 메시지와 화면 캡처 등을 확보해 수사에 착수했다 경찰청은 전국 사이버수사요원에게 모니터링을 강화하고 실종자를 모욕하거나 수색 활동에 차질을 주는 허위 사실을 퍼트리는 글을 발견하는 즉시 내사에 착수하도록 했다 경찰 관계자는 근거 없는 허위 사실을 유포한 사람은 끝까지 추적 검거하고 무관용 원칙에 입각해 엄중 사법처리하겠다고 말했다 한편 인터넷에는 사고 희생자를 부검한 결과 사망한 지 몇 분이 안 된다라고말하는 대화 장면이 담긴 동영상도 유포되고 있으나 경찰은 해경에 확인한 결과 사망자에 대한 부검을 한 사실 자체가 없는 것으로 확인됐다고 설명했다 또 트위터에는 용역 깡패가 희생자 가족들을 폭행한다는 내용의 글이 올라오고 난 뒤 삭제되기도 했다서울연합뉴스 
21,비통에 빠진 세월호 침몰사건의 실종자 유가족들을 향한 일간베스트일베 회원들의 모욕이 극악해지고 있다  일 일베 게시판에는 잠수부한테 지랄심한 유족충들 아닥시키는법 유족충이랑 김치년 공통점  일동안 쳐운 유 들 목청도 좋네 등 실종자 유가족들을 유족충으로 칭하며 희롱하는 글들이 속속 올라왔다 유족들이 해경 간부 등 정부관계자들에게 격렬하게 항의하는 것을 비난하면서 잠수부들한테 물살 세지도 않은데 왜 안들어가냐고 하는 유족충들만 모아가지고 허리에 끈매달고 장비좀 씌워준다음에 물속에  분정도씩 담궜다 빼면 조용해질듯등의 막말을 쏟아내고 있다 일베회원들은 세월호 침몰 직후부터 선장 등 선박 관계자들을 전라도 출신이라고 주장하며 비하했다 이후 실종자 유족들을 조롱하는데 이어 일부 유가족을 선동꾼으로 몰아가며 마녀사냥의 위험한 행태까지 보이고 있다 더딘 구조작업과 부정확한 정부 발표 등에 실종자 가족들이 항의하는 보도영상 중 특정인물을 캡처해 올려놓고 지금 유가족 체육관에서 두명이 선동하고있음 이년 선동꾼이라는데 내 손모가지 건다 ㄹㅇ 분탕 아줌마 선동 동영상 플짤 영상 등 특정인물을 공격하는 글들이 이어지고 있다이처럼 도를 넘는 모욕과 비하가 이어지자 사이트 회원 가운데서도 유족충이라는 단어는 쓰지 말자는 의견도 나오고 있지만 일베가 만든 새로운 유행어로 즐기고 있는 모습이다  일 오후 사이트 관리자는 참사와 관련해 관심 끌기 과한 표현 루머 등은 자제해 주실 것을 부탁드립니다라고 공지했으나 이후에도 자제하는 모습은 보이지 않고 있다 온라인뉴스팀 
22,세월호 사고 나흘째 생존자 소식이 아직 나오고 있지 않지만 수색작업은 계속되고 있다고명석 해양경찰청 장비기술국장은  일 오전 진도군청에서 열린 범정부사고대책본부 브리핑을 통해 오늘 함정  척 항공기  대를 이용해 선체 주위 해역을 집중 수색하고 민관군 잠수부  명을 총  회에 걸쳐 선내진입 수색을 시도 예정이라고 밝혔다 그는 이어 다양한 가능성을 고려한 구조방안을 논의하기 위해 선급 연구기관 조선소 등 전문가 회의를 병행하고 있다고 했다앞서 전날 밤에는 조명탄을 총  발 투하한 가운데  척의 함정과 항공기  대를 동원해 해상수색과 함께  명의 잠수요원이 총  회에 걸쳐 수중 수색작업을 실시한 바 있다 밤  시 분에는 여성 사망자  명을 추가로 발견해 사망자는 총  명으로 집계됐다 사망자는 일반승객인 권명숙 씨로 밝혀졌다  일 새벽  시 분께는 민간잠수요원이 세월로  층 격실 부근에서 유리창을 통해 시신  구를 발견했으나 부유 장애물과 입수시간 제한으로 출수했다고 국장은 수색 현장 기상으로 파고는   내지  로 수색하는데는 큰 문제는 없으며 선체는 전복된 상태로 선수 부분이 수면 밑 약  까지 내려가 있는 상태라고 설명했다 그는 또한 침몰해역 주위로 옅은 기름막이 보여 총  척의 방제정을 활용해 방제작업에 임하고 있다고 했다한편 정홍원 국무총리는 이날 범부처사고대책본부 브리핑 장소를 찾아 발표에 혼선이 있었던 점을 죄송하게 생각한다 어제 체계를 확실히 했으며 앞으로 혼선이 생기지 않도록 하겠다고 사과했다 정 총리는 관계 부처들이 정보를 정확하게 공유하지 못하고 그때그때 빨리 전달하려다 보니까 혼선이 생겼다 이제는 대책본부에서 전파한 사항을 동시에 발표하도록 체계를 잡았다 확인된 사안은 대책본부에서 출발한다고 밝혔다 정 총리는 수색작업을 위해 잠수사 투입 횟수를 늘리겠다는 해경 방침을 다시 한번 강조했다진도김경무 선임기자   
23,고려대학교 안산병원에서 입원치료 중인 여객선 침몰사고 생존자들 대부분의 우울불안 상태가 위험 수준으로 나타났다 이에 따라 고대 안암병원의 지원받아 전담팀을 확대하고 환자들의 안정을 위해 가족 이외에 면회도 제한하기로 했다 고대 안산병원 차상훈 병원장은  일 오전  시 브리핑에서 입원 중인 생존자들에 대한 진료 및 경과 브리핑을 통해 이같이 밝혔다 현재까지 이 병원에서 진료받은 여객선 침몰사고와 관련한 환자는 모두  명 전날보다  명이 늘었다 이 중 단원고 학생  명과 일반인  명 실종자 학생 가족어머니  명 등 모두  명이 입원 치료를 받고 있다 교사  명과 일반인  명 등  명은 퇴원했다 퇴원한 교사  명은 인근 다른 병원으로 옮겨 입원해 치료받고 있다 차 병원장은 우울불안 상태를 평가한 결과 우울상태  명 불안상태  명이 위험 수준으로 나타났다며 우울불안 증상은 지연되어 나타나기도 해 지금은 증상이 없더라도 지속적으로 관찰할 예정이라고 밝혔다  명의 환자에게서 우울 증상이 심한 것으로 나와  대   심층면담도 병행하고 있다고 덧붙였다 이밖에 일부 수면 장애를 겪는 학생과 일반인 환자가 있어 약물 처방도 시행하고 있다고 의료진은 설명했다 치료는 심리적인 안정을 찾고 불안을 감소하는 안정화 치료를 우선 시행하되 상태가 심하면 불안증상 경감 치료의 행동요법 중 하나인 이완요법을 시행하기로 했다 병원 측은 이를 위해 고대 안암병원 정신건강의학과 의료진 등 지원받아 정신건강 전문의  명 전공의  명 임상심리사  명 등  명으로 전담팀을 확대 구성했다 고대 안산병원은 환자들의 절대 안정을 위해 이날부터 가족 외에 친구 지인 등의 면회를 될 수 있으면 제한하기로 했다 안산연합뉴스 
24,세월호 침몰 사고에 관한 정보인 것처럼 위장한 스미싱문자사기이 또 등장해 주의가 요구된다 세월호 사고를 사칭한 스미싱은 발견된 것은 이번이  번째로 전 국민적 관심 사안을 악용한 범죄가 기승을 부리고 있다 미래창조과학부와 한국인터넷진흥원은  일 추가 스미싱 문자를 확인 즉시 차단조치 하고 검찰과 경찰 등 수사기관에 실시간 통보했다 이번에 확인된 스미싱 문자 내용은 세월호 침몰 그 진실은 이다 문자에 포함된 인터넷주소를 클릭하면 스마트폰에 악성 애플리케이션앱이 설치된다 설치된 악성앱은 기기정보 문자 통화기록 등을 탈취하는 것으로 확인됐다 또 스마트폰에 설치된 정상 뱅킹 앱을 가짜 뱅킹 앱으로 교체 설치하도록 유도하며 추가 설치된 악성 앱은 사용자의 금융정보를 빼내갈 수 있다 미래부와 는 악성 앱의 유포지와 정보 유출지를 차단하고 백신개발사에 악성 앱 샘플을 공유해 백신을 개발하도록 조치했다 스미싱 피해를 예방하려면 출처가 불분명한 문자의 인터넷주소를 클릭하지 말고 의심스러운 문자는 즉시 삭제하는 것이 좋다 강성주 미래부 정보화전략국장은 앞으로 세월호 침몰사고에 대한 국민들의 관심이 높은 점을 노려 이러한 스미싱 문자가 늘어날 것으로 보인다며 미래부는 모니터링을 더욱 강화할 계획이며 국민의 각별한 주의도 필요하다고 강조했다 악성앱이 스마트폰에 설치됐다면 모바일 백신을 이용하거나 직접 악성 앱을 제거해야 한다 한국인터넷진흥원국번없이  으로 신고하면  차 피해예방 및 백신 앱 설치방법 악성앱 제거 방법 등을 무료로 상담받을 수 있다 연합뉴스 
25,영장 기재 사고 원인은 무리한 변침 변침 전후 상황은 조사진도연합뉴스 특별취재팀여객선 침몰사고를 조사하고 있는 검경 합동 수사본부가 세월호에 외부 충격은 없었던 것으로 판단했다 수사본부의 한 관계자는  일 외부 충격은 없었던 것으로 보인다고 말했다 사고 직전 쿵 소리가 났다는 생존자들의 증언이 이어지면서 사고 발생 직후 제기된 암초와의 충돌 등은 사고 원인에서 배제된 것으로 보인다 다만 쿵 소리의 실체는 아직 파악되지 않았다 선장 등도 명확하게 설명하지 못했다고 수사본부는 전했다 수사본부는 직접적인 원인을 무리한 변침變針배의 항로를 바꿈으로 보고 있다 구속된 선장 등 승무원  명에 대한 구속영장에 기재된 원인도 대부분 변침에 관한 내용인 것으로 알려졌다 좁은 항로를 운항하면서 속도를 줄이지 않고 무리하게 변침을 하다가 세월호가 침몰했고 대피에 필요한 조치를 하지 않아 승객이 숨지거나 다치게 한 혐의를 받고있다고 수사본부는 설명했다 수사본부는 변침 전후 상황을 명확히 파악하는 데 수사력을 모으고 있다 변침이 통상 운항의 수준을 벗어날 만큼 갑작스러운 것이었는지 화물 등을 허술하게 고정해 사고 당시 쏠림을 유발했는지 등이 규명대상이다 선체를 개조하는 과정에서 개조작업이 부실했거나 선박 유지관리에 하자가 있었을 개연성에도 수사본부는 주목하고 있다 구속된 조타수는 평소처럼 조타기를 돌렸는데 평소보다 많이 돌아갔다 내가실수한 부분도 있지만 유난히 빨리 돌았다고 말했다 수사본부는 승무원  여명을 우선 소환하고 선사인 청해진해운 유지보수 업체 관계자에 대한 조사도 병행할 방침이다연합뉴스 
26, 일 오전 세월호 침몰 현장에서는 여객선에서 흘러나온 기름 냄새 속에서 선체수색작업을 위한 준비가 한창이다 현장에서는 선체에 다시 연결선을 대 경비정 한 대가 정박해 있으며 주변에서는 잠수부들을 태운 해군 고무보트와 수색에 필요한 인력과 장비를 실어나르는 고속단정이 분주하게 움직이고 있다 고속 단정들이 움직일 때마다 세월호에서 흘러나온 진한 검은 빛 기름띠가 출렁였다 약  ㎞ 먼바다에서는 선박 한 척이 방재작업 중인 듯 해상에 액체를 연이어 살포하고 있다 시신유실을 막기 위해 쌍끌이 어선도 도착했다 쌍끌이 어선은 두 척씩 짝을 이뤄 주변 해상으로 배치돼 자리를 잡고 있다 이날 오전 기상상태는 양호한 편이다 전날까지 내리던 비가 그치고 파도도  ｍ로 잔잔한 편이며 바람도 강하지 않다 그러나 오후부터 파도가 최고  ｍ로 높아지고 강풍까지 동반할 것으로 예상돼 오전  시께로 예정된 정조시기 선체 수색에 총력을 기울이는 기색이 역력하다 세월호 선수 부분에 설치된 공기주머니리프트 백 주변에 정박한 해경 경비정 위에서는 민간 전문가와 잠수대원들이 선체수색과 리프트 백 추가 설치 등을 준비하느라 선상을 뛰어다니는 모습도 보였다연합뉴스 
27, 침몰한 여객선 세월호에서 승객 구조를 하지 않고 선박을 탈출한 혐의 등으로 구속된 선장 이준석 씨가  일 오전 광주지방법원에서 영장이 발부된 후 취재진에게 승객에게 퇴선 명령을 내렸다고 주장했다 함께 구속된 조타수 조모 씨는 갑자기 방향을 선회한 이른바 변침에 대해 평소보다 조타기가 빨리 돌았다고 말했다 다음은 선장 이씨와 조타수 조씨와의 일문일답  배가 물에 잠기기 시작할 때 어디 있었나△ 묵묵부답 선원들은 퇴선명령 내렸는데 승객에게 왜 퇴선명령을 안 내렸는가△ 명령 내렸다  선내 방송은 선실에 있으라고 나왔다는데△ 수온도 차고 그 당시는 구조선이 안 왔다 구조선이 도착 안 해서 그랬다  그리고 나서 먼저 내렸나 △ 아니다  혐의 인정하는가△ 인정하는 부분도 있고어쨌든 물의 일으켜 국민께 죄송하다 유가족께 머리숙여 사죄드린다  인정 못 하겠는 것인가△ 아니다 억울한 부분 없다  퇴선명령 내렸다는 건가△ 그렇다  선실 내에 있으라는 말이 계속 나왔다는데 △ 그것은 구조선 도착하기 전이다  배가 상당히 많이 기울었는데△ 당시는 조류가 상당히 빠르고 수온도 차고만일 구명조끼 없이 한 사람씩 퇴선하다 떠밀려갈 수도 있다 그리고 당시 구조선도 없고 주위에 인명 구조하는 어선 협조선도 없는 상태였다  처음에 이상징후 후 신고 언제 했나△ 이상징후가 순식간에 발생해서 시  분경기자가 정정해줌 아니  시  분경 신고했다  그 이전엔 못 느꼈나△ 네  배 돌릴 때 어디 있었나△ 항로 지시하고 잠시 침실 다녀왔다 응급조치하고 잠시 침실 갔다왔다 그때 술을 마셨다는 말이 있는데△ 아니다 다음은 조타수 조모 씨와의 일문일답  평소보다 조타기를 심하게 돌렸나△ 아니다  평소처럼 돌렸다는 것인가△ 네  돌린 다음에 이상징후는△ 평소보다 많이 돌아갔다  실수한 거냐△ 내가 실수한 부분도 있지만 타가 유난히 빨리 돌았다  배가△ 아니다 조타가 유난히 빨리 돌았다 유가족에게 죄송하다는 말씀드린다  돌리자마자 이상징후는△묵묵부답연합뉴스 
28,사고 여객선에서 아르바이트를 하다 숨진 김기웅 씨의 영결식이  일 오전 인천 길병원에서 거행됐다장례는 유족과 고인 친구들의 오열로 침통한 분위기 속에서 진행됐다 고인의 외삼촌인 자연 스님이 장례를 주재했다고인의 시신이 운구 차에 오르자 모친 김모 씨는 우리 아들 언제 보냐 나 먼저 데려가거라라면서 통곡하자 주변은 울음바다가 됐다빈소에서 나온 유족은 남동구 간석동 자택과 고인이 다녔던 인천대 제물포캠퍼스에 차례로 들러 노제를 지냈다장례가 치러지는 내내 유족의 눈물은 그칠 줄을 몰랐다고인의 시신이 인천시립 화장장인 부평승화원에 안치되는 동안 어머니 김씨는 우리 잘생긴 아들 불쌍해서 어떡해돈이 뭐라고라면서 오열했다인천대 학생이던 고인은 군대를 제대한 뒤 용돈을 마련하기 위해  년 전부터 선상에서 불꽃놀이 진행 아르바이트를 해온 것으로 알려졌다이번에도 아르바이트하기 위해 세월호에 탑승했다가 사고를 당한 것이다어머니는 시신이 안치실에서 화장터로 옮겨질 때 두 손으로 관을 부여잡으며 오열하다가 잠깐 실신하기도 했다 갓난아기를 안은 고인의 누나도 몸을 가누지 못하는 어머니를 부축하며 눈물을 계속 흘렸다 고인의 친구들은 모두 고개를 떨어뜨리고 눈시울을 붉혔다장례를 주재한 자연 스님 역시 조카가 언제라도 벌떡 일어날 것 같은데라고 말끝을 흐리며 참았던 눈물을 터뜨렸다화장을 마친 고인의 유골은 부평승화원 내 봉안당에 안치될 예정이다숨진 김씨와 올가을 결혼을 약속한 세월호 승무원 정모  씨도 이번 사고로 함께 사망해 안타까움을 더해주고 있다 정 씨 시신은  일 오후 인하대병원에 안치됐다양 가의 유족은  재쯤 이들의 영혼결혼식을 고려하고 있다연합뉴스 
