,x
18,국회는  일 세월호 침몰사고 신속구조 피해지원 및 진상규명을 위한 결의안을 만장일치로 채택했다 국회는 이날 열린 본회의에서 새누리당과 새정치민주연합이 전날 각각 발의한 결의안을 병합해 마련한 대안을 상정해 가결 처리했다 애초 전자투표 시스템상  명이 표결에 참여해 찬성  명 기권  명으로 통과됐지만 기권으로 표시된 권성동김진태 새누리당 의원과 박원석 정의당 의원이 모두 기기오작동에 따른 것이라고 밝혀 찬성 표결로 정정했다 결의안은 우선 남은 실종자 구조에 모든 노력을 기울일 것을 주문하고 사고 대응수습 과정에서 많은 문제점을 노출해 피해 규모를 줄이지 못한 정부에 대해 진정성 있는 사과를 촉구했다 피해 당사자와 가족 피해 지역 주민에 대한 긴급 구호와 심리 치료 경제적 안정을 위해 정부와 지방자치단체에 예산제도 지원도 요청했다 또 피해자가 많은 경기도 안산시에 피해자들의 넋을 추모하기 위한 추모공원과 추모비 건립도 추진하겠다고 결의했다 결의안은 특히 침몰 사고 원인과 진상을 명백히 규명하겠다고 다짐하고 불법 행위에 관련된 책임자와 직무를 게을리 한 공직자들을 엄중히 처벌하라고 촉구했다 피해자의 명예를 훼손하거나 사태의 신속한 해결을 바라는 국민의 순수한 정신을 훼손하는 행위도 배격하겠다고 밝혔다 여야는 국회의원  월분 수당  에 해당하는 총  억 여만원 인당 약  만원을 세월호 참사 성금으로 기탁하는 내용의 세비 갹출 안건도 가결했다 학생이 참여하는 단체 활동에 안전대책 수립을 의무화하는 내용의 학교 안전사고 예방 및 보상법 개정안도 본회의를 통과했다 개정안은 수학여행 수련활동과 같은 체험 위주의 교육을 할 경우 학교장이 안전대책을 점검확인하는 등 필요한 조처를 강구하도록 했다 김수헌 기자  
19,선령  년을 넘긴 여객선이 국내에 모두  척이나 남아있는 것으로 드러났다 이중 연령이  년 된 여객선  대는 부산일본 후쿠오카 하카다대마도 구간을 운항중이다 선령은 선박의 안전과 직결되기 때문에 해운법은 연안여객선에 한해 사용 연한을  년으로 제한하고 있다 그러나 국제여객선은  년이 넘어도 별도의 여객선 안전증서만 받으면 운항할 수 있게 돼 있다 해수부는  일 보도자료를 통해 지난해  월 기준 당국에 등록된 여객선은 총  척으로 선령  년을 넘긴 여객선은 모두  개가 남아 있는 것으로 조사됐다고 밝혔다  년  대  년  대  년  대  년  대 등이다 이중 미래고속㈜이 소유주인 코비 호 와 코비 호 는 각각  년  월과  월 진수돼 부산하카다 구간을 지금도 운항중이다 해수부는 이와 관련해 이들 선박은 해운법 시행규칙  조 항에 따라 여객선 안전증서를 받아 운항중이라고 밝혔다 코비 호는  년  월 일 승무원과 승객  여명을 태우고 부산으로 오다가 기관고장을 일으킨 바 있다 앞서  년  월 일엔 코비 호가 선체 결함으로 일본 대마도 동쪽 해상에서 조난을 당한 일도 있다 코비 호와  호를 뺀  척은 폐선되거나 고철로 팔기 위해 항구에 묶어둔 상태계선라고 해수부는 밝혔다  년 된 하이제트 는  년  월까지 부산후쿠오카 항로에 단기 용선으로 이용된 적이 있으나 이후 국제여객항로에는 투입되지 않았다고 해수부는 설명했다 이 배는 현재 미래고속에서 관리하며 자가수리 도크에서 계선 중이다 한편 세월호 침몰의 주요 원인으로 무리한 증축에 따른 복원력 상실이 지적되고 있는 가운데 전체 연안여객선의  가 증축으로 승선 인원을 늘린 것으로 드러났다 해부수는 이날 연안여객선  척 중 증축으로 승선 인원이 변경된 것은  척이라고 공식적으로 밝혔다 증축 없이 내부 인테리어 또는 의자석 설치 등으로 승선 인원이 변경된 것은  척이다 세종김경무 선임기자   
20,진짜 살인자는 세월호의 선장이 아니라 신자유주의다 국내에서도 화제를 불러일으킨 베스트셀러 와 의 저자인 재독 철학자 한병철 베를린예술대학교 교수가 세월호 참사는 신자유주의가 빚어낸 비인간화에 따른 참극이라는 진단을 담은 글을  일현지시각 독일 유력 일간지 에 기고했다 한 교수는 우리 모두의 배라는 제목의 기고문에서 세월호 참사를 선원들의 부주의나 비전문성 또는 한국이라는 나라의 특수 상황 탓으로 돌릴 수는 없으며 이번 참사는 현대사회의 은유라고 말했다 그는 세월호 참사에 먼저 책임을 져야 하는 건 선박 사용 연한을 늘리도록 한 이명박 정부 때의 신자유주의 정책이라며  년까지는 여객선이 건조된 뒤  년까지만 운항이 가능했으나 비즈니스 프렌들리를 내세웠던 이 전 대통령 때 그것이  년까지로 연장된 점을 언급했다 그는 그러지 않았다면 건조한 지  년 된 배를 구입하진 않았을 것이라며 기업 성과에 집중한 정책이 사고 위험을 크게 높였다고 지적했다 한 교수는  일 와의 통화에서도 그 사실을 지적하면서 그러나 더 중요한 것은 그 배경에 있는 시스템적구조적 문제라고 했다 한 교수는 세월호 사태에 관해 독일 언론들도 엄청나게 한국만큼이나 많이 보도하고 문제점들을 들춰냈다고 했다 하지만 그는 독일 언론들도 겉으로 드러난 기술적인 문제점들 위주로 보도하면서 더 깊숙한 구조적인 문제를 보지 않고 그 사건을 한국적인 사건으로 다뤘다며 세월호 사태의 본질은 돈이 지배하는 신자유주의로 말미암은 것이며 그 점에서는 독일과 미국 등 주요국들도 다를 바 없다고 말했다 그는 기고문에서 세월호 선원 대부분이 비정규직이었으며 선장도  년 계약직이었고 말만 선장이지 권한이 별로 없었다는 사실에 주목했다 그는 이런 노동조건에서 배에 대한 애착이나 책임감을 갖기 어렵다 사고가 나면 자기부터 살려고 하게 된다 참사를 되돌아보면 구조적 폭력이었다고 말할 수 있다고 밝혔다 그는 국제통화기금이  년대 후반 아시아 금융위기 때 주입한 신자유주의로 인해 한국에서 정규직이 급격히 줄어들었다며 신자유주의로 한국의 사회적 분위기는 매우 거칠어졌고 비인간적이 됐다 모든 사람이 자신의 생존만을 생각한다고 지적했다 이는 사회의 해체로 이어진다는 것이다 그는 한국 정치인들이 사건 뒤 현장에 간 것을 두고 자신들을 돋보이게 하기 위해서였다고 꼬집었다 전화 통화에서 그는 이건 특정 정치인들만의 문제가 아니다 돈이 지배하는 시스템의 강요에 묶여 있는 사회에서는 자유롭고 현명한 정치행위는 원천적으로 불가능하다고 말했다 지금의 자유민주주의체제 정치는 선거와 연출만 있고 알맹이는 없는 시뮬레이션만의 민주주의 민주주의의 탈을 쓴 자본의 독재다 이 포스트데모크라시적 상황은 다른 주요국들도 마찬가지다 한 교수는 여객선 타이타닉호 선장 에드워드 존 스미스처럼 승객을 먼저 구하고 가라앉는 배와 운명을 같이했던 기풍은 이젠 한국만이 아니라 다른 사회에서도 기대하기 어렵다고 했다  년 침몰한 이탈리아 유람선 코스타 콩코르디아호의 선장이 자기부터 탈출한 것도 우연이 아니며 현대사회는 모든 이가 자기부터 생존하려는 생존사회라고 지적했다 그는 신자유주의라는 말을 만든 독일 경제학자 알렉산더 뤼스토의 말을 인용해 신자유주의는 사회를 비인간적으로 만든다고 했다 신자유주의는 인간을 소외시킨다 이런 의미에서 세월호는 신자유주의의 소우주와 같다 한 교수는 현대사회가 신뢰를 상실한 채 투명성과 통제로 이를 대신하려 한다는 점도 짚었다 투명성은 순응에 대한 강압을 낳고 지배 시스템 안정화에 기여한다는 내용을 담은  에서 제기한 문제의식을 엿볼 수 있는 대목이다 사회를 안정화하고 구성원을 묶어주는 접착제인 신뢰가 없어지니 투명성과 통제에 기댄다는 것이다 그는 자기 이익만을 생각하고 공동체 의식이 희박해진 사회에서 부패가 생긴다 투명성과 통제가 부패를 예방할 수는 있을지 몰라도 공동체 의식과 신뢰를 회복할 수는 없다고 적었다 조기원 한승동 기자  
21,침몰선에 갇혔던 우리 아이 이젠 빗물도 무서울 거야 새벽녘 추적추적 내리는 빗속에서 아이들의 영정을 안은 유족들은 또다시 울었다  일 오전  시 분께 임시 합동분향소가 차려졌던 경기도 안산 올림픽기념관 체육관 한 희생자의 아버지가 아이의 영정과 위패를 안고 터벅터벅 걸어 나왔다 금세라도 엄마 하며 사진 속에서 걸어 나올 듯한 아들을 옮기던 어머니는 하염없이 눈물만 쏟아냈다 대기하고 있던 택시 운전기사도 고개를 숙인 채 흰 장갑으로 눈물을 훔쳤다 자식을 가슴에 묻은 아버지는 앞좌석에 오열하는 어머니는 뒷좌석에 태운 택시는 서서히 출발했다 이를 지켜보던 단원고 교사들도 숨죽여 흐느꼈다 임시 합동분향소 안에는 하얀 천으로 덮인 테이블 위에 앳된 얼굴의 영정이 셀 수 없이 놓여 있었다 차례로 건네지는 어린 꽃들의 영정을 받아든 유족들은 저마다 가슴에 안았다 세월호 침몰사고로 희생된 학생들의 영정이 안치됐던 임시 합동분향소는  일 자정 폐쇄됐다 이곳에서  ㎞가량 떨어진 안산시 단원구 초지동 화랑유원지 정부 합동분향소로 옮겨졌다 안산시 개인택시운송사업조합 운전기사  여명이 유족들을 실어 날랐다 택시 손잡이마다 달린 검은색과 노란색 리본이 비바람에 애처롭게 흔들렸다 임시 합동분향소를 나선 한 어머니는 아이의 위패와 영정을 품속에 넣어 가렸다 행여 빗물이 튀기라도 하면 아이가 또다시 두려움에 떨 것을 걱정하는 듯했다 꽃다운 청춘이 정식 분향소로 옮겨지던 날 굵은 빗물은 눈물처럼 흘러내렸다 지켜보던 한 주민은 이젠 나올 눈물도 없어 마를 때도 됐건만이라며 착잡하게 혼잣말을 했지만 영정을 든 유족들은 서럽게 울고 또 울었다 오전  시 분께까지  위학생   교사   일반인  의 영정과 위패는 모두 정부 합동분향소로 옮겨졌다 오전  시부터 조문을 받은 이 분향소에는 평일에 비까지 내리는데도 조문 행렬은 온종일 수백ｍ 늘어섰다  일 현재 단원고 학생과 교사  명의 장례식이 치러졌다 침몰선에서 구조돼 입원치료 중인 단원고 학생  명은  일 퇴원한 뒤 작별 인사도 없이 세상을 등진 친구들을 단체 조문할 예정이다 한편 주검이 뒤바뀌는 바람에 텅 빈 빈소를  일 동안 지켜오던 단원고  학년 이아무개 군의 부모는 이날 자식의 주검을 되찾아 오열했다 이군 부모는 지난  일 아들의 장례를 치르다 주검이 바뀐 것을 알고 다른 부모에게 돌려준 뒤 사고 현장으로 내려가  일 밤 아들로 추정되는 주검을 발견했고  일 오전 유전자 검사를 통해 아들을 찾았다 안산김일우 김기성 기자  
22,종합편성방송종편의 정치적 공정성을 위한 노사 동수 편성위원회 설치를 요구하며 새누리당과 대립해 오던 새정치민주연합이  일 관련 조항을 삭제한 방송법 개정안을 처리하기로 했다 새정치연합은 이날 의원총회를 열어  사장 청문회를 실시하는 조항을 새롭게 넣은 방송법 개정안을 통과시키기로 당론을 결정했다 여야는 지난  월 △종편 편성위 구성 △한국방송 사장 청문회 실시 △방송통신위원회방송통신심의위원회공영방송 이사회 이사 자격 요건 강화 회의록 공개 등을 담은 방송법 개정안에 합의했다 그러나 종편의 압력에 밀린 새누리당이 하루만에 편성위 설치에 반대한다며 합의를 깨는 바람에 해당 상임위인 미래창조과학방송통신위원회미방위는 파행을 겪어왔다 새정치연합이 최대 쟁점이었던 편성위 설치에서 물러남에 따라 나머지 개혁 조항을 담은 방송법 개정안은  월 일 본회의에서 통과될 예정이다 전병헌 원내대표는 여당이 합의를 뒤집은 것은 매우 잘못된 일이지만 이번 국회에서 사장 청문회만큼은 처리해야 한다 그렇지 않으면 모두 다 놓칠 수 있다며 의원들을 설득한 것으로 전해졌다 미방위 새정치연합쪽 간사인 유승희 의원은 종합편성 채널의 왜곡 보도를 막는 최소한의 장치만이라도 제도화해야 한다며 반대했으나 나머지 의원들은 개정안 처리에 동의한 것으로 알려졌다 미방위는 그동안 방송법 개정안 합의처리가 미뤄지면서 이미 심사를 마친 다른  여개 법안들까지 모두 처리를 하지 못했다 종편을 소유한 당사자인 조중동 등 보수 언론들은 미방위는 처리 법안 제로  상임위라고 비판해 왔으나 새정치연합 의원들은 새누리당이 종편의 압력에 밀려 약속을 깨면서 벌어진 일이라고 맞서 왔다 종편 편성위 구성에 강경한 입장을 보여온 새정치연합이 물러선 것은 세월호 애도 국면 에선 정쟁을 벌이지 말자는 최근 여의도 분위기가 작용한 것으로 보인다 새누리당 간사인 조해진 의원은 야당이 제시한 안은 이미 미방위에서 심사를 한 적이 있어 그대로 처리가 가능하다며 야당의 결정을 반겼다 언론단체와 전문가들은 아쉬움을 표한다 김서중 성공회대 교수는 개혁의 핵심 조항인 편성위 구성이 빠져서 아쉽다 야당이 여당의 전략과 보수 언론들의 저항을 이겨내지 못한 것으로 보인다고 지적했다 그는  사장 청문회가 물론 중요한 의미가 있다 하지만 현재 장관 인사청문회 제도가 있어도 결국엔 임명권자 의중대로 되는 상황 아닌가라고 말했다 이유주현 이정국 서보미 기자  
23, 일 오전 경기도 안산 화랑유원지에 마련된 세월호 사고 희생자 정부 합동분향소를 찾은 인근 고등학교 학생들이 분향을 마치고 나와 눈물을 흘리고 있다 안산이정아 기자  
24,화가 나고 분통이 터지고 힘들어서 짜증이 납니다 나는 슬프고 힘든데 웃고 떠드는 아이가 있어요 어떻게 해야 할까요 조문하거나 장례식장에 가도 될까요 세월호 참사 이후 학교 현장에서 교사들이 학생들한테서 자주 받는 질문이다 어떻게 답을 해야 할까 강원교육청이 해법을 내놨다 강원교육청은 세월호 참사로 생긴 학생들의 마음 상처를 치유할 수 있는 지침과 애도 수업 자료를 만들어 각급 학교로 보냈다고  일 밝혔다 이 자료는 대안학교 성장학교 별 교장인 명지병원 정신건강의학과 김현수 과장이 만든 수업 자료를 토대로 한 것이다 김 과장은 세월호 사태로 꾸려진 경기도 안산 통합재난심리지원단장도 맡고 있다 지침은 △학생들이 슬픔과 우울감을 자연스럽게 받아들이게 하라 △어른교사 학부모의 지지격려가 중요하다 △참사 장면이 반복되는 보도를 지나치게 접혹하는 것을 피하라 △우울감이 지속되면 전문 상담을 하라 등이다 강원교육청은 학생 등의 전문 치료 상담을 위해 워크숍을 열고 학생위기상담 종합지원 서비스위센터 등을 중심으로 통합 치료 시스템을 마련하기로 했다 민병희 강원교육감은 감수성 예민한 학생들의 애도 감정이 간접 외상후 스트레스 증후군으로 발전하지 않도록 학교 현장에서 심리 상담 교육을 강화해 달라고 당부했다 교육청은 김현수 과장이 만든 애도 수업 자료  용지  장를 도 교육청 누리집 교육진흥과 업무자료실에 올려 활용하게 했다 김 과장은 학생교사가 우리 모두의 추억인 수학여행 중 숨져 학생교사 동시에 영향을 미칠 수 있다 학생들은 또래 집단 성향이 강한데다 미디어의 발달로 심리적 공간이 줄어 안산뿐 아니라 다른 지역 학생들도 힘들어하고 있다고 밝혔다 애도 수업 자료는 정신적 충격에서 벗어나 안전신뢰감을 높이고 분노슬픔의 극복을 통해 내적 연대감을 이뤄 외로움을 극복하는 데 초점을 맞추고 있다 수업은 과반수의 동의를 얻어 진행하고 수업 의미 설명 자기 감정과 생각 이야기하기 신체행동인지정서적 신호 체크 교사 느낌 이야기하기 질문 등의 과정으로 진행해야 한다고 제시했다 또 화가 날 때 복식호흡명상을 하면 도움이 되지만 방송 시청은 도움이 되지 않는다 남들이 떠들어도 다른 이의 감정에 너무 예민해하지 마라 조문장례식장은 어른과 함께 가는 게 좋고 예의를 지키라는 등 학생들이 자주 할 질문의 답까지 예시하고 있다 춘천 봉의중 백상미 상담사는 또래 아이들과 교사가 관련된 일이어서 학교 현장은 슬픔과 아픔이 너무 크다 지침과 애도 수업 자료가 학생교사 등의 정서적 안정에 큰 도움이 되고 있다 다른 지역도 공유했으면 한다고 말했다 오윤주 기자  
25,국내 기업들의  월 중 체감경기가 경기회복세에 대한 기대감과 달리  월보다 나빠진 것으로 나타나 세월호 참사가 경제에 미치는 부정적 영향이 지표로 처음 확인됐다 전국경제인연합회는  일 매출액 상위  대 기업을 대상으로 한 기업경기실사지수 조사 결과  월 실적치가  을 기록해 기준선  을 하회했다고 밝혔다 기업들의 체감경기를 보여주는 기업경기실사지수는  을 넘으면 전달보다 경기가 좋아졌다는 응답이 나빠졌다는 응답보다 많은 것이고  을 밑돌면 그 반대다 이번 조사는 지난  일 중에 실시됐는데 응답기업  곳 중에서 세월호 참사가 발생한  일 이후 답한 기업이  개를 차지해 세월호 사건이 경제에 미치는 영향을 반영하고 있다 기업경기실사지수는 지난  월 실적치가  을 기록하며 지난해  월 이후  년 만에 처음으로  을 넘기면서 세계경기 회복세에 맞물려 국내 경기도 회복세가 가시화할 것이라는 기대감을 낳았다 그러나 예상과는 달리  월 실적치가  을 밑돌아 세월호 참사로 인한 국민들의 소비 자제 활동 감소 등이 경제에 악영향을 미치고 있음을 보여줬다 실제 최근 국민들의 소비 동향을 보여주는 대형 유통업체의 매출액 주유소 기름 판매액 카드사용액 등이 세월호 참사 이전보다 감소세를 나타내 기업경기실사지수의 둔화를 뒷받침하고 있다 대형마트업계  위인 이마트의 경우 이달 들어  일 중에는 매출액이 전년 동기 대비   정도 늘었으나  일 사고 이후  주일 동안은 일요일을 제외한 평일 기준으로   줄었다 정유업계  위인 지에스칼텍스의 경우에도 세월호 참사 이후  일 동안 하루 기름 판매량이  일에 비해 휘발유는   경유는   각각 감소했다 지에스칼텍스 관계자는 국민들이 여행을 줄이고 각종 행사가 취소되면서 교통량이 준 것이 기름 판매량 감소로 나타난 것 같다고 분석했다 소비자들의 카드사용액도 카드사별로 사고 이후  주일 동안 전월 동기 대비  대의 감소세를 보이고 있다 다행히 기업경기실사지수  월 전망치는  로  월보다는 좋아질 것이라는 예상이 약간 더 많았다 이마트의 판매 실적도 지난  일 주말을 고비로 감소폭이 줄어들고 있는 것으로 나타나 이를 뒷받침했다 과거 대형참사들이 경제에 미치는 악영향은 대체로 단기에 끝나는 경우가 많았다 하지만 전경련은 통상  월에는 낙관적 전망이 우세하다며 유보적 태도를 보였다 곽정수 선임기자  
26,오전  시 분 팩스로 사고 상황보고서 접수→ 시 분 관공선 구조활동 지원 명령→ 시 지방사고 수습본부 설치→ 시  차 대책회의→ 시 분 관내 여객선사에 인명구조 협조요청 재난 발생 때 현장 상황을 총괄해야 할 지방사고수습본부와 유관 기관들이 엇박자를 내어 세월호 사고 초기에 부실 대응이 초래된 것으로 드러났다  일 가 정보공개청구를 통해 입수한 여객선 세월호 지방사고수습본부목포청 상황보고서를 보면 사고 당일인  일 목포해경과 목포 해상교통관제센터를 거쳐 목포지방해양항만청에 접수된 첫 사고 신고는 전화가 아니라 팩스를 통해 이뤄졌다 목포항만청은 목포해경에 조난 신고가 접수오전  시 분되고  분이나 지난 오전  시 분께에야 사고 사실을 확인할 수 있었다 이때 세월호는 이미 복원 불가능한 각도로 기울어 있었다 지난해  월 해양수산부가 펴낸 해양사고선박 위기관리 실무 매뉴얼은 지방해양항만청이 선박 재난 상황이 발생하면 지방사고수습본부를 꾸리고 재난 상황을 총괄하도록 돼 있다 또 해경해군소방방재청 등 구조기관간 역할을 분담시키고 재난 현장을 지휘통제하도록 했다 필요한 인력장비를 파악하고 이를 신속하게 투입하는 것도 지방사고수습본부의 역할이다 수색구조팀도 지방사고수습본부가 운영하게 된다 그러나 상황을 늦게 전달받은 목포항만청은 오전  시가 돼서야 지방사고수습본부  차 대책회의를 열어 사고 수습과 관련한 비상연락 체계를 구성했다 세월호가 뱃머리 쪽 일부만 남기고 완전히 가라앉은 지  분 가까이 지난 시점이었다 관내 여객선사에 인명구조 협조 요청을 한 것은 오전  시 분께다 사고 현장을 지휘할 컨트롤타워가 제대로 구성되지 않다 보니 초기 대응도 우왕좌왕하는 가운데 부실할 수밖에 없었다 또 역할 분담이 제대로 이뤄지지 않아 해경이 사실상 사고 현장을 지휘하게 됐고 구조를 위해 각지에서 출동한 소방 헬기와 산림 헬기가 임무를 부여받지 못해 그냥 되돌아가는 일까지 벌어졌다 여러 기관에서 우후죽순 격으로 대책본부가 구성되면서 현장을 책임져야 하는 지방사고수습본부의 역할은 더 줄어들었다 목포항만청 관계자는 실시간으로 정보를 제공받을 수 있는 수단이 없고 해경이 상황보고서를 보내 그제야 상황 판단을 했다 우리는 중앙정부를 지원 정도밖에 할 수 없는 상황이었다고 했다 전문가들은 중앙정부가 아니라 현장을 가장 잘 파악하고 있는 사고 지역에서 자체적으로 초기 상황을 관리할 수 있는 시스템으로 바뀌어야 한다고 지적한다 국가위기관리학회 이주호 박사는 재난이 일어나면 신속성과 집중력이 중요하다 재난 현장과 가장 가까운 기관이 재난에 대응할 수 있는 역량을 갖출 수 있어야 한다고 말했다 진도서영지 기자  
27,세월호 침몰 당시 동영상이 속속 공개되면서 승무원들이 자신들의 생존을 위해 승객들의 탈출을 지연시킨 것 아니냐는 의혹이 커지고 있다 선장과 선원들은 배가 복원 불가능한 각도로 기울었다는 사실을 뻔히 알면서도 승객들에게 탈출하라는 안내방송을 끝내 하지 않았다 검찰 조사 결과 당시 선내 스피커 시스템은 정상이었다 조타실에서도 마이크만 잡으면 선내 전체에 퇴선 명령을 할 수 있었지만 승객들에게 수십차례 반복해서 안내한 내용은 선실에서 대기하라는 것이었다 그사이 승무원들은 근무복을 평상복으로 갈아입고 일사불란하게 배를 버리고 서둘러 해경 경비정에 올라탔다 검찰 관계자는 승무원들의 당시 상황 대처는 도저히 납득할 수 없어서 고의성 여부를 강도 높게 조사하고 있다고 밝혔다 ■ 탈출명령은 끝까지 없었다  일 희생자 가족이 언론에 제공한 희생자 촬영 동영상과 해경의 구조 동영상 수사 상황 등을 보면 목포해경 경비정  정이 구조 활동을 하는 동안에도 선내에선 현 위치에서 대기하라는 안내방송이 반복해 흘러나왔다 최초 신고 이후 자신들이 탈출하기까지  분 이상 시간이 있었는데도 승무원들은 승객들의 탈출을 위한 어떤 조처도 하지 않았다 영상을 보면  일 오전  시 분 선내에선 현재 자리에서 움직이지 마시고 안전사고 우려에 대비해주시기 바란다는 안내방송이 두차례 나온다 단원고 최덕하 사망군이  에 배가 기울고 있다고 알린 시점이다 영상에 나오는 학생들은 배가 기울자 진짜 침수되는 거 아니냐며 이상 상황을 감지한다 하지만  분 뒤의 안내방송은 여전히 움직이지 말라 절대 움직이지 말라고 했다 세월호는 오전  시 분 진도 해상교통관제센터와 교신을 하면서도 승객들에게 구명동의를 입되 현재 위치에서 절대 이동하지 말라고 안내한다 선장 이준석 구속씨는 오전  시 분께 탈출하기 전 퇴선 명령을 내렸다고 했지만 사실로 확인되지 않는다 생존자들은 이후에도 객실에 머물라는 안내방송을 들었다고 증언했다 ■ 승무원들만 조타실로 집합 진도 해상교통관제센터와의 교신 내용을 보면 승무원들은 배가 복원되지 않아 이대로 침몰할 것이란 사실을 충분히 인지하고 있었다 진도 관제센터가 오전  시 분 승객들이 구명보트에 타고 있는지를 물었을 때 세월호는 아직 못 타고 있다 배가 기울어서 움직일 수가 없다고 답한다  분 뒤엔 선체가  도 이상 기울어져 사람이 좌우로 움직일 수 없는 상태이며 선원들도 브리지에 모여 거동할 수 없는 상태라고 했다 이때 이미 선원들은 조타실로 모여 해경 구조선을 기다렸다 오전  시 분 진도 관제센터는 경비정 도착  분 전이다 방송해서 승객들에게 구명동의 착용하도록 하라 승객 탈출을 빨리 결정하라고 안내하지만 세월호는 현재 방송도 불가능한 상태라고 답하고 승객들을 탈출시키면 구조가 바로 되겠느냐고 묻기만 한다 검찰은 최근 조사에서 이 당시 선내 스피커 시스템이 정상 작동돼 선내 전체에 방송이 가능했음을 확인했다 클릭하면 확대됩니다 ■ 승객 외면한 조직적 탈출 이때 이미 기관장 박아무개 씨는 기관실에 전화를 걸어 기관부 선원들에게 탈출을 지시하고 기관사와 함께  층 기관부 선실로 이동했다 기관부 선원들은 자신들만 아는 통로로  층까지 올라가 오전  시 분께 해경  정의 구명보트에 의해 구조된다 이들이  층으로 이동하는 과정에서 같은 층의 안내데스크로 가 승객들에게 방송을 하거나 구두로라도 탈출을 알릴 시간은 충분했다 당시 안내데스크를 담당한 승무원 강아무개 씨는 조타실의 무전을 받고 승객들 모두 구명조끼를 입으라는 내용의 방송을 했다고 말했다 강씨가 기억하는 시간은 오전  시 분쯤이다 ■ 탈출 뒤에도 구조 안 도와 세월호와 진도 관제센터의 마지막 교신 시간은 오전  시 분이다 경비정이 세월호 근처까지 온 것을 육안으로 확인한 선원들은 곧 조타실에서 빠져나왔다 승무원들은 탈출을 위해 밧줄을 연결하고 옷도 평상복으로 갈아입은 상태였다 승무원들은 배를 버린 뒤에도 승객 구조를 돕기는커녕 신분을 밝히지 않고 팽목항까지 이동했다 당시 세월호 주위엔 구조선이 해경 경비정  정뿐이었다 만약 탑승자  여명이 한꺼번에 바다로 뛰어내렸다면 이처럼 선박직 승무원  명이 완벽하게 구조되기는 힘들었을 것이라는 추정이 가능하다 어린 학생들이 절대적으로 많았던 만큼 어느 구조선이든 당연히 학생들부터 구조했을 것이기 때문이다 그 순간 자신들을 구할 해경의 구조선이 작은 경비정  척이라는 점을 알고 있었던 것은 승무원들뿐이었다 박기용 최우리 기자  
