,x
12, 세월호 참사를 추모하는 노란리본달기 캠페인에 이종석 진세연 박해진이 참여했다 일 오후 서울 양천구 목동에서 열린 새 월화드라마 닥터 이방인 제작발표회가 열려 이종석 진세연 박해진 강소라 천호진 장량 씨스타 윤보라가 참석했다 특히 눈길을 끈 것은 세월호 참사 추모하는 노란리본달기 캠페인에 참여한 스타들의 모습 이날 닥터 이방인의 배우 이종석 진세연 박해진은 남녀 모두 검정색 옷으로 입고 좌측 가슴에는 노란리본을 달고 제작발표회에 임했다 세월호 참사를 추모하는 노란리본달기 캠페인은 지난 일 대학생 연합 동아리 가 세월호 침몰 사고 실종자들의 무사귀환을 바라는 의미로 하나의 작은 움직임이 큰 기적을이라는 뜻을 담은 노란리본달기 캠페인을 시작했고 이후 스타들과 많은 대중들이 한 마음으로 이에 참여해왔다 세월호 참사를 추모하는 노란리본달기 캠페인에 임한 닥터 이방인 배우들의 모습에 누리꾼들은 닥터 이방인 이종석 노란리본달기 캠페인 참여했네 아직 연예계 복귀는 이른 것 같지만 그래도 노란리본달기 캠페인 동참한 걸 보니 마음이 좀 나아지는 듯 노란리본달기 캠페인 앞으로도 잊지 맙시다 등의 반응을 보였다 한편 닥터 이방인은 남에서 태어나 북에서 자란 천재 의사 박훈이종석 분과 한국 최고의 엘리트 의사 한재준박해진 분이 거대한 음모에 맞서는 메디컬 첩보 멜로 드라마로 오는 월 일 첫 방송된다 
13, 세월호 참사를 위해 마련된 합동분향소에 쥬얼리 하주연이 다녀갔다 지난 일 하주연은 자신의 트위터에 친구들과 함께 새벽에 합동분향소에 다녀왔습니다 너무 마음이 아프고 속상하고 무거웠지만 가슴 속 깊이 기도하고 왔어요 가슴이 뭉클해지네요 희생자와 가족들을 위해 깊은 애도와 함께 기도해주세요라는 글을 남겼다 앞서 하주연은 트위터 프로필을 하나의 작은 움직임이 큰 기적을이라는 글귀가 적힌 노란리본으로 변경해 노란리본달기 캠페인에 참여하는 등의 모습을 보였다 세월호 하주연 노란리본달기 캠페인 동참과 합동분향소 조문 소식을 접한 누리꾼들은 세월호 하주연 노란리본달기 캠페인 합동분향소 조문까지 했구나 세월호 합동분향소 저는 서울에서 가보려고 합니다 세월호 합동분향소 하늘에서는 꼭 행복하길 바란다 세월호 노란리본달기 캠페인정말 간절한 마음이 닿길 등의 반응을 보였다 
14, 세월호 승객 중 상당수는 배가 침몰하기 직전까지 이 상황을 정확히 몰랐거나 이미 탈출이 힘든 상태였던 것으로 보인다 본지가 입수한 세월호 침몰 당시 구조작업 동영상을 보면 처음 도 가까이 기울어진 세월호 갑판 주변에 승객들이 많이 보이지 않지만 배가 거의 넘어가 세월호가 거꾸로 뒤집혀 배 상단의 난간이 해수면과 가까워질만큼 기울어졌을 때 수십 명의 승객들이 우르르 몰려나와 구조되는 것을 확인할 수 있다 승객 대부분은 도로 기울어진 배에서 탈출할 길을 찾지 못했을 것이라는 방증이다 본지가 입수한 세월호 구조작업 동영상은 세월호 구조작업에 참여한 전라남도 어업지도선 호 항해사 박승기씨가 촬영한 것으로 박씨의 헬맷에 부착된 캠코더의 자동촬영기능이 사용됐다 사고 당일인 일 오전 시분부터 시분까지 분초 동안 촬영된 동영상에는 세월호 침몰 당시의 급박한 상황과 구조과정 도 가까이 기울어 있던 세월호가 완전히 뒤집혀 침몰하기까지의 모습이 그대로 담겨 있다 세월호는 도 가까이 기운 상태에서 불과 분 만에 선수 일부분을 남긴 채 완전히 바닷속으로 그 모습이 사라진다 동영상 시작과 함께 멀리 모습을 드러낸 세월호는 아직 도까지는 기울지 않은 모습이다 세월호 승객들 일부는 침몰하는 배의 난간을 부여잡고 구조를 요청하고 있다 세월호 주변에는 조난 신고를 받고 출동한 해경 함정 등 여러척의 배가 있지만 실제로 세월호에 근접해 갑판으로 나온 승객을 실어 나르는 작업은 어선 척과 해경의 고무보트가 전부였다 세월호 위로 헬기 한 대가 떠 있지만 승객 구조에 결정적인 역할을 하기엔 역부족인 모습이다 일부 세월호 승객들은 침몰하는 배의 난간을 붙잡은 채 버티고 있다 일부 승객은 구조를 요청하면서 손으로 배 안을 가리키며 계속 소리를 지른다 목소리가 들리지 않지만 아직 배 안에 많은 승객이 남아있다고 알리는 모습으로 보인다 생존자들은 끊이지 않고 한두 명씩 배 안에서 갑판쪽으로 빠져나온다 동영상이 분쯤 경과했을 쯤 세월호는 도로 기운 상태에서 이미 절반쯤 수면 아래로 가라앉은 상태다 일부 승객은 구명조끼를 입은 채 바다에 뛰어들었다 바다에서 이들의 탈출을 돕는 해경 잠수대원들의 모습도 눈에 띈다 안산 단원고 학생으로 보이는 여학생들이 이미 탈진한 듯 구명보트에 간신히 올라 숨을 고르고 있다 동영상 분쯤엔 이미 거의 사라진 세월호 선상 갑판의 난간을 붙잡고 있던 남학생 명이 구조된다 이들을 발견한 호 승무원들이 손가락으로 학생들을 가리키며 저기 있다라고 소리친다 명의 남학생은 세월호가 거의 뒤집어지기 직전 상황이라 구조 대원의 손만 잡은 채 세월호에서 떨어져 나와 보트 위로 올라와 구조됐다 동영상 분쯤 세월호 선상 갑판은 완전히 수면 아래로 사라지고 배는 거의 뒤집어진 상태다 뒤집어진 상태에서 배 상단에 위치했던 난간이 해수면과 가까워질만큼 배가 거꾸로 기울자 여명의 승객들이 무더기로 난간에 모습을 드러내며 빠져나오기 시작한다 도로 기울어진 배에서 난간에 기대 버티고 있던 사람들이 탈출에 나선 것이다 이들 주위로 어선과 해경 고무보트가 다가가 구조를 시작한다 사람들은 대부분 이미 탈진한 모습이다 미처 구조선에 오르지 못한 승객을 위해 밧줄을 던져주는 모습도 나온다 동영상 분쯤 세월호는 이미 선수 일부만 남긴 채 수면 아래로 그 모습이 사라졌다 더이상 구조되는 생존자의 모습도 보이지 않는다 동영상 분쯤 구명조끼를 입지 않은 채 바다에 빠진 한 남성이 구조된다 승무원으로 추정되는 이 남성은 의식을 잃었고 구조대원들은 급히 심폐소생술을 실시한다 동영상 끝부분에는 세월호 전방 갑판에서 승객들을 구조해 근처 해경 함정으로 실어나른 호는 세월호 주변을 돌며 또다른 생존자를 물색하는 장면이 마지막으로 찍혔다 
15, 국방부는 세월호 실종자 수색 현장의 조류가 빨라 해군 심해 잠수 장비인 포화잠수벨인원 이송 장비을 투입하지 않고 있다고 일 밝혔다 는 자체 감압장치를 갖추고 수심 에서도 작업할 수 있는 등 세월호 수색 작전 투입 논란을 빚고 있는 민간 구난 업체의 다이빙벨보다 성능이 우수하다 국방부 김민석 대변인은 다이빙벨이든 다른 구조장비든 가장 중요한 것은 조류라며 조류가 노트시속 ㎞ 이상이 되면 구조하는 장치들이 자세를 잃게 돼 장비에 타고 있던 구조요원들이 다시 복귀하기 어려울 수 있고 세이프 가이드라인생명줄도 엉킬 수 있어 위험하다고 말했다 현재 세월호 침몰 사고 지점에는 노트 이상의 조류가 흐르고 있는 것으로 알려졌다 김 대변인은 노트 이상의 조류를 이길 수 있는 장비는 현재 어디에도 없다며 해군에선 이런 판단에 따라 를 사용하지 않았다고 말했다 
16, 세월호 침몰 사고를 수사 중인 검경檢警 합동수사본부가 일 해양경찰청 산하 목포해경海警을 압수 수색하면서 수사를 함께 해온 해경이 수사를 받는 신세가 됐다 합수부는 일 오전 시 분 목포해경과 전남소방본부 상황실에 수사관을 보내 근무 일지와 교신 녹취록 등을 확보해 최초 신고 접수와 초기 대응 과정에 문제가 있었는지 분석 중이라고 밝혔다 진도 해상교통관제센터의 세월호에 대한 부실한 관제와 초동 대처 미흡 논란에 휩싸였던 목포해경은 검찰의 압수 수색에 대해 드디어 올 것이 왔다며 온종일 뒤숭숭한 모습이었다 지난 일 발족된 합수부는 검찰 명 해양경찰청 소속 경찰 명이 동고동락해왔다 층짜리 목포해경 청사에는 검찰 지휘부 사무실층과 합수부 회의실층 해경 조사실층로 한 지붕 두 가족 수사본부가 꾸려졌다 해경 관계자는 검찰 수사 편의를 위해 층 지능수사계 정비계 공간을 완전히 비우고 검찰 조사실과 수사본부장실을 마련했다며 수색 구조에 총력을 기울이고 있는 해경이 검찰 수사를 받게 돼 당혹스럽다고 말했다 검찰과 해경은 수시로 층 회의실에서 만나 수사 내용 등을 논의해 왔다 합수부 회의실에서 같은 층 해경 상황실까지는 대략  도보로는 초 거리다 하지만 이날 압수 수색 때 검찰 수사팀은 차로 분 거리인 목포지청에서 관용 차량으로 해경에 도착해 층 상황실까지 걸어서 이동했다 수사관들은 압수품을 들고 목포지청으로 돌아갔다 통상 압수 수색은 언론이 예고 기사를 쓰지 않는 게 관례다 하지만 지난 일 이미 통신 매체 등을 통해 압수수색 방침이 알려져 해경은 시간 전부터 대비했다 그래서 이번 압수 수색을 놓고 검찰이 형식적인 수사만 하는 게 아니냐는 예상도 나온다 
17, 배우 박해진이 세월호 참사에 애도를 표했다 박해진은 일 서울 양천구 목동 사옥에서 열린 수목드라마 닥터 이방인극본 박진우김주 연출 진혁 제작발표회에 참석해 세월호 소식을 촬영 중에 접했다 오보가 많았고 촬영 현장에서 스태프도 배우도 일이 손에 안 잡혔다며 참담한 심정을 드러냈다 박해진은 저희가 애도의 마음을 개인적으로 표현했고 현장에서도 그런 분위기 속에 촬영에 임했지만 감독님이 앞서 말씀하신 것처럼 시청자와의 약속도 있고 저희가 있는 자리에서 저희가 할 몫을 해내야 하기 때문에 잘해내고 있다고 덧붙였다 또한 박해진은 저희의 말 한마디 연기하는 모습이 얼마나 도움이 될 지 모르겠지만 다들 힘내셨으면 좋겠다며 위로의 말을 건넸다 극중 박해진이 맡은 한재준은 대 중반의 명우대학병원 흉부외과 신임과장으로 하버드의대 부교수 출신 엘리트 코스를 밟아온 한국 최고의 의사다 명우대학병원 이사장 오준규전국환의 딸 오수현강소라과 연인사이로 외모 실력 매너를 갖춘 완벽남이다 한편 닥터 이방인은 남에서 태어나 북에서 자란 천재의사 박훈이종석과 한국 최고의 엘리트 의사 한재준박해진이 거대한 음모에 맞서는 메디컬 첩보 멜로 오는 월 일월 밤 시 첫 방송 된다 
18, 세월호가 기울어져 침몰하려 할 때 선장과 선원은 승객을 버렸지만 해경 구조대는 왜 배 안으로 들어가 승객들을 데리고 나오지 못했느냐는 지적이 잇따르고 있다 이에 대해 해경은 당시 출동한 인력은 그런 훈련을 받고 장비를 가진 구조대가 아니었다 배가 급격히 기울어지고 있어 특수구조단 정도는 돼야 그렇게 할 수 있었을 것이라고 말했다 년 월 발족한 해경 특수구조단 은 부산 소재 남해지방해양경찰청에 있다 부산울산여수통영창원 등 개 해역을 관할하는 남해지방청에서 해난 사고가 가장 자주 일어난다는 점 때문에 해경 본청이 아닌 남해지방청 소속이 됐다 경감급 단장 아래 특수구조팀 명과 행정팀 명 등 모두 명으로 구성돼 있다 심해 잠수 구조와 위험성이 높은 구조가 전문이다 전국 개 해양경찰서도 모두 해양 긴급 신고 전화구조대를 운영하고 있지만 이들은 연안 해양 사고의 초기 대응이나 깊지 않은 바다의 구조 활동에 그쳐 특수구조단과 구분된다 그런 만큼 이번 세월호 사고 해역에 특수구조단이 좀 더 빨리 도착했다면 구조 결과가 달랐으리라는 아쉬움이 커지고 있다 특수구조단은 세월호 침몰 후인 오후 시 분쯤 현장에 도착했다 이에 대해 해경은 특수구조단이 부산 다대포에 있는데 거기서 많은 구조 장비를 싣고 비행기가 있는 김해공항으로 가서 다시 목포공항을 거쳐 세월호 사고 현장으로 이동하다 보니 시간이 많이 걸렸다고 해명했다 한 방재 전문가는 해경 특수구조단을 남해뿐 아니라 동해서해제주지방청 등 해경 산하 개 지방청 모두에 만들어야 어디서 사고가 나든 빨리 출동할 수 있다고 말했다 그는 그게 어렵다면 개 해양경찰서에 있는 구조대를 특수구조단과 비슷한 능력을 갖추도록 훈련시켜야 한다고 말했다 
19, 세월호 침몰 이후 선원들의 승객 대피 유도 해경의 초기 구조 작업은 물론 실종자 가족 지원 등 사고 수습까지 모든 것이 엉망이었다 사고 당일 현장에 제일 먼저 도착한 해경은 선내 승객들의 대피를 유도하거나 선내에 진입해 구조하려는 모습은 보이지 않았다 실종자 가족들은 내 소관이 아닌데라는 공무원들의 앵무새 같은 말에 더욱 속이 타들어갔다 전문가들은 현장을 알고 지휘하는 전문가가 없어서 벌어진 일들이라고 했다 이처럼 현장 지휘관은 없고 매순간 얼치기 전문가들만 목소리를 높이는 바람에 사고 수습은 더 꼬였다 침몰 초기에 세월호 식당칸에 생존자가 있을 것이라는 주장에 밀려 식당 진입을 시도하느라 결정적 시간을 놓친 것도 단적인 예다 ① 초기 구조 해경에 전문가 없었다 전문가들은 재난이 일어나면 현장을 아는 전문가가 전권을 갖고 초를 아끼며 대응해야 한다고 했다 그래야 적기適期에 대피시켜 대형 참사까지 가지 않고 수습 시간을 단축할 수 있다는 것이다 그러나 사고 당일 오전 시 분 해경은 배 밖으로 나와 구조를 기다리는 승객만 구조하는 데 집중했다 어렵더라도 선내로 들어가거나 선내 방송을 통해 승객들에게 갑판으로 나오라고 알려야 했는데 그렇게 하지 않은 것이다 진도 해상교통관제센터는 이 배가 관내에 들어온 줄도 모르다가 뒤늦게 신고를 받곤 인명 탈출은 선장님이 직접 판단하라고 했다 승객들을 갑판으로 대피시키라는 가장 중요한 메시지를 전하지 않은 것이다 현장을 잘 아는 현장 전문가가 해경의 초기 대응을 지휘했다면 인명 피해를 대폭 줄일 수 있었을 것이라고 지적이 나오는 이유다 박형주 가천대 소방방재공학과 교수는 초기 대응을 보면 해경은 여객선이 침몰하는 상황을 상상해본 적도 훈련해본 적도 없다고밖엔 말할 수 없다고 했다 현장 지휘관의 필수 조건은 전문성이다 전문성이란 박사 학위가 있고 없고 얘기가 아니다 현장에서 몸으로 구르며 혹독하게 체득한 지혜를 뜻한다 현장 경험이 왜 그토록 중요할까 년간 구조 현장에서 실무자로 뛴 씨는 재난 상황을 전시에 비유했다 평시엔 예측이 가능하다 전시엔 그렇지 않다 전시엔 작전 목적이 분명해야 하고 그 목적을 달성하기 위해 모든 수단을 동원할 수 있어야 한다 씨는 그래야 운신의 폭이 넓어지고 사람을 더 많이 구할 수 있지 평시처럼 잘게 업무를 쪼개놓고 그 안에서 움직이라고 손발을 묶어 놓으면 현장을 모르는 펜대에 보고하다 시간이 다 가 버린다고 했다 ② 공무원들 사고 수습도 비전문가 사고를 수습하는 공무원들은 너무 느리고 번거로운 일 처리로 실종자 가족들 가슴을 다시 한번 멍들게 했다 범정부사고대책본부가 피해자 가족별로 전담 공무원을 배치한 것은 사고 발생 일째인 일이었다 수색 지원도 마찬가지였다 정부는 세월호가 침몰하자마자 크레인부터 찾았다 대우조선해양이 급 척 삼성중공업이 급과 급 해양 크레인 척을 현지로 급파했다 그러나 크레인은 바다 밑에서 배를 들어 올리는 데 필요한 장비이지 생존자를 찾고 시신을 인양하는 작업엔 아무 쓸모가 없다 이 해상 크레인 세 대는 사고 사흘째 되던 날일부터 여드레 이상 아무 일도 안 하고 사고 해역 인근에 대기했다 그러다 일 병풍도 앞바다에 풍랑 특보가 내리자 크레인까지 사고 나는 것 아니냐는 우려가 번졌다 결국 크레인 대는 사고 위험을 피해 원래 있던 조선소에 돌아가 선박 건조 작업 등에 투입됐다 소방방재청은 국내에 한 대뿐인 억원짜리 인승 헬기를 갖고 있다 침몰 당일 오전 시 이 헬기가 소방방재청 구조 인력을 태우고 남양주를 출발해 오전 시 분 진도 상공에 도착했다 그러나 현장 해경 함정과 연락이 닿지 않았다 결국 이 헬기는 진도 상공에 대기하다 그냥 팽목항에 내렸다 그 사이 세월호는 그대로 가라앉았다 공무원들이 이처럼 우왕좌왕한 것은 현장을 잘 아는 재난 전문가가 아니라 안전행정부 등의 일반행정직이 사고 대책을 지휘하기 때문이다 사고 현장에서 응급 의료를 지원한 인사는 현장에서 보니 공무원들이 전문가가 아니어서 어떻게 대응해야 할지 몰라 쩔쩔매더라며 그래서 현장은 뒤죽박죽 너무 무질서하고 실종자 가족들 가슴은 한 번 더 멍들었다고 말했다 미국 재난대응시스템은 철저하게 현장 전문가가 지휘하는 방식이다 현장 책임자에게 권한을 주고 중앙 관련 부처들은 지원해주는 시스템이다 년 빈 라덴 제거 작전을 벌일 때 중앙엔 전문가가 앉아 지휘하고 오바마 대통령은 그 옆 간이의자에 앉아 지켜본 것이 이를 단적으로 보여주는 장면이다 ③ 배 위의 선원들도 엉터리 배가 침몰하는 위급 상황에서 학생들에게 현재 위치에서 움직이지 마라는 안내 방송을 하고 자신들은 유유히 탈출한 것은 차치하더라도 이준석 선장 등 세월호 선원들이 사고 과정에서 잘못 대응한 것은 헤아릴 수 없이 많다 진도 와 교신한 세월호 선원은 세월호를 처음 탄 행해사였다 해경 관계자는 위기 상황에선 당연히 선장이 교신해야 맞다고 말했다 
20, 세월호 참사 본인 명의 땅주식 없는 유병언 본인 사진 때문에 덜미일자 면 왜 세월호 침몰 같은 사건이 터져야 유병언 같은 거대 비리 집합체가 모습을 드러내는 것일까 그 많은 경찰검찰세무서지자체 공무원과 언론사 기자들은 도대체 뭐하고 있었나 대한민국은 구호만 난무하고 국민이 없는 껍데기 공화국이다 누이 좋고 매부 좋은 나눠 먹기 유착 공화국이다 없는 서민 등골만 빼먹는 동물 공화국이다 빈익빈 부익부가 만연한 부패 공화국이다 윤민상 사설 국면 전환용 改閣만으론 국민 마음 얻지 못할 것일자 면 세월호 사건 최종 책임자는 박근혜 대통령이다 국민의 안전을 지켜주지 못한 정부는 존재 가치가 없다 내각책임제였다면 내각이 총사퇴했을 것이다 대통령은 국민 앞에 머리 숙여 사과하고 정부의 근본적 체질 개선을 해야 한다 자신을 포함해 개혁해야 한다 김창진 
21, 세월호 구조 작업의 방해꾼은 다이빙 벨을 구세주처럼 홍보한 이종인 알파잠수기술공사 대표와 이상호 전 기자 거짓 민간 잠수부 홍가혜씨뿐만이 아니다 지난 일 사고 직후 진도 실내체육관에 모인 실종자 가족들에게 접근해 과학적으로 검증되지 않은 구조 방법을 소개한 이름 모를 자칭 전문가들도 다수 있었다 구조 작업을 이끈 해경은 사고 초기부터 이런 자칭 전문가들이 인터넷를 통해 퍼뜨리는 낭설에 휘둘렸다 자신을 구조 작업 전문가라고 소개한 한 남성은 물살이 세서 잠수부 투입이 어렵다면 잠수함으로 배를 둘러싸면 된다는 이야기를 퍼뜨렸다 잠수함 세 대를 투입해 세월호를 둘러싸면 강한 조류를 막을 수 있어 잠수부들이 조류에 구애받지 않고 자유롭게 잠수할 수 있다는 얘기다 해경 관계자는 잠수함 투입이라는 게 전혀 검증되지 않았고 위험한 방법이라고 설명했지만 일부 실종자 가족들은 자식을 구하겠다는 급한 마음에 그 방법이라도 한번 써보면 어떻겠냐고 묻기도 했다 한 민간 잠수부는 한 번에 수십 명이 바다에 들어갈 수 있다며 해경은 겨우 한 번에 명씩 투입하고 있다고 주장했다 해경은 감압 체임버잠수 요원이 높은 수압에 노출돼 있다가 수면에 나왔을 때 잠수병이 발생하는 등 신체에 무리가 오는 것을 방지하기 위한 구호 장비가 두 대밖에 없어 불가피한 일이라고 설명했다 광주광역시의 한 교회 목사는 지난 일 진도 실내체육관에 찾아와 내가 새벽 기도를 하다가 계시를 받았다 하루빨리 배를 인양해야 다 살릴 수 있다며 근거 없는 주장을 했다 한 인터넷 개인 방송 운영자는 세월호 사건은 정부와 기업의 조직적 음모라고 주장해 정부에 대한 불신감을 키웠다 민간 잠수부로 가장한 씨는 지난주 카카오톡으로 현장에 시신이 많아 수습하려 하는데 현장 책임자의 방해로 아무런 일도 못한다는 글을 보내 일부 시민과 실종자 가족들을 동요하게 만들었다 서울경찰청 사이버수사대는 지난 일 씨를 검거했다 
22, 취리히 클래식에서 우승한 노승열은 각종 행사를 마치고 밤 시 넘어 매니저 역할을 하는 두 살 위 친누나 승은씨와 늦은 저녁 식사를 했다 원래 예매해 놓았던 저녁 비행기는 취소하고 대회 주최 측에서 마련한 전용 비행기를 타고 다음 대회웰스 파고 챔피언십가 열리는 노스캐롤라이나주로 이동한다고 했다 이렇게 투어에서 우승하면 신분이 수직 상승하는 듯한 느낌이 들 정도로 대우가 달라진다 노승열은 이제 승 했으니 바로 승 승을 해야 제 몫을 하는 것이라며 다음 주에도 잘 싸우겠다고 말했다 중학교 학년이던 세에 허정구배 한국아마추어 선수권에서 우승하며 신동 소리를 들었던 노승열은 덤덤하게 느껴지는 조용한 목소리와 달리 자신감과 승부 근성이 강한 스타일이다 이날 마지막 라운드에서 키건 브래들리라는 유명 선수와 치면서도 별로 긴장하지 않았다고 했다 노승열은 저도 이제 대학교고려대 졸업할 나이예요라며 웃었다 지난겨울 그는 어릴 적부터 캐디백을 직접 메며 골프를 가르쳤던 아버지 노구현씨와 한 달 넘게 고향 속초에서 동계 훈련을 했다 세계적 스윙 코치 부치 하먼에 이어 년 가까이 타이거 우즈의 스윙 코치인 션 폴리의 지도를 받았으나 지난해 말 결별한 직후였다 노승열은 그분들께 좋은 걸 많이 배웠지만 스스로 소화하는 게 더 중요하다고 생각했다고 말했다 몇 해 전 암 수술을 받은 뒤 건강을 회복한 아버지와 함께하며 하체 움직임을 약간 줄이고 몸통을 자연스럽게 돌리는 동작에 집중했다 샷 실수가 줄며 올해 개 대회 연속 컷 통과를 하기도 했다 노승열은 이번 대회에서는 세월호 희생자들을 추모하는 마음으로 더 간절하게 열심히 쳤다며 골프는 결국 마음가짐이 가장 중요하다는 사실을 느꼈다고 말했다 
23, 미 재난 당국은  테러 이후 재난 현장의 지휘 시스템을 대대적으로 개편했다 핵심 내용은 지휘 체계 일원화였다 년  테러 당시 뉴욕경찰국과 뉴욕소방국은 월드트레이드 센터에 별도의 지휘본부를 차려놓고 독자적인 구조 작업을 진행했다 당시 경찰본부는 현장을 순회하던 경찰 헬기를 통해 북쪽 타워의 붕괴가 임박했다는 경보가 나오자 즉각 경찰관 대피령을 내렸다 그러나 이 경보는 소방관들에게 전달되지 않았고 계속 구조 작업을 하던 소방관들은 무너지는 건물에 깔려 떼죽음을 당했다 당시 소방관 희생자 수는 명으로 경찰 희생자명의 배가 넘었다 이후 재난 당국은 지휘 시스템 일원화를 최우선 과제로 삼아서 재난 매뉴얼을 작성했다 허드슨강에 비상착륙한 에어웨이 편에 대해 일사불란한 구조 작업이 진행된 것도 새로운 매뉴얼에 따른 결과였다 미국은  테러 이듬해인 년 개 안보관련 기관을 통폐합해 재난 관리의 컨트롤타워인 국토안보부를 신설했다 국토안보부는  테러 구조 작업의 낭패를 되풀이하지 않기 위해 년간의 작업 끝에 년 재난 관리 통합 매뉴얼인 재난통제시스템 을 만들었다 그 핵심이 구조 현장에 투입된 기관 간의 지휘 체계 일원화다 미 국토안보부는 현장의 원활한 정보 교류를 위해  테러 당시 서로 달라 혼선을 빚었던 경찰과 소방국 간의 무선 통신 주파수도 통일시켰다 반면 이번 세월호 참사에선 해경과 해군이 서로 다른 통신 채널을 사용하는 바람에 구조 작업이 지연됐다 
24, 유병언 일가 비리 혐의를 수사 중인 인천지검 특별수사팀팀장 김회종은 유씨가 전국 곳곳에 여개의 영농營農조합뿐만 아니라 영어營漁조합 형태로 땅을 위장 보유한 사실도 확인해 수사 범위를 넓히고 있는 것으로 일 확인됐다 검찰은 유씨가 주도하고 있는 구원파 계열인 기독교복음침례회 안성교회 이용화 대표가 지난 년 월 경기도 안성시 보개면에 위치한 삼해어촌영어조합법인을 사들인 사실을 확인했다 검찰은 특히 삼해영어법인이 상대적으로 소규모 법인임에도 신협에서 수십억원대를 부당대출받은 정황을 잡고 수사 중이다 인천지검 특별수사팀은 이날 유씨 일가 소유의 페이퍼컴퍼니로 알려진 붉은머리오목눈이 키솔루션 사무실 등 곳에 대해 추가 압수 수색을 벌였다 검찰은 유씨 일가의 자금줄 역할을 한 것으로 알려진 계열사 다판다의 경리 직원들을 소환했다 검찰은 지난 일 압수 수색 시점을 전후해 내부 문건을 대량 파기한 혐의로 한국해운조합 인천지부장과 팀장급 직원 명 등 명을 이날 체포했다 검찰은 이날 인천 연안여객터미널에 있는 해운조합 인천지부 사무실에 대해 추가 압수 수색을 벌였다 검찰은 이들이 청해진해운의 불법 행위를 비호하면서 해양수산부 등 상급 기관에는 선사船社들의 이익을 위해 로비를 해온 증거를 일부 확보한 것으로 알려졌다 청해진해운 감사보고서를 조사 중인 금융감독원은 회사 매출이 전년 대비 억원가량 늘면서도 영업이익이 적자가 나는 등 수상하게 보이는 흔적을 발견해 조사 중인 것으로 알려졌다 특히 청해진해운이 최근 년간 법인세를 한 번도 낸 적 없다는 사실에 주목해 조사하고 있다 한편 부산지검 특별수사팀은 세월호 안전 검사를 담당했던 한국선급 본부장급 임원 명과 실무 직원 등을 소환했다 검찰은 이들을 대상으로 회사 자금 여만원 등을 유용한 혐의로 지난 월 불구속 입건된 한국선급 오공균 전 회장의 다른 비리 의혹도 조사하고 있다 
25, 선박 안전 검사 기관인 한국선급의 오공균 전 회장이 회장 재직 시절이던 년 월 횡령한 자금의 일부를 자신이 특별사면 받기 위한 로비 자금으로 썼다는 관련자 진술을 검찰이 확보한 것으로 일 알려졌다 오 전 회장은 이전에도 회사 돈으로 국회의원들에게 정치 자금을 제공한 혐의 등으로 기소돼 년 월 징역 개월에 집행유예 년이 확정됐었다 그는 형刑이 확정된 뒤에도 물러나지 않고 있다가 작년 월 특별사면됐고 그해 월까지 회장직을 수행했다 선박 검사인증 기관인 한국선급은 비영리 사단법인 형태의 민간단체다 이와 관련 한국선급 전현직 임원들의 비리를 수사 중인 부산지검 특별수사팀은 계좌 추적 등을 통해 오 전 회장이 횡령한 자금을 어디에 썼는지 추적하고 있다 검찰 고위 관계자는 현재로선 한국선급 임직원들과 해양수산부 공무원들의 유착 관계 등 구조적인 비리를 먼저 수사하고 있으나 오 전 회장의 사면 로비 여부도 확인해야 할 부분이라고 말했다 오 전 회장은 년 회장 재직 당시 신사옥 공사비 등과 관련해 여만원을 횡령한 혐의를 받고 있다 검찰은 오 전 회장을 비롯해 한국선급 전현직 간부 명을 출국 금지한 상태다 오 전 회장이 사면된 때는 이명박 정부의 마지막 사면이었다 당시 최시중 전 방송통신위원장 천신일 전 세중나모여행 회장 박희태박관용 전 국회의장 등 거물 정치인과 경제인 명이 특별사면됐다 대부분 거물 위주의 사면이었는데 오 전 회장이 그 명단에 이름을 올린 것이다 당시 청와대 민정수석실 관계자는 오 전 회장이 사면 대상이 된 이유는 정확히 모르겠다고 했다 본지는 오 전 회장 측의 반론을 들으려 했으나 연락이 닿지 않았다 
