,x
11, 청해진해운의 실소유주인 유병언 전 세모그룹의 장학생이라는 의혹이 제기된 이용욱 해양경찰청 정보수사국장은 이번 세월호 침몰 직후부터 시작된 청해진해운에 대한 해경 수사의 핵심 인물이다 가장 먼저 청해진해운 사무실을 압수수색한 것도 해경 정보수사국이었다 수사 초기 중요 정보들이 모두 이 국장에게로 모인 것이다 다음은 조선 보도 원문 ☞ 해당 뉴스 조선 영상 보러가기 앵커 세월호 침몰 직후 초기 수사에서 핵심 정보들은 이용욱 해경 정보 수사 국장에게 모두 보고됐습니다 가장 먼저 청해진 해운 사무실을 압수수색한것도 해경 정보 수사국이였습니다 유선의 기자입니다 리포트 세월호가 침몰한 지난 일 가장 먼저 청해진해운 사무실로 간건 해양경찰청 광역수사대였습니다 그리고 시간 넘게 압수수색을 합니다 이틀 뒤엔 청해진해운 운영을 총괄하는 김재범 기획관리부장을 불러 조사합니다 해경 광역수사대가 확보한 수사 초기 핵심 정보는 직속 상관인 이용욱 국장에게 보고됐습니다 전화녹취 해경 관계자 광수대에서 했다면 이거는 정보수사국이 같이 한 건가요 그렇죠 광역수사대는 정보수사국 밑에 있으니까요 수사 초기 중요한 정보들이 유병언 장학생인 이 국장에게로 모아진 겁니다 해경의 수사권은 정보수사국에만 있습니다 조선공학 박사 학위를 받아 년 경정 특채로 해경에 들어온 이 국장은 년 만에 총경으로 승진해 요직인 해경 혁신단 단장을 맡습니다 전화녹취 해경 관계자 조직 전체에서도 아마 그때 혁신 혁신하면서 노력을 기울였던 걸로 기억을 하는데 혁신 성과를 인정받아 년 월 해양경찰의 날에 대통령 표창도 받았습니다 이후 년 만인 년 경찰의 별인 경무관을 단 뒤 이듬해 월부터 정보수사국을 맡아 정보와 수사를 총괄합니다 그래서 직급은 경무관이지만 해경 내 실세로 알려져있습니다 조선 유선의입니다 
12, 세월호 침몰 사건은 시작일 수 있습니다 방재안전 전문가인 조원철사진 연세대 사회환경시스템공학부 교수는 일 본지 인터뷰에서 올해 또 다른 대규모 재난이 올 수도 있다고 경고했다 세월호 사고로 드러난 연안 여객선 관리 행태처럼 안전 불감증 현장이 곳곳에 널려 있는 데다 기후변화에 따른 대규모 자연재해 가능성마저 커졌기 때문이다 특히 조 교수는 댐도로 등 우리나라 기반 시설에서 사고가 터질 위험을 경고했다 만약 한강대교에 ㎝만 금이 간다고 생각해보세요 서울의 교통은 한순간 마비되고 다리가 무너지면서 인명 피해도 엄청날 수 있습니다 이같이 기반 시설이 붕괴하며 대규모 재난 상황이 발생할 가능성을 우려하는 이유에 대해 조 교수는 우리는 기반 시설 유지관리엔 전혀 돈을 안 쓰기 때문이라고 말했다 그는 국회 등에선 기반 시설 유지관리에 쓰는 돈을 예산 낭비처럼 생각하는 경우도 많다며 재난을 막는 데 쓰는 돈도 경제적 이득이라고 관점을 바꿔야 할 때라고 말했다 제제의 세월호 사고가 터지지 않으려면 해당 지역 특색을 감안한 안전 점검이 시급하다고 조 교수는 강조했다 예컨대 여수는 바다와 산업공단이 있고 공항까지 있다는 점을 염두에 두고 재난 상황에 대비해야 한다는 것이다 계절별로도 장마폭설 등 각종 자연 재난에 대비한 맞춤형 시나리오가 있어야 한다는 것이 조 교수 생각이다 조 교수는 이번 기회에 외양간을 확실히 고쳐야 한다고 지적했다 청와대에는 방재 안전 관리를 전담하는 수석비서관까지 두자는 주장이다 또 재난이 발생했을 때 부실한 현장 대응이 반복되지 않도록 앞으로 해상 재난은 지역 해양경찰청이 육상 재난은 시군구가 맡을 수 있도록 해야 한다고 조 교수는 조언했다 이를 위한 인력과 조직도 키우고 체계적 훈련도 해야 한다는 지적이다 
13, 지난 일 세월호가 침몰하기 시작하자 승객은 내팽개쳐두고 가장 먼저 탈출한 선원들 그 선원들 중에서도 가장 먼저 구조된 등 항해사 강모씨에게 수사가 집중되고 있다 대체선장 대신 사실상 배 안을 지휘했다는 의혹을 받고 있는 강씨가 진도해상교통관제센터와의 교신은 물론 배 밑 평형수平衡水 관리를 맡았기 때문이다 진도와 교신에서 구조정 위치까지 지시한 강씨는 해경 경비정이 도착하자 가장 먼저 탈출했고 강씨가 신호를 보내자 이준석 선장이 속옷 바람으로 허둥대며 조타실을 빠져나왔다 강씨는 세월호 침몰 직후 승객 구조보다 청해진해운 본사와의 전화통화에 매달렸던 인물이기도 하다 그는 통화내용에 대해서는 입을 다물고 있다 다음은 조선 보도 원문 앵커 세월호가 가라앉는 와중 회사와 통화하기 바빴던 등 항해사 강모씨가 수사당국의 주목을 받고 있습니다 진도 와의 교신도 선박 복원력과 관련된 평형수 관리도 강씨가 해왔기 때문입니다 임우재 기자입니다 리포트 세월호가 기울기 시작한 지난 일 오전 시 분 푸른 옷을 입은 한 남성이 해경에 가장 먼저 구조됩니다 세월호의 등 항해사인 살 강모씨입니다 강씨는 조타실에서 탈출하기 전 진도 와 교신하면서 바로 구조될 수 있도록 구조정 위치까지 지시했습니다 세월호진도 교신 본선 선수에 있는 빨간 탱커 선명이 뭡니까 선수 쪽 말고 좌현 쪽에서 대기해주라고 하십시오 갑판에 오른 강씨가 신호를 보내자 이준석 대체선장이 속옷바람으로 허둥대며 바깥으로 나옵니다 배에 남아있는 승객들은 안중에도 없었습니다 오전 시 분쯤 구명정에 올라서는 배 쪽은 쳐다보지도 않고 통화에만 열중합니다 강씨는 어떤 내용을 선사에 보고했는지에 대해서는 끝까지 밝히지 않았습니다 강모씨 등 항해사 선사 통화할때 어떤 말을 했나요 사고의 주요 원인 가운데 하나인 평형수 관리도 강씨의 책임이었습니다 사실상 배 안을 지휘했던 등 항해사와 멀리 인천에서 그를 조정한 청해진 해운 과실에 검찰 수사가 집중되고 있습니다 조선 임우재입니다 
14, ○ 朴대통령 세월호 참사로 취임 후 번째 謝過 대통령 사과보다 중요한 게 전 국민의 의식 개혁 ○ 세월호 시 분 분간 생존자 절반 구해 시 분 첫 신고 후 한 시간 넘게 뭘 한 건가○ 中 안중근義士 기념관 행사에 참여한 記者 중 가 일본인 底意는 뻔하지만 부지런한 건 알아줄 만 
15, 지난 일 오전 세월호가 침몰 중이던 긴박한 상황에서 승무원들과 선사船社인 청해진해운 사이에 차례 전화 통화가 있었던 사실이 드러났다 양측 대화에서 구호 조치 지시 퇴선 명령과 관련해 적절한 지시나 조치가 있었는지에 따라 청해진해운 측도 이번 사고의 형사적 책임을 질 가능성이 커졌다 세월호 침몰 사고를 수사 중인 검경 합동수사본부는 지난 일 오전 시 분 세월호 승무원매니저 강모구속씨가 청해진해운 인천지사 관계자에게 처음 전화를 건 내역이 확인됐다고 일 밝혔다 이어 시 분 청해진해운 제주본사 관계자가 선장 이준석구속씨에게 전화를 걸어 초간 통화했다 이후 시 분쯤까지 청해진해운 관계자와 세월호 등항해사 강모구속씨가 차례 더 통화했다 등항해사 강씨는 세월호 안에서 승객 안전과 선박 사고 책임자다 합수부는 통화 당사자들을 상대로 당시 통화에서 승객들에 대한 구호 조치와 퇴선 명령 등에 관한 대화가 오갔는지 조사하고 있다 합수부 관계자는 청해진해운 쪽에서 적절한 구호 조치 없이 선원들에게만 먼저 대피하라고 지시했다면 유기치사 혐의 등의 공범으로 처벌할 수 있을 것이라고 말했다 합수부는 또 세월호 침몰 사고 직전 조타실을 비웠던 선장 이씨가 자신의 선실에서 휴대폰으로 게임을 하고 있는 것 같았다는 동료 선원의 진술이 나왔다고 전했다 합수부는 선장 이씨가 사고가 나기 분 전에 자리조타실를 떴다가 사고 분 전쯤 조타실에 와서 이야기한 뒤 조타실을 떠났으며 다시 선장실로 간 상태에서 사고가 난 것으로 조사됐다고 밝혔다 선장 이씨가 선장실에 머물 당시 선원 누군가가 잠깐 들렀는데 그 선원이 이 선장이 휴대폰 게임을 하는 것으로 보였다고 진술한 것으로 알려졌다 이에 대해 선장 이씨는 당시 문자를 보고 있었다며 부인한 것으로 전해졌다 합수부 조사에서는 또 세월호의 복원성復元性배가 기울어졌을 때 원위치로 되돌아오려는 성질이 나쁘다는 사실을 선장과 선원 상당수가 알고 있었으며 일부는 선사 측에 이 문제를 제기했지만 묵살당한 것으로 알려졌다 선장 이씨는 세월호 증축으로 복원성이 나쁘다는 사실을 알고 있었으나 특별히 조치를 취하지는 않았다고 진술했다 사고 당시 항해사 박모여구속씨와 조타수 조모구속씨도 세월호 선장 등으로부터 복원성이 좋지 않다는 말을 들어 알고 있었다고 합수부는 전했다 
16, 세월호 여객선 침몰사고 희생자 유가족 대책위원회는 일 정부 합동분향소가 마련된 안산 화랑유원지 인근에서 기자회견을 열어 이날 오전 박근혜 대통령의 대국민 사과에 대해 몇몇 국무위원 앞에서 비공개로 하는 사과는 사과가 아니다며 이를 사과로 받아들일 수 없다고 했다 유가족 대책회의는 또 정부가 장례나 추모공원에 대한 관심보다는 우선 팽목항에 집중해 달라며 태만하고 기만적인 구조체계로 아이들의 생명을 구할 수 있음에도 구하지 못하고 있다고 했다 
17, 세월호가 침몰하기 직전 분간의 모습이 연속적으로 담긴 동영상이 일 공개됐다 세월호 승객 구조에 나섰던 전남도 호 어업지도선 단정短艇이 일 오전 시 분부터 분까지 촬영한 상황으로 도가량 기울어진 상태의 세월호가 그 짧은 시간 동안 완전 침몰하기까지의 과정이 담겨 있다 단정은 시 분쯤 세월호 좌현 선미에 도착 구조물에 버티고 있던 깔깔이 입은 중년 남성부터 구했다 그 직후인 시 분쯤 단정 선원이 선미 층 갑판에 올라가 계단에 고꾸라져 있는 승객을 구하는 등 여 명을 구조했다 구조 작업이 계속되던 분쯤 선미 쪽에서 학생 여 명이 몰려나왔다 학생들 비명과 살려줘라는 아우성 ○○야라며 애타게 친구를 부르는 소리가 처절하게 동영상에 담겼다 간신히 난간을 붙잡고 버티는 사람 고무보트에 매달려 올라가려 안간힘을 쓰는 사람도 있었다 대부분 학생이었다 단정 박승기 항해사는 층 객실 뒤쪽과 중앙 문이 열려 있어 그곳으로 사람이 많이 나왔다며 여러 선박이 순식간에 명 정도를 구했다 그렇게 구조하는 중 열렸던 출입문이 금세 물에 잠겼다고 했다 동영상에는 해경 경비정과 헬기 대 여 대의 민간 어선과 다른 어업지도선 단정 등이 구조 작업에 나선 모습도 보였다 해경 헬기에서 내린 항공구조사 명이 잠수복 차림으로 승객 구조를 돕는 모습도 보였다 구조한 승객을 다른 배로 옮겨준 단정이 다시 세월호 좌현 선미로 다가갔을 때인 시 분쯤 세월호가 급격히 기울기 시작했다 단정과 인근 어선 등에서 배가 많이 기운다는 외침이 터져 나왔다 세월호는 빠른 속도로 뒤집혔다 단정은 그 와중에도 선체에 가까이 다가가 난간을 잡고 버티는 승객 명을 구했다 시 분쯤 세월호는 완전히 뒤집혀 우현 난간이 수면에 닿았다 이 시각은 승객의 마지막 카카오톡 메시지가 전송된 때다 뒤집힌 배의 층 난간까지 침수가 시작됐다 우현 난간이 물에 닿은 뒤인 시 분쯤 극적인 장면이 시작됐다 단정과 해경 고무보트 어선 등이 우현으로 접근하자 층 난간을 통해 여 명이 우르르 몰려나왔다 우현 난간 근처에 모여 있던 이들은 이 장소가 가장 높은 위치에 있을 때는 유일한 희망인 헬기에 구조되지 못했고 물로 뛰어들기에는 어려운 각도가 계속돼 진퇴양난에 빠졌었으나 배가 계속 돌아가면서 우현 난간이 거꾸로 수면에 닿게 되자 배를 탈출할 분간의 기회를 맞은 것이다 이들은 물로 뛰어들고 단정과 모터보트 어선 등에 매달렸다 시 분쯤 세월호는 거의 뒤집어져 모든 갑판과 난간이 침수됐다 더 이상 승객이 나오기 힘든 상태로 이때가 실질적 침몰 시각이라 볼 수 있다 시 분쯤 단정은 구조한 승객들을 해경 정에 옮겨 태운 뒤 다시 세월호 쪽으로 방향을 틀었지만 세월호는 뒤집혀 배 전체의  정도만 물 밖에 내민 채 가라앉은 상태였다 시 분쯤 단정은 침몰하는 세월호 주변에서 구명조끼에 의지해 떠다니는 승객 명을 추가로 발견 줄을 던져 구조했다 전남도에 따르면 어업지도선 호와 호 단정 대가 구조한 승객은 여 명이다 적극적으로 구조 작업을 한 어선 피시헌터호와 태선호도 여 명을 구조했다 시 분부터 분까지 분 동안 어업지도선과 민간 어선에 구조된 승객은 세월호 전체 구조자명 중의 절반을 넘는다 반면 해경 헬기 대와 경비정 척은 어업지도선들보다 분 앞선 오전 시 분분 사이에 사고 해역에 도착 경비정에서 내려진 고무보트 대와 함께 승객 구조에 나섰지만 선장과 선원들부터 탈출시키고 선실에 들어가 승객들을 데려나오려는 시도를 하지 않아 비난받고있다 
18, 박근혜 대통령이 일 세월호 참사에 대해 공식 사과했다 박 대통령은 이날 국무회의에서 사고를 예방하지 못하고 초동 대응과 수습이 미흡했던 데 대해 뭐라 사죄 드려야 그 아픔과 고통을 잠시라도 위로받으실지 모르겠다면서 이번 사고로 많은 고귀한 생명을 잃었는데 국민 여러분께 죄송스럽고 마음이 무겁다고 말했다 앞서 박 대통령은 경기도 안산 화랑유원지에 마련된 세월호 사고 희생자 정부 합동분향소를 찾아 조문한 뒤 유가족들을 위로했다 그는 유가족들에게 그동안 쌓여온 모든 적폐積弊를 도려내 희생을 절대 헛되이 하지 않겠다고 말했다 이날 박 대통령의 사과는 참사 발생 일째에 이뤄졌다 박 대통령은 사고 수습이 마무리되는 대로 기자회견 등을 통해 재차 대국민 사과를 하고 국가 개조를 위한 대책을 제시할 것으로 전해졌다 박 대통령은 이날 국무회의에서 이번 기회에 정부와 업계의 유착 관계 등 고질적 집단주의가 불러온 비리의 사슬을 완전히 끊어내야 한다며 앞으로 유관 기관에 퇴직 공무원들이 가지 못하도록 하는 등 관련 제도를 근본적으로 쇄신해야 할 것이라고 말했다 박 대통령은 또 집권 초에 과거로부터 쌓여온 적폐를 바로잡지 못하고 이런 일이 일어난 것이 너무도 한스럽다면서 새로운 대한민국의 틀을 다시 잡아서 안심하고 살 수 있는 대한민국을 만드는 길에 나서겠다고 했다 이와 관련 박 대통령은 임용보직평가보상 등 관료 시스템의 전면적 개혁안을 준비하라고 지시하는 한편 가칭 국가안전처를 신설해 재해재난 대응 체계를 일원화하겠다고 했다 
19, 전남도 어업지도선 호 단정이 지난 일 오전 시 분부터 분여 동안 세월호 승객을 구조하며 촬영한 동영상을 보면 해경 소속은 경비정 척 고무보트 대 헬기 대뿐이다 어업지도선 단정소형 보트 대 및 민간 어선과 낚싯배 등 여 척이 승객 여명을 구조한 것과 비교하면 해경 함정은 숫자가 너무 적다 해경은 이에 대해 정은 해경 경비정 중 세월호에서 가장 가까운 ㎞ 거리에 있어 빨리 올 수 있었고 나머지 서해지방해경청 소속 함정들은 훨씬 먼바다에서 출발하느라 세월호가 침몰한 이후인 오전 시 분에야 사고 해역에 도착했다고 밝혔다 헬기 대와 경비정 대 고무보트 대만 해경을 대표해 악전고투할 수밖에 없었다는 것이다 오전 시 분에 도착한 해경 헬기 대에서는 특수부대 출신 해경 항공구조사 명이 검은색 잠수복과 오리발 수경을 착용하고 바다에 뛰어들었다 이들이 침몰하는 세월호 선미 갑판과 물속을 오가며 승객들의 탈출을 돕는 장면이 어업지도선 요원이 촬영한 화면에 나온다 서해청 항공구조팀 권재준 경장은 오전 시 분쯤 도착했을 때 이미 배는 도가량 기울었고 좌현과 선미 쪽에 명이 구명조끼를 착용하고 물에 떠있거나 난간에 매달려 있었다며 도착하자마자 공중에서 구명벌을 떨어뜨려 여명을 구조하는 등 여분 동안 모두 여명을 해경 단정에 태워 날랐다고 말했다 권 경장은 하지만 삽시간 배가 완전히 가라앉아 도저히 더 손을 쓸 수 없었다고 말했다 
20, 세월호 침몰 사고 현장에서  남짓 떨어진 해상에서 시신이 구 발견돼 시신 유실에 대한 우려가 더욱 커지고 있다 민관군 합동구조팀은 일 오후 시 분쯤 전남 진도군 조도면 동거차도 인근 해상에서 여학생으로 보이는 시신 구가 발견됐다고 밝혔다 시신은 기름 방제작업을 하고 있던 어민에 의해 발견돼 수습된 뒤 합동 구조팀에 인계됐다 이날 발견된 시신은 이 여성의 시신을 포함해 침몰 선박 층에서 발견된 남학생의 시신까지 모두 구로 희생자는 모두 명으로 늘었으며 실종자는 명으로 집계됐다 범정부사고대책본부는 수색작업이 길어지면서 시신 유실 가능성이 높아지고 있는만큼 어선과 헬기 등 민간 장비도 동원해 수색 범위를 점차 확대한다는 계획이다 
21, 급히 달려와 보니 인승 해경 고무보트 대가 오가며 아이들을 구조하고 있었습니다 대형 상선은 접근도 못 하고요 민간 어선이든 우리든 빨리 오지 않았으면 어떻게 됐을지 전남도 호 어업지도선 박승기 항해사는 지난 일 세월호 침몰 사고 해역에서 ㎞ 떨어진 해남과 진도 사이에서 불법 어업 단속을 하다 사고 소식을 듣고 노트시속 ㎞로 단정을 몰아 분 만인 오전 시 분 사고 해역에 도착했다고 했다 박씨는 자기 헬멧에 달린 캠코더의 자동 촬영 기능으로 급박했던 구조 현장을 분 초간 촬영했다 주변에 대형 상선 척과 민간 어선 수십 척이 있었는데 가까이 오지도 못했어요 호는 동작이 빠른 조그만 배라 접근하기가 좀 더 쉬웠어요 박씨는 도착하니까 아 보통 일이 아니구나 하는 생각이 들었다며 세월호는 이미 좌현 쪽으로 도가량 기울었고 선미 쪽에서 명을 끌어올린 뒤 조도면 급수선에 실어다 주고 오니까 도가 더 기울어 거의 직각에 가까워졌다고 했다 이날 오전 시 분쯤 진도 대마도 부근에서 멸치를 잡던 피시헌터호 선장 김현호 태선호 김준석씨도 맹골 근처 여객선 침몰 중 학생 명 승선 긴급 구조 요청이라는 문자 메시지를 받고 출동했다 이 어선들이 세월호 주위를 돌면서 물에 빠진 학생들을 구조하는 장면도 박씨가 촬영한 영상에 담겨 있다 박씨는 선원들이 퇴선 명령만 제대로 내렸어도 우리가 오가며 충분히 구할 수 있었을 것이라며 주변에 구조할 수 있는 배가 많지 않고 탈출할 사람이 수백 명이 되는 상황에서 선원들이 자신들이 구조되지 못할까 걱정해 퇴선 명령을 내리지 않은 게 아닐까 생각한다고 말했다 
22, 침몰한 세월호 수색 작업이 다소 활기를 찾고 있다 최근 며칠간 한계에 봉착한 듯 수색 공간을 확대하지 못했으나 드디어 해저 면과 닿아 있는 왼쪽좌현 층 선수船首 층 로비 등에 대한 진입로를 확보해 시신을 추가 수습하고 있다 합동구조팀이 일 수습한 시신은 여구나 된다 고명석 해경 장비기술국장은 이날 바닥해저에 닿아 있는 선체 왼쪽 객실들에는 수심이 깊고 장애물이 많아 진입하지 못하다가 어제부터 진입과 수색을 하고 있다고 밝혔다 구조팀은 일 새벽과 오후 시 오후 시에 여 차례에 걸쳐 왼쪽 층 선수 객실과 층 로비를 집중 수색했다 특히 층 로비에서 시신을 다수 수습했다 층 선수 진입은 이미 개설된 진입로를 따라가는 방식으로 진행했다 가족들과 협의했던 격실구획된 공간의 총칭 폭파나 절단 방식은 도입하지 않았다 장애물을 헤치며 진입로를 계속 연장하는 방식이어서 힘겹게 전진하고 있다 이날 하루 동안 군데에 새로 들어갔다 그 이전 일 동안 군데밖에 추가 진입하지 못한 것과 비교하면 큰 성과다 일까지 수색한 격실은 모두 개전체 격실은 개 모두 객실은 아님다 그중 실종자가 있을 만한 격실은 개 특히 층 중앙 객실은 학생들이 많이 있을 것으로 추정되고 있다 바다 여건은 여전히 녹록하지 않다 사리대조기월 일까지로 접어들어 유속이 초속 ｍ까지 빨라지고 있다 구조팀은 내달 일까지 미진입 공간에 모두 들어가고 이후 일까지는 재수색을 완료하겠다고 밝혔다 김진황 해군해난구조대장이 이날 밤 오늘 같은 성과만 있으면 여한이 없겠다 모든 장비를 모아 최선을 다하겠다고 말하자 팽목항의 가족들은 박수치며 열심히 해주세요라고 말했다 한편 해경 등은 일부 시신이 먼바다로 떠내려갈 가능성이 제기되자 침몰 지점으로부터 ㎞ ㎞ ㎞ 등에 동심원을 그리며 그물망을 설치하고 어선어업지도선도 배치했다 
23, 세월호 선사船社와 선주船主 관련 단체에 대해 수사에 착수한 검찰이 수사 초기에 증거인멸 혐의로 해운조합 인천지부 직원 명을 구속한 것은 이례적이다 그만큼 전체 사건을 엄정하게 수사하겠다는 의지를 분명히 한 것이다 유병언 전 세모회장 일가나 계열사 해운조합 한국선급 등 이번 수사를 받고 있는 관계자 수백명에게 증거물에 손대지 말라고 하는 경고警告 의미도 있다 법원도 이례적으로 검찰의 영장 청구 당일 영장실질심사를 갖는 등 빠른 속도를 보였다 통상은 영장 청구 하루나 이틀 후에 영장실질심사를 한다 일 구속된 해운조합 직원들은 지난 일 검찰이 해운조합 인천지부 운항관리실을 압수 수색하기 직전에 중요 문서 수백건을 찢은 뒤 쓰레기봉투에 버린 혐의증거인멸를 받고 있다 검찰은 수사를 돕는 내부 고발자에 대한 보복 범죄도 엄단하겠다는 방침이다 증거인멸과 보복 범죄 모두 수사에 심각한 차질을 주기 때문이다 검찰은 유병언 일가 수사로 소환된 참고인들이 보복이 두려워 진술을 꺼리자 공개적으로 보복 범죄는 반드시 처벌하겠다고 경고했다 
24, 세월호 실질 소유주인 유병언 전 세모 회장 일가一家 비리 혐의를 수사 중인 검찰이 해외에 머물고 있는 유 전 회장 자녀와 핵심 측근들에게 일까지 귀국하라고 종용했지만 이들은 귀국하지 않았다 최근 대대적인 압수 수색을 통해 유 전 회장 일가를 압박해온 검찰이 유 전 회장 자녀 등의 귀국을 위해 고강도 추가 압박에 나설 것으로 보인다 이런 가운데 유 전 회장 자녀들은 미국 뉴욕 등에서 활발한 활동을 해온 것으로 나타났다 ◇귀국 불응한 유 전 회장 자녀들 검찰은 해외에 머물고 있는 유씨의 둘째 아들 혁기씨와 장녀 섬나씨 차녀 상나씨에게 일까지 국내에 들어와 조사받으라고 통보했다 또 도피성 출국 의혹을 받는 김혜경 한국제약 대표와 김필배 문진미디어 전 대표에게도 같은 날까지 귀국하라고 요구했다 검찰이 유씨의 배임횡령탈세 등 혐의를 특정 짓기 위해서는 해외에 머물고 있는 자식들과 측근들에 대한 조사가 필수적이다 또 이들이 배임에 적극 가담한 정황도 드러나 일부 형사 처벌이 불가피한 상황이다 하지만 검찰이 데드라인으로 정한 일까지 유씨 자녀와 김 대표 등은 귀국하지 않았다 검찰 관계자는 유씨 자녀들은 변호인을 통해 일 내에 조사 일정을 상의하겠다고 알려왔다고 말했다 하지만 두 김씨에 대해 검찰은 변호인 측도 연락이 안 돼 연락을 취하려고 노력 중이라고 설명했다 그래서 이들이 자신들에 대한 비난 여론 소나기를 피하기 위해 당분간 귀국하지 않고 시간 끌기에 나섰거나 잠적한 게 아니냐는 분석도 나온다 유씨 장차남은 아버지를 대신해 외형상 세모그룹을 지배하고 있다 두 사람은 지주회사인 아이원아이홀딩스의 공동 최대 주주다 또 다른 계열사 지분도 다수 보유하고 있다 장녀 섬나씨는 모래알디자인 대표로 있다 모래알디자인은 세모 계열사들의 디자인 및 행사 관련 일감을 싹쓸이하면서 급성장한 것으로 알려졌다 검찰은 이 과정에서 비용을 부풀리고 자금을 빼내 비자금을 조성했을 가능성을 의심하고 있다 ◇檢 유씨 일가 압박 강도 높일 듯 검찰은 유씨의 세 자녀와 두 김씨가 자진 귀국하지 않을 경우 마땅히 강제 소환할 방법이 당장은 없어 간접적인 방법으로 귀국을 압박할 것으로 보인다 검찰은 해외에 머물고 있는 자녀 등이 조기 귀국하지 않을 경우 유씨와 장남 대균씨를 우선 피의자 신분으로 조사해 일부 혐의만으로 구속 수사하거나 핵심 측근들을 통해 혐의를 추가하는 방안을 고려하고 있는 것으로 알려졌다 검찰은 전두환 전 대통령 추징금 환수 수사 때도 전씨 처남을 구속하고 차남 재용씨를 소환 조사하는 방식으로 전씨 일가를 압박해 항복 선언을 받아냈다 검찰 관계자는 유씨 일가에 대한 여러 비리 의혹이 제기되는 상황에서 유씨만 소환하고 넘어갈 수 없다며 귀국하지 않을 경우 계좌 거래 금지나 여권 무효화 등 다양한 방법을 동원할 것이라고 말했다 경기 안성에 있는 구원파 종교시설로 알려진 금수원에 머물고 있는 유씨와 장남 대균씨는 변호인을 선임하고 측근들과 날마다 대책회의를 하면서 검찰 조사에 대비하고 있는 것으로 알려졌다 ◇자녀들 뉴욕서 활발한 활동 유씨 자녀 중 해외에 머물고 있는 섬나상나혁기씨 등은 국내에서뿐 아니라 미국에서도 활발히 활동해온 것으로 나타났다 특히 미국 뉴욕주 베드포드힐스 배빗로드 번지에 이들의 흔적이 몰려 있다 세모 아메리카드보브에갈레베어패밀리그린클럽아해프레스티오브티 등 유 전 회장 일가가 운영했거나 지분을 갖고 있는 사업체 모두 이곳에 주소지를 두고 있다 프랑스 파리에 본사를 둔 명품 초콜릿 브랜드인 드보브에갈레이하 드보브가 지난 년 뉴욕에 지점을 열며 주최한 파티에는 혁기미국명 씨와 뉴욕 레스토랑 재벌인 줄리안 니콜리니 유명 셰프인 다니엘 불뤼 등 관련 업계 거물들이 출동했다 당시 혁기씨는 이들과 함께 사진을 찍었는데 사진 설명에 드보브에갈레 최고경영자로 소개돼 있다 혁기씨 아내 남모씨는 뉴욕주 변호사로 알려졌다 현재 뉴욕 지점은 혁기씨 누나인 상나미국명 씨가 운영하고 있다 또 서모씨가 매니저로 되어 있는데 두 사람의 주소는 뉴욕 어퍼이스트사이드의 고급 주택가로 같다 또 다른 주소지 역시 뉴욕 근교의 부촌이다 상나씨는 년 월 미국특허상표청에 건강보조식품 회사 세모스쿠알렌 세모 알콕시 의 상표권자로 등록됐다 
25, 유병언 전 세모그룹 회장 일가가 농업인을 앞세운 대규모 영농營農조합뿐 아니라 어업인을 앞세워 영어營漁조합을 만들어 토지를 매입하고 거액의 대출을 받은 혐의로 수사받고 있는 사실이 일 확인됐다 인천지검 특별수사팀은 유씨 측이 년 월 삼해어촌 영어조합법인을 만들어 전남 완도군 노화도에 대지 ㎡약 평를 매입한 사실을 확인했다 노화도는 완도와 보길도 사이에 있는 섬이다 검찰은 이 조합이 신협에서 수십억원을 대출받은 정황도 잡아내고 부동산 매입과 대출 과정에 불법 행위가 있었는지 살펴보고 있다 삼해어촌 조합 사무실은 유씨가 주도하고 있는 기독교복음침례회일명 구원파의 총본산인 경기 안성의 금수원 근처에 있다 그런데 삼해 영어조합의 공동대표 조모씨는 유씨 측이 만든 옥청 영농조합의 대표를 맡고 있어 또 다른 의혹을 낳고 있다 같은 사람이 어업인 대표뿐 아니라 농업인 대표까지 맡고 있는 것이다 조씨는 영어조합 인근의 호미 영농조합법인과 제주도 서귀포시의 농업회사법인 산농사의 대표이기도 하다 삼해 영어조합 공동대표인 이모씨도 축산조림양봉업을 하는 금수원의 이사로 주로 산에서 일하는데 어민들로 구성된 조합의 대표가 됐다 농림축산식품부 관계자는 바다를 낀 농촌에서는 영농조합 임원이 영어조합 임원을 겸하는 게 불가능하지 않겠지만 안성시 같은 내륙에서 어떻게 어업조합을 운영하는지 이해가 안 된다고 말했다 현행법상 각종 세제 혜택과 국고보조금 혜택 등을 받을 수 있는 영어조합은 년에 일 이상을 어업에 종사해야 조합원 자격이 주어진다 작년 월까지 삼해어촌 조합 이사를 지냈던 김모씨도 서울 청담동에서 프랑스 초콜릿 수입판매업체를 역삼동에선 몽테 크리스토라는 고급 레스토랑을 운영하고 있어 어업과는 거리가 멀다 검찰은 유씨 일가가 만든 영어조합이 더 있는지 매입한 토지나 금융 대출이 얼마나 되는지 파악 중이며 탈세 여부를 집중 조사하고 있다 
